edge_id,compound_id,source_node,target_node,operation,operation_type,weight
edge_20822,PEI,node_3074,node_16568,deprotonation,ionization,1.0
edge_20823,PEI,node_3075,node_16569,electron_loss,ionization,1.0
edge_20824,PEI,node_3075,node_16570,electron_gain,ionization,1.0
edge_20825,PEI,node_3075,node_16571,protonation,ionization,1.0
edge_20826,PEI,node_3075,node_16572,deprotonation,ionization,1.0
edge_20827,PEI,node_3076,node_16573,electron_loss,ionization,1.0
edge_20828,PEI,node_3076,node_16574,electron_gain,ionization,1.0
edge_20829,PEI,node_3076,node_16575,protonation,ionization,1.0
edge_20830,PEI,node_3076,node_16576,deprotonation,ionization,1.0
edge_20831,PEI,node_3077,node_16577,electron_loss,ionization,1.0
edge_20832,PEI,node_3077,node_16578,electron_gain,ionization,1.0
edge_20833,PEI,node_3077,node_16579,protonation,ionization,1.0
edge_20834,PEI,node_3077,node_16580,deprotonation,ionization,1.0
edge_20835,PEI,node_3078,node_16581,electron_loss,ionization,1.0
edge_20836,PEI,node_3078,node_16582,electron_gain,ionization,1.0
edge_20837,PEI,node_3078,node_16583,protonation,ionization,1.0
edge_20838,PEI,node_3078,node_16584,deprotonation,ionization,1.0
edge_20839,PEI,node_3079,node_16585,electron_loss,ionization,1.0
edge_20840,PEI,node_3079,node_16586,electron_gain,ionization,1.0
edge_20841,PEI,node_3079,node_16587,protonation,ionization,1.0
edge_20842,PEI,node_3079,node_16588,deprotonation,ionization,1.0
edge_20843,PEI,node_3080,node_16589,electron_loss,ionization,1.0
edge_20844,PEI,node_3080,node_16590,electron_gain,ionization,1.0
edge_20845,PEI,node_3080,node_16591,protonation,ionization,1.0
edge_20846,PEI,node_3080,node_16592,deprotonation,ionization,1.0
edge_20847,PEI,node_3081,node_16593,electron_loss,ionization,1.0
edge_20848,PEI,node_3081,node_16594,electron_gain,ionization,1.0
edge_20849,PEI,node_3081,node_16595,protonation,ionization,1.0
edge_20850,PEI,node_3081,node_16596,deprotonation,ionization,1.0
edge_20851,PEI,node_3082,node_16597,electron_loss,ionization,1.0
edge_20852,PEI,node_3082,node_16598,electron_gain,ionization,1.0
edge_20853,PEI,node_3082,node_16599,protonation,ionization,1.0
edge_20854,PEI,node_3082,node_16600,deprotonation,ionization,1.0
edge_20855,PEI,node_3083,node_16601,electron_loss,ionization,1.0
edge_20856,PEI,node_3083,node_16602,electron_gain,ionization,1.0
edge_20857,PEI,node_3083,node_16603,protonation,ionization,1.0
edge_20858,PEI,node_3083,node_16604,deprotonation,ionization,1.0
edge_20859,PEI,node_3084,node_16605,electron_loss,ionization,1.0
edge_20860,PEI,node_3084,node_16606,electron_gain,ionization,1.0
edge_20861,PEI,node_3084,node_16607,protonation,ionization,1.0
edge_20862,PEI,node_3084,node_16608,deprotonation,ionization,1.0
edge_20863,PEI,node_3085,node_16609,electron_loss,ionization,1.0
edge_20864,PEI,node_3085,node_16610,electron_gain,ionization,1.0
edge_20865,PEI,node_3085,node_16611,protonation,ionization,1.0
edge_20866,PEI,node_3085,node_16612,deprotonation,ionization,1.0
edge_20867,PEI,node_3086,node_16613,electron_loss,ionization,1.0
edge_20868,PEI,node_3086,node_16614,electron_gain,ionization,1.0
edge_20869,PEI,node_3086,node_16615,protonation,ionization,1.0
edge_20870,PEI,node_3086,node_16616,deprotonation,ionization,1.0
edge_20871,PEI,node_3087,node_16617,electron_loss,ionization,1.0
edge_20872,PEI,node_3087,node_16618,electron_gain,ionization,1.0
edge_20873,PEI,node_3087,node_16619,protonation,ionization,1.0
edge_20874,PEI,node_3087,node_16620,deprotonation,ionization,1.0
edge_20875,PEI,node_3088,node_16621,electron_loss,ionization,1.0
edge_20876,PEI,node_3088,node_16622,electron_gain,ionization,1.0
edge_20877,PEI,node_3088,node_16623,protonation,ionization,1.0
edge_20878,PEI,node_3088,node_16624,deprotonation,ionization,1.0
edge_20879,PEI,node_3089,node_16625,electron_loss,ionization,1.0
edge_20880,PEI,node_3089,node_16626,electron_gain,ionization,1.0
edge_20881,PEI,node_3089,node_16627,protonation,ionization,1.0
