edge_id,compound_id,source_node,target_node,operation,operation_type,weight
edge_0161,PI,node_0061,node_0113,single_dehydrogenative_recombination,recombination,0.8
edge_0162,PI,node_0004,node_0114,single_dehydrogenative_recombination,recombination,0.8
edge_0163,PI,node_0063,node_0114,single_dehydrogenative_recombination,recombination,0.8
edge_0164,PI,node_0005,node_0115,single_dehydrogenative_recombination,recombination,0.8
edge_0165,PI,node_0025,node_0115,single_dehydrogenative_recombination,recombination,0.8
edge_0166,PI,node_0005,node_0116,single_dehydrogenative_recombination,recombination,0.8
edge_0167,PI,node_0027,node_0116,single_dehydrogenative_recombination,recombination,0.8
edge_0168,PI,node_0005,node_0117,single_dehydrogenative_recombination,recombination,0.8
edge_0169,PI,node_0033,node_0117,single_dehydrogenative_recombination,recombination,0.8
edge_0170,PI,node_0005,node_0118,single_dehydrogenative_recombination,recombination,0.8
edge_0171,PI,node_0035,node_0118,single_dehydrogenative_recombination,recombination,0.8
edge_0172,PI,node_0005,node_0119,single_dehydrogenative_recombination,recombination,0.8
edge_0173,PI,node_0043,node_0119,single_dehydrogenative_recombination,recombination,0.8
edge_0174,PI,node_0005,node_0120,single_dehydrogenative_recombination,recombination,0.8
edge_0175,PI,node_0045,node_0120,single_dehydrogenative_recombination,recombination,0.8
edge_0176,PI,node_0005,node_0121,single_dehydrogenative_recombination,recombination,0.8
edge_0177,PI,node_0047,node_0121,single_dehydrogenative_recombination,recombination,0.8
edge_0178,PI,node_0005,node_0122,single_dehydrogenative_recombination,recombination,0.8
edge_0179,PI,node_0049,node_0122,single_dehydrogenative_recombination,recombination,0.8
edge_0180,PI,node_0005,node_0123,single_dehydrogenative_recombination,recombination,0.8
edge_0181,PI,node_0051,node_0123,single_dehydrogenative_recombination,recombination,0.8
edge_0182,PI,node_0005,node_0124,single_dehydrogenative_recombination,recombination,0.8
edge_0183,PI,node_0055,node_0124,single_dehydrogenative_recombination,recombination,0.8
edge_0184,PI,node_0005,node_0125,single_dehydrogenative_recombination,recombination,0.8
edge_0185,PI,node_0057,node_0125,single_dehydrogenative_recombination,recombination,0.8
edge_0186,PI,node_0005,node_0126,single_dehydrogenative_recombination,recombination,0.8
edge_0187,PI,node_0063,node_0126,single_dehydrogenative_recombination,recombination,0.8
edge_0188,PI,node_0006,node_0127,single_dehydrogenative_recombination,recombination,0.8
edge_0189,PI,node_0025,node_0127,single_dehydrogenative_recombination,recombination,0.8
edge_0190,PI,node_0006,node_0128,single_dehydrogenative_recombination,recombination,0.8
edge_0191,PI,node_0027,node_0128,single_dehydrogenative_recombination,recombination,0.8
edge_0192,PI,node_0006,node_0129,single_dehydrogenative_recombination,recombination,0.8
edge_0193,PI,node_0033,node_0129,single_dehydrogenative_recombination,recombination,0.8
edge_0194,PI,node_0006,node_0130,single_dehydrogenative_recombination,recombination,0.8
edge_0195,PI,node_0035,node_0130,single_dehydrogenative_recombination,recombination,0.8
edge_0196,PI,node_0006,node_0131,single_dehydrogenative_recombination,recombination,0.8
edge_0197,PI,node_0043,node_0131,single_dehydrogenative_recombination,recombination,0.8
edge_0198,PI,node_0006,node_0132,single_dehydrogenative_recombination,recombination,0.8
edge_0199,PI,node_0045,node_0132,single_dehydrogenative_recombination,recombination,0.8
edge_0200,PI,node_0006,node_0133,single_dehydrogenative_recombination,recombination,0.8
edge_0201,PI,node_0047,node_0133,single_dehydrogenative_recombination,recombination,0.8
edge_0202,PI,node_0006,node_0134,single_dehydrogenative_recombination,recombination,0.8
edge_0203,PI,node_0049,node_0134,single_dehydrogenative_recombination,recombination,0.8
edge_0204,PI,node_0006,node_0135,single_dehydrogenative_recombination,recombination,0.8
edge_0205,PI,node_0051,node_0135,single_dehydrogenative_recombination,recombination,0.8
edge_0206,PI,node_0006,node_0136,single_dehydrogenative_recombination,recombination,0.8
edge_0207,PI,node_0055,node_0136,single_dehydrogenative_recombination,recombination,0.8
edge_0208,PI,node_0006,node_0137,single_dehydrogenative_recombination,recombination,0.8
edge_0209,PI,node_0057,node_0137,single_dehydrogenative_recombination,recombination,0.8
edge_0210,PI,node_0006,node_0138,single_dehydrogenative_recombination,recombination,0.8
edge_0211,PI,node_0063,node_0138,single_dehydrogenative_recombination,recombination,0.8
edge_0212,PI,node_0007,node_0139,single_dehydrogenative_recombination,recombination,0.8
edge_0213,PI,node_0023,node_0139,single_dehydrogenative_recombination,recombination,0.8
edge_0214,PI,node_0007,node_0140,single_dehydrogenative_recombination,recombination,0.8
edge_0215,PI,node_0025,node_0140,single_dehydrogenative_recombination,recombination,0.8
edge_0216,PI,node_0007,node_0141,single_dehydrogenative_recombination,recombination,0.8
edge_0217,PI,node_0027,node_0141,single_dehydrogenative_recombination,recombination,0.8
edge_0218,PI,node_0007,node_0142,single_dehydrogenative_recombination,recombination,0.8
edge_0219,PI,node_0029,node_0142,single_dehydrogenative_recombination,recombination,0.8
edge_0220,PI,node_0007,node_0143,single_dehydrogenative_recombination,recombination,0.8
edge_0221,PI,node_0031,node_0143,single_dehydrogenative_recombination,recombination,0.8
edge_0222,PI,node_0007,node_0144,single_dehydrogenative_recombination,recombination,0.8
edge_0223,PI,node_0035,node_0144,single_dehydrogenative_recombination,recombination,0.8
edge_0224,PI,node_0007,node_0145,single_dehydrogenative_recombination,recombination,0.8
edge_0225,PI,node_0037,node_0145,single_dehydrogenative_recombination,recombination,0.8
edge_0226,PI,node_0007,node_0146,single_dehydrogenative_recombination,recombination,0.8
edge_0227,PI,node_0041,node_0146,single_dehydrogenative_recombination,recombination,0.8
edge_0228,PI,node_0007,node_0147,single_dehydrogenative_recombination,recombination,0.8
edge_0229,PI,node_0043,node_0147,single_dehydrogenative_recombination,recombination,0.8
edge_0230,PI,node_0007,node_0148,single_dehydrogenative_recombination,recombination,0.8
edge_0231,PI,node_0045,node_0148,single_dehydrogenative_recombination,recombination,0.8
edge_0232,PI,node_0007,node_0149,single_dehydrogenative_recombination,recombination,0.8
edge_0233,PI,node_0047,node_0149,single_dehydrogenative_recombination,recombination,0.8
edge_0234,PI,node_0007,node_0150,single_dehydrogenative_recombination,recombination,0.8
edge_0235,PI,node_0049,node_0150,single_dehydrogenative_recombination,recombination,0.8
edge_0236,PI,node_0007,node_0151,single_dehydrogenative_recombination,recombination,0.8
edge_0237,PI,node_0051,node_0151,single_dehydrogenative_recombination,recombination,0.8
edge_0238,PI,node_0007,node_0152,single_dehydrogenative_recombination,recombination,0.8
edge_0239,PI,node_0053,node_0152,single_dehydrogenative_recombination,recombination,0.8
edge_0240,PI,node_0007,node_0153,single_dehydrogenative_recombination,recombination,0.8
edge_0241,PI,node_0055,node_0153,single_dehydrogenative_recombination,recombination,0.8
edge_0242,PI,node_0007,node_0154,single_dehydrogenative_recombination,recombination,0.8
edge_0243,PI,node_0057,node_0154,single_dehydrogenative_recombination,recombination,0.8
edge_0244,PI,node_0007,node_0155,single_dehydrogenative_recombination,recombination,0.8
edge_0245,PI,node_0059,node_0155,single_dehydrogenative_recombination,recombination,0.8
edge_0246,PI,node_0007,node_0156,single_dehydrogenative_recombination,recombination,0.8
edge_0247,PI,node_0061,node_0156,single_dehydrogenative_recombination,recombination,0.8
edge_0248,PI,node_0007,node_0157,single_dehydrogenative_recombination,recombination,0.8
edge_0249,PI,node_0063,node_0157,single_dehydrogenative_recombination,recombination,0.8
edge_0250,PI,node_0008,node_0158,single_dehydrogenative_recombination,recombination,0.8
edge_0251,PI,node_0023,node_0158,single_dehydrogenative_recombination,recombination,0.8
edge_0252,PI,node_0008,node_0159,single_dehydrogenative_recombination,recombination,0.8
edge_0253,PI,node_0025,node_0159,single_dehydrogenative_recombination,recombination,0.8
edge_0254,PI,node_0008,node_0160,single_dehydrogenative_recombination,recombination,0.8
edge_0255,PI,node_0027,node_0160,single_dehydrogenative_recombination,recombination,0.8
edge_0256,PI,node_0008,node_0161,single_dehydrogenative_recombination,recombination,0.8
edge_0257,PI,node_0029,node_0161,single_dehydrogenative_recombination,recombination,0.8
edge_0258,PI,node_0008,node_0162,single_dehydrogenative_recombination,recombination,0.8
edge_0259,PI,node_0031,node_0162,single_dehydrogenative_recombination,recombination,0.8
edge_0260,PI,node_0008,node_0163,single_dehydrogenative_recombination,recombination,0.8
edge_0261,PI,node_0033,node_0163,single_dehydrogenative_recombination,recombination,0.8
edge_0262,PI,node_0008,node_0164,single_dehydrogenative_recombination,recombination,0.8
edge_0263,PI,node_0037,node_0164,single_dehydrogenative_recombination,recombination,0.8
edge_0264,PI,node_0008,node_0165,single_dehydrogenative_recombination,recombination,0.8
edge_0265,PI,node_0041,node_0165,single_dehydrogenative_recombination,recombination,0.8
edge_0266,PI,node_0008,node_0166,single_dehydrogenative_recombination,recombination,0.8
edge_0267,PI,node_0043,node_0166,single_dehydrogenative_recombination,recombination,0.8
edge_0268,PI,node_0008,node_0167,single_dehydrogenative_recombination,recombination,0.8
edge_0269,PI,node_0045,node_0167,single_dehydrogenative_recombination,recombination,0.8
edge_0270,PI,node_0008,node_0168,single_dehydrogenative_recombination,recombination,0.8
edge_0271,PI,node_0047,node_0168,single_dehydrogenative_recombination,recombination,0.8
edge_0272,PI,node_0008,node_0169,single_dehydrogenative_recombination,recombination,0.8
edge_0273,PI,node_0049,node_0169,single_dehydrogenative_recombination,recombination,0.8
edge_0274,PI,node_0008,node_0170,single_dehydrogenative_recombination,recombination,0.8
edge_0275,PI,node_0051,node_0170,single_dehydrogenative_recombination,recombination,0.8
edge_0276,PI,node_0008,node_0171,single_dehydrogenative_recombination,recombination,0.8
edge_0277,PI,node_0053,node_0171,single_dehydrogenative_recombination,recombination,0.8
edge_0278,PI,node_0008,node_0172,single_dehydrogenative_recombination,recombination,0.8
edge_0279,PI,node_0055,node_0172,single_dehydrogenative_recombination,recombination,0.8
edge_0280,PI,node_0008,node_0173,single_dehydrogenative_recombination,recombination,0.8
edge_0281,PI,node_0057,node_0173,single_dehydrogenative_recombination,recombination,0.8
edge_0282,PI,node_0008,node_0174,single_dehydrogenative_recombination,recombination,0.8
edge_0283,PI,node_0059,node_0174,single_dehydrogenative_recombination,recombination,0.8
edge_0284,PI,node_0008,node_0175,single_dehydrogenative_recombination,recombination,0.8
edge_0285,PI,node_0061,node_0175,single_dehydrogenative_recombination,recombination,0.8
edge_0286,PI,node_0008,node_0176,single_dehydrogenative_recombination,recombination,0.8
edge_0287,PI,node_0063,node_0176,single_dehydrogenative_recombination,recombination,0.8
edge_0288,PI,node_0009,node_0177,single_dehydrogenative_recombination,recombination,0.8
edge_0289,PI,node_0025,node_0177,single_dehydrogenative_recombination,recombination,0.8
edge_0290,PI,node_0009,node_0178,single_dehydrogenative_recombination,recombination,0.8
edge_0291,PI,node_0027,node_0178,single_dehydrogenative_recombination,recombination,0.8
edge_0292,PI,node_0009,node_0179,single_dehydrogenative_recombination,recombination,0.8
edge_0293,PI,node_0033,node_0179,single_dehydrogenative_recombination,recombination,0.8
edge_0294,PI,node_0009,node_0180,single_dehydrogenative_recombination,recombination,0.8
edge_0295,PI,node_0035,node_0180,single_dehydrogenative_recombination,recombination,0.8
edge_0296,PI,node_0009,node_0181,single_dehydrogenative_recombination,recombination,0.8
edge_0297,PI,node_0043,node_0181,single_dehydrogenative_recombination,recombination,0.8
edge_0298,PI,node_0009,node_0182,single_dehydrogenative_recombination,recombination,0.8
edge_0299,PI,node_0045,node_0182,single_dehydrogenative_recombination,recombination,0.8
edge_0300,PI,node_0009,node_0183,single_dehydrogenative_recombination,recombination,0.8
edge_0301,PI,node_0047,node_0183,single_dehydrogenative_recombination,recombination,0.8
edge_0302,PI,node_0009,node_0184,single_dehydrogenative_recombination,recombination,0.8
edge_0303,PI,node_0049,node_0184,single_dehydrogenative_recombination,recombination,0.8
edge_0304,PI,node_0009,node_0185,single_dehydrogenative_recombination,recombination,0.8
edge_0305,PI,node_0051,node_0185,single_dehydrogenative_recombination,recombination,0.8
edge_0306,PI,node_0009,node_0186,single_dehydrogenative_recombination,recombination,0.8
edge_0307,PI,node_0055,node_0186,single_dehydrogenative_recombination,recombination,0.8
edge_0308,PI,node_0009,node_0187,single_dehydrogenative_recombination,recombination,0.8
edge_0309,PI,node_0057,node_0187,single_dehydrogenative_recombination,recombination,0.8
edge_0310,PI,node_0009,node_0188,single_dehydrogenative_recombination,recombination,0.8
edge_0311,PI,node_0063,node_0188,single_dehydrogenative_recombination,recombination,0.8
edge_0312,PI,node_0011,node_0189,single_dehydrogenative_recombination,recombination,0.8
edge_0313,PI,node_0025,node_0189,single_dehydrogenative_recombination,recombination,0.8
edge_0314,PI,node_0011,node_0190,single_dehydrogenative_recombination,recombination,0.8
edge_0315,PI,node_0027,node_0190,single_dehydrogenative_recombination,recombination,0.8
edge_0316,PI,node_0011,node_0191,single_dehydrogenative_recombination,recombination,0.8
edge_0317,PI,node_0033,node_0191,single_dehydrogenative_recombination,recombination,0.8
edge_0318,PI,node_0011,node_0192,single_dehydrogenative_recombination,recombination,0.8
edge_0319,PI,node_0035,node_0192,single_dehydrogenative_recombination,recombination,0.8
edge_0320,PI,node_0011,node_0193,single_dehydrogenative_recombination,recombination,0.8
edge_0321,PI,node_0043,node_0193,single_dehydrogenative_recombination,recombination,0.8
edge_0322,PI,node_0011,node_0194,single_dehydrogenative_recombination,recombination,0.8
edge_0323,PI,node_0045,node_0194,single_dehydrogenative_recombination,recombination,0.8
edge_0324,PI,node_0011,node_0195,single_dehydrogenative_recombination,recombination,0.8
edge_0325,PI,node_0047,node_0195,single_dehydrogenative_recombination,recombination,0.8
edge_0326,PI,node_0011,node_0196,single_dehydrogenative_recombination,recombination,0.8
edge_0327,PI,node_0049,node_0196,single_dehydrogenative_recombination,recombination,0.8
edge_0328,PI,node_0011,node_0197,single_dehydrogenative_recombination,recombination,0.8
edge_0329,PI,node_0051,node_0197,single_dehydrogenative_recombination,recombination,0.8
edge_0330,PI,node_0011,node_0198,single_dehydrogenative_recombination,recombination,0.8
edge_0331,PI,node_0055,node_0198,single_dehydrogenative_recombination,recombination,0.8
edge_0332,PI,node_0011,node_0199,single_dehydrogenative_recombination,recombination,0.8
edge_0333,PI,node_0057,node_0199,single_dehydrogenative_recombination,recombination,0.8
edge_0334,PI,node_0011,node_0200,single_dehydrogenative_recombination,recombination,0.8
edge_0335,PI,node_0063,node_0200,single_dehydrogenative_recombination,recombination,0.8
edge_0336,PI,node_0012,node_0201,single_dehydrogenative_recombination,recombination,0.8
edge_0337,PI,node_0023,node_0201,single_dehydrogenative_recombination,recombination,0.8
edge_0338,PI,node_0012,node_0202,single_dehydrogenative_recombination,recombination,0.8
edge_0339,PI,node_0025,node_0202,single_dehydrogenative_recombination,recombination,0.8
edge_0340,PI,node_0012,node_0203,single_dehydrogenative_recombination,recombination,0.8
edge_0341,PI,node_0027,node_0203,single_dehydrogenative_recombination,recombination,0.8
edge_0342,PI,node_0012,node_0204,single_dehydrogenative_recombination,recombination,0.8
edge_0343,PI,node_0029,node_0204,single_dehydrogenative_recombination,recombination,0.8
edge_0344,PI,node_0012,node_0205,single_dehydrogenative_recombination,recombination,0.8
edge_0345,PI,node_0031,node_0205,single_dehydrogenative_recombination,recombination,0.8
edge_0346,PI,node_0012,node_0206,single_dehydrogenative_recombination,recombination,0.8
edge_0347,PI,node_0033,node_0206,single_dehydrogenative_recombination,recombination,0.8
edge_0348,PI,node_0012,node_0207,single_dehydrogenative_recombination,recombination,0.8
