compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids
PVDF,Polyvinylidene Fluoride,CHF2,positive,1,51.00463135769,0.9300000000000002,0.79,2,2,2,feature_rule;fragment,node_0115,M | fluorocarbon_motif | fluorocarbon_fragmentation | hfc_CHF2,node_0115;node_0131
PVDF,Polyvinylidene Fluoride,C2H3F,negative,-1,46.02187825942,0.882,0.692,4,2,2,fragment;fragment_h_shift,node_0138,"M | fragment C,F,H from C-F bond break(s) | deprotonation",node_0138;node_0145;node_0166;node_0172
PVDF,Polyvinylidene Fluoride,C2H5F,positive,1,48.03752832388,0.882,0.692,4,2,2,fragment;fragment_h_shift,node_0137,"M | fragment C,F,H from C-F bond break(s) | protonation",node_0137;node_0144;node_0167;node_0173
PVDF,Polyvinylidene Fluoride,C2H5,positive,1,29.03912516115,0.8580000000000001,0.6580000000000001,3,3,2,feature_rule;fragment;fragment_h_shift,node_0124,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H5,node_0124;node_0159;node_0187
PVDF,Polyvinylidene Fluoride,FH,positive,1,20.00622819496,0.832,0.6419999999999999,4,2,2,fragment;fragment_h_shift,node_0141,M | single-atom F from C-F bond break | protonation,node_0141;node_0148;node_0169;node_0175
PVDF,Polyvinylidene Fluoride,C2H3,positive,1,27.02347509669,0.7980000000000003,0.6580000000000001,2,2,2,feature_rule;fragment_h_shift,node_0123,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H3,node_0123;node_0185
PVDF,Polyvinylidene Fluoride,CF2,negative,-1,49.99680632546,0.792,0.692,2,2,1,fragment;fragment_h_shift,node_0134,"M | fragment C,F,H from C-C bond break(s) | deprotonation",node_0134;node_0162
PVDF,Polyvinylidene Fluoride,CH2F2,positive,1,52.01245638992,0.792,0.692,2,2,1,fragment;fragment_h_shift,node_0133,"M | fragment C,F,H from C-C bond break(s) | protonation",node_0133;node_0163
PVDF,Polyvinylidene Fluoride,C2F4,positive,1,99.99361265092,0.79,0.79,1,1,1,feature_rule,node_0103,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C2F4,node_0103
PVDF,Polyvinylidene Fluoride,C2F4,negative,-1,99.99361265092,0.79,0.79,1,1,1,feature_rule,node_0112,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C2F4,node_0112
PVDF,Polyvinylidene Fluoride,C2F5,positive,1,118.99201581365,0.79,0.79,1,1,1,feature_rule,node_0104,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C2F5,node_0104
PVDF,Polyvinylidene Fluoride,C2F5,negative,-1,118.99201581365,0.79,0.79,1,1,1,feature_rule,node_0113,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C2F5,node_0113
PVDF,Polyvinylidene Fluoride,C2H2F,positive,1,45.01405322719,0.79,0.79,1,1,1,feature_rule,node_0118,M | fluorocarbon_motif | fluorocarbon_fragmentation | hfc_C2H2F,node_0118
PVDF,Polyvinylidene Fluoride,C2HF4,positive,1,101.00143768315,0.79,0.79,1,1,1,feature_rule,node_0120,M | fluorocarbon_motif | fluorocarbon_fragmentation | hfc_C2HF4,node_0120
PVDF,Polyvinylidene Fluoride,C3F3,positive,1,92.99520948819,0.79,0.79,1,1,1,feature_rule,node_0105,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C3F3,node_0105
PVDF,Polyvinylidene Fluoride,C3F5,positive,1,130.99201581365,0.79,0.79,1,1,1,feature_rule,node_0106,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C3F5,node_0106
PVDF,Polyvinylidene Fluoride,C3F5,negative,-1,130.99201581365,0.79,0.79,1,1,1,feature_rule,node_0114,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C3F5,node_0114
PVDF,Polyvinylidene Fluoride,C3F7,positive,1,168.98882213911,0.79,0.79,1,1,1,feature_rule,node_0107,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_C3F7,node_0107
PVDF,Polyvinylidene Fluoride,C3H2F3,positive,1,95.01085955265,0.79,0.79,1,1,1,feature_rule,node_0121,M | fluorocarbon_motif | fluorocarbon_fragmentation | hfc_C3H2F3,node_0121
PVDF,Polyvinylidene Fluoride,CF3,positive,1,68.99520948819,0.79,0.79,1,1,1,feature_rule,node_0101,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_CF3,node_0101
PVDF,Polyvinylidene Fluoride,CF3,negative,-1,68.99520948819,0.79,0.79,1,1,1,feature_rule,node_0110,M | fluorocarbon_motif | fluorocarbon_fragmentation | diagnostic_CF3,node_0110
PVDF,Polyvinylidene Fluoride,C2H4F,positive,1,47.02970329165,0.7440000000000002,0.6540000000000001,2,1,2,fragment,node_0135,"M | fragment C,F,H from C-F bond break(s) | electron_loss",node_0135;node_0142
PVDF,Polyvinylidene Fluoride,C2H4F,negative,-1,47.02970329165,0.7440000000000002,0.6540000000000001,2,1,2,fragment,node_0136,"M | fragment C,F,H from C-F bond break(s) | electron_gain",node_0136;node_0143
PVDF,Polyvinylidene Fluoride,C2H3,negative,-1,27.02347509669,0.744,0.6439999999999999,2,2,1,fragment;fragment_h_shift,node_0160,"M | fragment C,H from C-F+C-F bond break(s) | deprotonation",node_0160;node_0186
PVDF,Polyvinylidene Fluoride,C3H5F3,positive,1,98.03433464934,0.736,0.5660000000000001,8,1,8,recombination,node_0191,node_0002 + node_0012 | single_dehydrogenative_recombination | protonation,node_0191;node_0195;node_0211;node_0231;node_0313;node_0321;node_0347;node_0351
PVDF,Polyvinylidene Fluoride,C4H8F2,positive,1,94.0594065833,0.736,0.5660000000000001,4,1,4,recombination,node_0215,node_0003 + node_0015 | single_dehydrogenative_recombination | protonation,node_0215;node_0235;node_0371;node_0399
PVDF,Polyvinylidene Fluoride,C3H4F3,positive,1,97.02650961711,0.706,0.5359999999999999,6,1,6,recombination,node_0311,node_0010 + node_0012 | dehydrogenative_coupling | protonation,node_0189;node_0193;node_0209;node_0229;node_0311;node_0319
PVDF,Polyvinylidene Fluoride,C3H4F3,negative,-1,97.02650961711,0.706,0.5359999999999999,8,1,8,recombination,node_0316,node_0010 + node_0013 | h_transfer_recombination | deprotonation,node_0190;node_0194;node_0210;node_0230;node_0316;node_0324;node_0350;node_0354
PVDF,Polyvinylidene Fluoride,C3H6F3,positive,1,99.04215968157,0.706,0.5359999999999999,4,1,4,recombination,node_0315,node_0010 + node_0013 | h_transfer_recombination | protonation,node_0315;node_0323;node_0349;node_0353
PVDF,Polyvinylidene Fluoride,C4H7F2,negative,-1,93.05158155107,0.706,0.5359999999999999,4,1,4,recombination,node_0374,node_0012 + node_0016 | h_transfer_recombination | deprotonation,node_0214;node_0234;node_0374;node_0402
PVDF,Polyvinylidene Fluoride,CHF,positive,1,32.00622819496,0.6960000000000002,0.6060000000000001,2,1,2,fragment,node_0149,"M | fragment C,F,H from C-C+C-F bond break(s) | electron_loss",node_0149;node_0153
PVDF,Polyvinylidene Fluoride,CHF,negative,-1,32.00622819496,0.6960000000000002,0.6060000000000001,2,1,2,fragment,node_0150,"M | fragment C,F,H from C-C+C-F bond break(s) | electron_gain",node_0150;node_0154
PVDF,Polyvinylidene Fluoride,F,positive,1,18.99840316273,0.6940000000000002,0.6040000000000001,2,1,2,fragment,node_0139,M | single-atom F from C-F bond break | electron_loss,node_0139;node_0146
PVDF,Polyvinylidene Fluoride,C2H3F,positive,1,46.02187825942,0.6900000000000002,0.6000000000000001,2,1,2,fragment_h_shift,node_0165,"M | fragment C,F,H from C-F bond break(s) | h_shift_-1 | electron_loss",node_0165;node_0171
PVDF,Polyvinylidene Fluoride,C2H5F,negative,-1,48.03752832388,0.6900000000000002,0.6000000000000001,2,1,2,fragment_h_shift,node_0168,"M | fragment C,F,H from C-F bond break(s) | h_shift_+1 | electron_gain",node_0168;node_0174
PVDF,Polyvinylidene Fluoride,C2H2F3,positive,1,83.01085955265,0.688,0.518,8,1,8,recombination,node_0199,node_0002 + node_0018 | single_dehydrogenative_recombination | protonation,node_0199;node_0203;node_0251;node_0271;node_0328;node_0335;node_0355;node_0359
PVDF,Polyvinylidene Fluoride,C3H5F2,positive,1,79.03593148661,0.688,0.518,20,1,20,recombination,node_0207,node_0002 + node_0022 | single_dehydrogenative_recombination | protonation,node_0207;node_0219;node_0223;node_0239;node_0243;node_0255;node_0259;node_0275;node_0279;node_0291;node_0343;node_0363;node_0379;node_0387;node_0403;node_0407;node_0419;node_0427;node_0439;node_0443
PVDF,Polyvinylidene Fluoride,C4H8F,positive,1,75.06100342057,0.688,0.518,8,1,8,recombination,node_0227,node_0003 + node_0022 | single_dehydrogenative_recombination | protonation,node_0227;node_0247;node_0295;node_0299;node_0395;node_0411;node_0435;node_0447
PVDF,Polyvinylidene Fluoride,C4H7F2,positive,1,93.05158155107,0.6859999999999999,0.5359999999999999,3,1,3,recombination,node_0369,node_0012 + node_0015 | dehydrogenative_coupling | protonation,node_0213;node_0233;node_0369
PVDF,Polyvinylidene Fluoride,C3H3F3,negative,-1,96.01868458488,0.6759999999999999,0.506,6,1,6,recombination,node_0192,node_0002 + node_0012 | single_dehydrogenative_recombination | deprotonation,node_0192;node_0196;node_0212;node_0232;node_0310;node_0318
PVDF,Polyvinylidene Fluoride,C3H5F3,negative,-1,98.03433464934,0.6679999999999999,0.498,4,1,4,recombination,node_0314,node_0010 + node_0013 | h_transfer_recombination | electron_gain,node_0314;node_0322;node_0348;node_0352
PVDF,Polyvinylidene Fluoride,C2H,negative,-1,25.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0126,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H,node_0126
PVDF,Polyvinylidene Fluoride,C2H3F3,positive,1,84.01868458488,0.6579999999999999,0.488,4,1,4,recombination,node_0330,node_0010 + node_0019 | h_transfer_recombination | protonation,node_0330;node_0337;node_0357;node_0361
PVDF,Polyvinylidene Fluoride,C2HF3,positive,1,82.00303452042,0.6579999999999999,0.488,6,1,6,recombination,node_0327,node_0010 + node_0018 | dehydrogenative_coupling | protonation,node_0197;node_0201;node_0249;node_0269;node_0327;node_0334
PVDF,Polyvinylidene Fluoride,C2HF3,negative,-1,82.00303452042,0.6579999999999999,0.488,8,1,8,recombination,node_0331,node_0010 + node_0019 | h_transfer_recombination | deprotonation,node_0198;node_0202;node_0250;node_0270;node_0331;node_0338;node_0358;node_0362
PVDF,Polyvinylidene Fluoride,C3H4F2,positive,1,78.02810645438,0.6579999999999999,0.488,15,1,15,recombination,node_0341,node_0010 + node_0022 | dehydrogenative_coupling | protonation,node_0205;node_0217;node_0221;node_0237;node_0241;node_0253;node_0257;node_0273;node_0277;node_0289;node_0341;node_0377;node_0385;node_0417;node_0425
PVDF,Polyvinylidene Fluoride,C3H4F2,negative,-1,78.02810645438,0.6579999999999999,0.488,20,1,20,recombination,node_0346,node_0010 + node_0023 | h_transfer_recombination | deprotonation,node_0206;node_0218;node_0222;node_0238;node_0242;node_0254;node_0258;node_0274;node_0278;node_0290;node_0346;node_0366;node_0382;node_0390;node_0406;node_0410;node_0422;node_0430;node_0442;node_0446
PVDF,Polyvinylidene Fluoride,C3H6F2,positive,1,80.04375651884,0.6579999999999999,0.488,10,1,10,recombination,node_0345,node_0010 + node_0023 | h_transfer_recombination | protonation,node_0345;node_0365;node_0381;node_0389;node_0405;node_0409;node_0421;node_0429;node_0441;node_0445
PVDF,Polyvinylidene Fluoride,C4H7F,positive,1,74.05317838834,0.6579999999999999,0.488,6,1,6,recombination,node_0393,node_0012 + node_0022 | dehydrogenative_coupling | protonation,node_0225;node_0245;node_0293;node_0297;node_0393;node_0433
PVDF,Polyvinylidene Fluoride,C4H7F,negative,-1,74.05317838834,0.6579999999999999,0.488,8,1,8,recombination,node_0398,node_0012 + node_0023 | h_transfer_recombination | deprotonation,node_0226;node_0246;node_0294;node_0298;node_0398;node_0414;node_0438;node_0450
PVDF,Polyvinylidene Fluoride,C4H9F,positive,1,76.0688284528,0.6579999999999999,0.488,4,1,4,recombination,node_0397,node_0012 + node_0023 | h_transfer_recombination | protonation,node_0397;node_0413;node_0437;node_0449
PVDF,Polyvinylidene Fluoride,C4H6F2,negative,-1,92.04375651884,0.6559999999999999,0.506,3,1,3,recombination,node_0216,node_0003 + node_0015 | single_dehydrogenative_recombination | deprotonation,node_0216;node_0236;node_0368
PVDF,Polyvinylidene Fluoride,CHF2,negative,-1,51.00463135769,0.6540000000000001,0.6540000000000001,1,1,1,fragment,node_0132,"M | fragment C,F,H from C-C bond break(s) | electron_gain",node_0132
PVDF,Polyvinylidene Fluoride,CH2F,negative,-1,33.01405322719,0.6420000000000001,0.552,2,1,2,fragment_h_shift,node_0180,"M | fragment C,F,H from C-C+C-F bond break(s) | h_shift_+1 | electron_gain",node_0180;node_0184
PVDF,Polyvinylidene Fluoride,FH,negative,-1,20.00622819496,0.6400000000000001,0.55,2,1,2,fragment_h_shift,node_0170,M | single-atom F from C-F bond break | h_shift_+1 | electron_gain,node_0170;node_0176
PVDF,Polyvinylidene Fluoride,C3H5F,positive,1,60.03752832388,0.6399999999999999,0.47,8,1,8,recombination,node_0267,node_0007 + node_0022 | single_dehydrogenative_recombination | protonation,node_0267;node_0287;node_0303;node_0307;node_0462;node_0470;node_0478;node_0482
PVDF,Polyvinylidene Fluoride,C3H3F2,negative,-1,77.02028142215,0.6280000000000001,0.458,15,1,15,recombination,node_0208,node_0002 + node_0022 | single_dehydrogenative_recombination | deprotonation,node_0208;node_0220;node_0224;node_0240;node_0244;node_0256;node_0260;node_0276;node_0280;node_0292;node_0340;node_0376;node_0384;node_0416;node_0424
PVDF,Polyvinylidene Fluoride,C4H6F,negative,-1,73.04535335611,0.6280000000000001,0.458,6,1,6,recombination,node_0228,node_0003 + node_0022 | single_dehydrogenative_recombination | deprotonation,node_0228;node_0248;node_0296;node_0300;node_0392;node_0432
PVDF,Polyvinylidene Fluoride,C4H9F2,positive,1,95.06723161553,0.626,0.5359999999999999,2,1,2,recombination,node_0373,node_0012 + node_0016 | h_transfer_recombination | protonation,node_0373;node_0401
PVDF,Polyvinylidene Fluoride,C2H2F3,negative,-1,83.01085955265,0.6200000000000001,0.45,4,1,4,recombination,node_0329,node_0010 + node_0019 | h_transfer_recombination | electron_gain,node_0329;node_0336;node_0356;node_0360
PVDF,Polyvinylidene Fluoride,C3H5F2,negative,-1,79.03593148661,0.6200000000000001,0.45,10,1,10,recombination,node_0344,node_0010 + node_0023 | h_transfer_recombination | electron_gain,node_0344;node_0364;node_0380;node_0388;node_0404;node_0408;node_0420;node_0428;node_0440;node_0444
PVDF,Polyvinylidene Fluoride,C4H8F,negative,-1,75.06100342057,0.6200000000000001,0.45,4,1,4,recombination,node_0396,node_0012 + node_0023 | h_transfer_recombination | electron_gain,node_0396;node_0412;node_0436;node_0448
PVDF,Polyvinylidene Fluoride,C2HF2,negative,-1,63.00463135769,0.6099999999999999,0.43999999999999995,4,1,4,recombination,node_0457,node_0018 + node_0021 | h_transfer_recombination | deprotonation,node_0262;node_0282;node_0457;node_0469
PVDF,Polyvinylidene Fluoride,C3H4F,positive,1,59.02970329165,0.6099999999999999,0.43999999999999995,6,1,6,recombination,node_0460,node_0018 + node_0022 | dehydrogenative_coupling | protonation,node_0265;node_0285;node_0301;node_0305;node_0460;node_0476
PVDF,Polyvinylidene Fluoride,C3H4F,negative,-1,59.02970329165,0.6099999999999999,0.43999999999999995,8,1,8,recombination,node_0465,node_0018 + node_0023 | h_transfer_recombination | deprotonation,node_0266;node_0286;node_0302;node_0306;node_0465;node_0473;node_0481;node_0485
PVDF,Polyvinylidene Fluoride,C3H6F,positive,1,61.04535335611,0.6099999999999999,0.43999999999999995,4,1,4,recombination,node_0464,node_0018 + node_0023 | h_transfer_recombination | protonation,node_0464;node_0472;node_0480;node_0484
PVDF,Polyvinylidene Fluoride,C2,negative,-1,24.0,0.6080000000000001,0.6080000000000001,1,1,1,feature_rule,node_0125,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2,node_0125
PVDF,Polyvinylidene Fluoride,C2H4,positive,1,28.03130012892,0.6060000000000001,0.6060000000000001,1,1,1,fragment,node_0157,"M | fragment C,H from C-F+C-F bond break(s) | electron_loss",node_0157
PVDF,Polyvinylidene Fluoride,C2H4,negative,-1,28.03130012892,0.6060000000000001,0.6060000000000001,1,1,1,fragment,node_0158,"M | fragment C,H from C-F+C-F bond break(s) | electron_gain",node_0158
PVDF,Polyvinylidene Fluoride,CH2F2,negative,-1,52.01245638992,0.6000000000000001,0.6000000000000001,1,1,1,fragment_h_shift,node_0164,"M | fragment C,F,H from C-C bond break(s) | h_shift_+1 | electron_gain",node_0164
PVDF,Polyvinylidene Fluoride,C3H2F2,negative,-1,76.01245638992,0.5980000000000001,0.42800000000000005,5,1,5,recombination,node_0342,node_0010 + node_0022 | dehydrogenative_coupling | deprotonation,node_0342;node_0378;node_0386;node_0418;node_0426
PVDF,Polyvinylidene Fluoride,C4H8F2,negative,-1,94.0594065833,0.5880000000000001,0.498,2,1,2,recombination,node_0372,node_0012 + node_0016 | h_transfer_recombination | electron_gain,node_0372;node_0400
PVDF,Polyvinylidene Fluoride,C3H3F,negative,-1,58.02187825942,0.5800000000000001,0.41,6,1,6,recombination,node_0268,node_0007 + node_0022 | single_dehydrogenative_recombination | deprotonation,node_0268;node_0288;node_0304;node_0308;node_0459;node_0475
PVDF,Polyvinylidene Fluoride,C3H5F,negative,-1,60.03752832388,0.5720000000000001,0.402,4,1,4,recombination,node_0463,node_0018 + node_0023 | h_transfer_recombination | electron_gain,node_0463;node_0471;node_0479;node_0483
PVDF,Polyvinylidene Fluoride,C3H2F3,negative,-1,95.01085955265,0.5660000000000001,0.476,2,1,2,recombination,node_0312,node_0010 + node_0012 | dehydrogenative_coupling | deprotonation,node_0312;node_0320
PVDF,Polyvinylidene Fluoride,C2F2,negative,-1,61.99680632546,0.56,0.41,3,1,3,recombination,node_0264,node_0007 + node_0020 | single_dehydrogenative_recombination | deprotonation,node_0264;node_0284;node_0452
PVDF,Polyvinylidene Fluoride,C2H5,negative,-1,29.03912516115,0.552,0.552,1,1,1,fragment_h_shift,node_0188,"M | fragment C,H from C-F+C-F bond break(s) | h_shift_+1 | electron_gain",node_0188
PVDF,Polyvinylidene Fluoride,C2H3F2,positive,1,65.02028142215,0.5299999999999999,0.43999999999999995,2,1,2,recombination,node_0456,node_0018 + node_0021 | h_transfer_recombination | protonation,node_0456;node_0468
PVDF,Polyvinylidene Fluoride,C3H3F3,positive,1,96.01868458488,0.528,0.438,2,1,2,recombination,node_0309,node_0010 + node_0012 | dehydrogenative_coupling | electron_loss,node_0309;node_0317
PVDF,Polyvinylidene Fluoride,C4H5F,negative,-1,72.03752832388,0.518,0.42800000000000005,2,1,2,recombination,node_0394,node_0012 + node_0022 | dehydrogenative_coupling | deprotonation,node_0394;node_0434
PVDF,Polyvinylidene Fluoride,C2H3F2,negative,-1,65.02028142215,0.5060000000000001,0.5060000000000001,1,1,1,parent,node_0130,M | deprotonation,node_0130
PVDF,Polyvinylidene Fluoride,C2H5F2,positive,1,67.03593148661,0.5060000000000001,0.5060000000000001,1,1,1,parent,node_0129,M | protonation,node_0129
PVDF,Polyvinylidene Fluoride,C2H2F2,negative,-1,64.01245638992,0.492,0.402,2,1,2,recombination,node_0455,node_0018 + node_0021 | h_transfer_recombination | electron_gain,node_0455;node_0467
PVDF,Polyvinylidene Fluoride,C4H6F,positive,1,73.04535335611,0.48,0.39,2,1,2,recombination,node_0391,node_0012 + node_0022 | dehydrogenative_coupling | electron_loss,node_0391;node_0431
PVDF,Polyvinylidene Fluoride,C4H5F2,negative,-1,91.03593148661,0.476,0.476,1,1,1,recombination,node_0370,node_0012 + node_0015 | dehydrogenative_coupling | deprotonation,node_0370
PVDF,Polyvinylidene Fluoride,C3H2F,negative,-1,57.01405322719,0.47,0.38,2,1,2,recombination,node_0461,node_0018 + node_0022 | dehydrogenative_coupling | deprotonation,node_0461;node_0477
PVDF,Polyvinylidene Fluoride,C2H4F2,positive,1,66.02810645438,0.468,0.468,1,1,1,parent,node_0127,M | electron_loss,node_0127
PVDF,Polyvinylidene Fluoride,C2H4F2,negative,-1,66.02810645438,0.468,0.468,1,1,1,parent,node_0128,M | electron_gain,node_0128
PVDF,Polyvinylidene Fluoride,C4H6F2,positive,1,92.04375651884,0.438,0.438,1,1,1,recombination,node_0367,node_0012 + node_0015 | dehydrogenative_coupling | electron_loss,node_0367
PVDF,Polyvinylidene Fluoride,C3H3F,positive,1,58.02187825942,0.432,0.342,2,1,2,recombination,node_0458,node_0018 + node_0022 | dehydrogenative_coupling | electron_loss,node_0458;node_0474
PVDF,Polyvinylidene Fluoride,C2F2,positive,1,61.99680632546,0.342,0.342,1,1,1,recombination,node_0451,node_0018 + node_0020 | dehydrogenative_coupling | electron_loss,node_0451
