node_id,compound_id,source_name,formula,counts,exact_mass,ion_mode,charge,generation_type,operation,path,source_nodes,fragment_atom_indices,reaction_site_elements,broken_bonds,h_shift,recombination_loss,rule_pack,trigger_feature,evidence,structure_score,ionization_score,path_score,formula_score,path_count,mechanism_count,source_fragment_count
node_0026,POMC,Polyoxymethylene Copolymer,C2H5O2,"{""C"": 2, ""H"": 5, ""O"": 2}",61.028954400290004,negative,-1,feature_rule,oxonium_neg_C2H5O2,M | acetal_or_ether | acetal_oxonium_series | oxonium_neg_C2H5O2,node_0001,,,0,0,,acetal_oxonium_series,acetal_or_ether,"acetal/ether C-O-C motif present; heavy element counts={'C': 2, 'O': 1, 'H': 6}",0.7,0.8,0.79,0.79,1,1,1
node_0027,POMC,Polyoxymethylene Copolymer,C3H5O2,"{""C"": 3, ""H"": 5, ""O"": 2}",73.02895440029,negative,-1,feature_rule,oxonium_neg_C3H5O2,M | acetal_or_ether | acetal_oxonium_series | oxonium_neg_C3H5O2,node_0001,,,0,0,,acetal_oxonium_series,acetal_or_ether,"acetal/ether C-O-C motif present; heavy element counts={'C': 2, 'O': 1, 'H': 6}",0.7,0.8,0.79,0.79,1,1,1
node_0028,POMC,Polyoxymethylene Copolymer,C3H5O3,"{""C"": 3, ""H"": 5, ""O"": 3}",89.02386901986,negative,-1,feature_rule,oxonium_neg_C3H5O3,M | acetal_or_ether | acetal_oxonium_series | oxonium_neg_C3H5O3,node_0001,,,0,0,,acetal_oxonium_series,acetal_or_ether,"acetal/ether C-O-C motif present; heavy element counts={'C': 2, 'O': 1, 'H': 6}",0.7,0.8,0.79,0.79,1,1,1
node_0029,POMC,Polyoxymethylene Copolymer,C2H3,"{""C"": 2, ""H"": 3}",27.02347509669,positive,1,feature_rule,small_hc_C2H3,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H3,node_0001,,,0,0,,hydrocarbon_small_fragments,universal_hydrocarbon,universal TOF-SIMS small HC fragments; parent C=2,0.48,0.8,0.6580000000000001,0.6580000000000001,1,1,1
node_0030,POMC,Polyoxymethylene Copolymer,C2H5,"{""C"": 2, ""H"": 5}",29.03912516115,positive,1,feature_rule,small_hc_C2H5,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H5,node_0001,,,0,0,,hydrocarbon_small_fragments,universal_hydrocarbon,universal TOF-SIMS small HC fragments; parent C=2,0.48,0.8,0.6580000000000001,0.6580000000000001,1,1,1
node_0031,POMC,Polyoxymethylene Copolymer,C2,"{""C"": 2}",24.0,negative,-1,feature_rule,small_hc_C2,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2,node_0001,,,0,0,,hydrocarbon_small_fragments,universal_hydrocarbon,universal TOF-SIMS small HC fragments; parent C=2,0.48,0.8,0.6080000000000001,0.6080000000000001,1,1,1
node_0032,POMC,Polyoxymethylene Copolymer,C2H,"{""C"": 2, ""H"": 1}",25.00782503223,negative,-1,feature_rule,small_hc_C2H,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H,node_0001,,,0,0,,hydrocarbon_small_fragments,universal_hydrocarbon,universal TOF-SIMS small HC fragments; parent C=2,0.48,0.8,0.6580000000000001,0.6580000000000001,1,1,1
node_0033,POMC,Polyoxymethylene Copolymer,CHO,"{""C"": 1, ""H"": 1, ""O"": 1}",29.0027396518,positive,1,feature_rule,o_small_CHO,M | oxygenated | oxygenated_small_fragments | o_small_CHO,node_0001,,,0,0,,oxygenated_small_fragments,oxygenated,O-gated small fragments; parent O=1,0.42,0.8,0.6220000000000001,0.6220000000000001,1,1,1
node_0034,POMC,Polyoxymethylene Copolymer,CH3O,"{""C"": 1, ""H"": 3, ""O"": 1}",31.01838971626,positive,1,feature_rule,o_small_CH3O,M | oxygenated | oxygenated_small_fragments | o_small_CH3O,node_0001,,,0,0,,oxygenated_small_fragments,oxygenated,O-gated small fragments; parent O=1,0.42,0.8,0.6220000000000001,1.0,4,2,4
node_0035,POMC,Polyoxymethylene Copolymer,C2H3O,"{""C"": 2, ""H"": 3, ""O"": 1}",43.01838971626,positive,1,feature_rule,o_small_C2H3O,M | oxygenated | oxygenated_small_fragments | o_small_C2H3O,node_0001,,,0,0,,oxygenated_small_fragments,oxygenated,O-gated small fragments; parent O=1,0.42,0.8,0.6220000000000001,0.8800000000000001,2,1,2
