edge_id,compound_id,source_node,target_node,operation,operation_type,weight
edge_4227,Nomex,node_0356,node_2850,protonation,ionization,1.0
edge_4228,Nomex,node_0356,node_2851,deprotonation,ionization,1.0
edge_4229,Nomex,node_0357,node_2852,electron_loss,ionization,1.0
edge_4230,Nomex,node_0357,node_2853,electron_gain,ionization,1.0
edge_4231,Nomex,node_0357,node_2854,protonation,ionization,1.0
edge_4232,Nomex,node_0357,node_2855,deprotonation,ionization,1.0
edge_4233,Nomex,node_0358,node_2856,electron_loss,ionization,1.0
edge_4234,Nomex,node_0358,node_2857,electron_gain,ionization,1.0
edge_4235,Nomex,node_0358,node_2858,protonation,ionization,1.0
edge_4236,Nomex,node_0358,node_2859,deprotonation,ionization,1.0
edge_4237,Nomex,node_0359,node_2860,electron_loss,ionization,1.0
edge_4238,Nomex,node_0359,node_2861,electron_gain,ionization,1.0
edge_4239,Nomex,node_0359,node_2862,protonation,ionization,1.0
edge_4240,Nomex,node_0359,node_2863,deprotonation,ionization,1.0
edge_4241,Nomex,node_0360,node_2864,electron_loss,ionization,1.0
edge_4242,Nomex,node_0360,node_2865,electron_gain,ionization,1.0
edge_4243,Nomex,node_0360,node_2866,protonation,ionization,1.0
edge_4244,Nomex,node_0360,node_2867,deprotonation,ionization,1.0
edge_4245,Nomex,node_0361,node_2868,electron_loss,ionization,1.0
edge_4246,Nomex,node_0361,node_2869,electron_gain,ionization,1.0
edge_4247,Nomex,node_0361,node_2870,protonation,ionization,1.0
edge_4248,Nomex,node_0361,node_2871,deprotonation,ionization,1.0
edge_4249,Nomex,node_0362,node_2872,electron_loss,ionization,1.0
edge_4250,Nomex,node_0362,node_2873,electron_gain,ionization,1.0
edge_4251,Nomex,node_0362,node_2874,protonation,ionization,1.0
edge_4252,Nomex,node_0362,node_2875,deprotonation,ionization,1.0
edge_4253,Nomex,node_0363,node_2876,electron_loss,ionization,1.0
edge_4254,Nomex,node_0363,node_2877,electron_gain,ionization,1.0
edge_4255,Nomex,node_0363,node_2878,protonation,ionization,1.0
edge_4256,Nomex,node_0363,node_2879,deprotonation,ionization,1.0
edge_4257,Nomex,node_0364,node_2880,electron_loss,ionization,1.0
edge_4258,Nomex,node_0364,node_2881,electron_gain,ionization,1.0
edge_4259,Nomex,node_0364,node_2882,protonation,ionization,1.0
edge_4260,Nomex,node_0364,node_2883,deprotonation,ionization,1.0
edge_4261,Nomex,node_0365,node_2884,electron_loss,ionization,1.0
edge_4262,Nomex,node_0365,node_2885,electron_gain,ionization,1.0
edge_4263,Nomex,node_0365,node_2886,protonation,ionization,1.0
edge_4264,Nomex,node_0365,node_2887,deprotonation,ionization,1.0
edge_4265,Nomex,node_0366,node_2888,electron_loss,ionization,1.0
edge_4266,Nomex,node_0366,node_2889,electron_gain,ionization,1.0
edge_4267,Nomex,node_0366,node_2890,protonation,ionization,1.0
edge_4268,Nomex,node_0366,node_2891,deprotonation,ionization,1.0
edge_4269,Nomex,node_0367,node_2892,electron_loss,ionization,1.0
edge_4270,Nomex,node_0367,node_2893,electron_gain,ionization,1.0
edge_4271,Nomex,node_0367,node_2894,protonation,ionization,1.0
edge_4272,Nomex,node_0367,node_2895,deprotonation,ionization,1.0
edge_4273,Nomex,node_0368,node_2896,electron_loss,ionization,1.0
edge_4274,Nomex,node_0368,node_2897,electron_gain,ionization,1.0
edge_4275,Nomex,node_0368,node_2898,protonation,ionization,1.0
edge_4276,Nomex,node_0368,node_2899,deprotonation,ionization,1.0
edge_4277,Nomex,node_0369,node_2900,electron_loss,ionization,1.0
edge_4278,Nomex,node_0369,node_2901,electron_gain,ionization,1.0
edge_4279,Nomex,node_0369,node_2902,protonation,ionization,1.0
edge_4280,Nomex,node_0369,node_2903,deprotonation,ionization,1.0
edge_4281,Nomex,node_0370,node_2904,electron_loss,ionization,1.0
edge_4282,Nomex,node_0370,node_2905,electron_gain,ionization,1.0
edge_4283,Nomex,node_0370,node_2906,protonation,ionization,1.0
edge_4284,Nomex,node_0370,node_2907,deprotonation,ionization,1.0
edge_4285,Nomex,node_0371,node_2908,electron_loss,ionization,1.0
edge_4286,Nomex,node_0371,node_2909,electron_gain,ionization,1.0
edge_4287,Nomex,node_0371,node_2910,protonation,ionization,1.0
edge_4288,Nomex,node_0371,node_2911,deprotonation,ionization,1.0
edge_4289,Nomex,node_0372,node_2912,electron_loss,ionization,1.0
edge_4290,Nomex,node_0372,node_2913,electron_gain,ionization,1.0
edge_4291,Nomex,node_0372,node_2914,protonation,ionization,1.0
edge_4292,Nomex,node_0372,node_2915,deprotonation,ionization,1.0
edge_4293,Nomex,node_0373,node_2916,electron_loss,ionization,1.0
edge_4294,Nomex,node_0373,node_2917,electron_gain,ionization,1.0
edge_4295,Nomex,node_0373,node_2918,protonation,ionization,1.0
edge_4296,Nomex,node_0373,node_2919,deprotonation,ionization,1.0
edge_4297,Nomex,node_0374,node_2920,electron_loss,ionization,1.0
edge_4298,Nomex,node_0374,node_2921,electron_gain,ionization,1.0
edge_4299,Nomex,node_0374,node_2922,protonation,ionization,1.0
edge_4300,Nomex,node_0374,node_2923,deprotonation,ionization,1.0
edge_4301,Nomex,node_0375,node_2924,electron_loss,ionization,1.0
edge_4302,Nomex,node_0375,node_2925,electron_gain,ionization,1.0
edge_4303,Nomex,node_0375,node_2926,protonation,ionization,1.0
edge_4304,Nomex,node_0375,node_2927,deprotonation,ionization,1.0
edge_4305,Nomex,node_0376,node_2928,electron_loss,ionization,1.0
edge_4306,Nomex,node_0376,node_2929,electron_gain,ionization,1.0
edge_4307,Nomex,node_0376,node_2930,protonation,ionization,1.0
edge_4308,Nomex,node_0376,node_2931,deprotonation,ionization,1.0
edge_4309,Nomex,node_0377,node_2932,electron_loss,ionization,1.0
edge_4310,Nomex,node_0377,node_2933,electron_gain,ionization,1.0
edge_4311,Nomex,node_0377,node_2934,protonation,ionization,1.0
edge_4312,Nomex,node_0377,node_2935,deprotonation,ionization,1.0
edge_4313,Nomex,node_0378,node_2936,electron_loss,ionization,1.0
edge_4314,Nomex,node_0378,node_2937,electron_gain,ionization,1.0
edge_4315,Nomex,node_0378,node_2938,protonation,ionization,1.0
edge_4316,Nomex,node_0378,node_2939,deprotonation,ionization,1.0
edge_4317,Nomex,node_0379,node_2940,electron_loss,ionization,1.0
edge_4318,Nomex,node_0379,node_2941,electron_gain,ionization,1.0
edge_4319,Nomex,node_0379,node_2942,protonation,ionization,1.0
edge_4320,Nomex,node_0379,node_2943,deprotonation,ionization,1.0
edge_4321,Nomex,node_0380,node_2944,electron_loss,ionization,1.0
edge_4322,Nomex,node_0380,node_2945,electron_gain,ionization,1.0
edge_4323,Nomex,node_0380,node_2946,protonation,ionization,1.0
edge_4324,Nomex,node_0380,node_2947,deprotonation,ionization,1.0
edge_4325,Nomex,node_0381,node_2948,electron_loss,ionization,1.0
edge_4326,Nomex,node_0381,node_2949,electron_gain,ionization,1.0
edge_4327,Nomex,node_0381,node_2950,protonation,ionization,1.0
edge_4328,Nomex,node_0381,node_2951,deprotonation,ionization,1.0
