compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids
Nomex,meta-Aramid,C21H15NO3,positive,1,329.10519334659,0.6859999999999999,0.516,8,1,8,recombination,node_2006,node_0005 + node_0045 | single_dehydrogenative_recombination | protonation,node_2006;node_2506;node_4711;node_4821;node_4851;node_4905;node_5629;node_5713
Nomex,meta-Aramid,C21H16N2O3,positive,1,344.11609238325,0.6859999999999999,0.516,24,1,24,recombination,node_1842,node_0003 + node_0045 | single_dehydrogenative_recombination | protonation,node_1842;node_1986;node_2078;node_2498;node_2530;node_2622;node_4263;node_4365;node_4391;node_4441;node_4671;node_4785;node_4809;node_4831;node_4889;node_4901;node_5237;node_5321;node_5597;node_5697;node_5919;node_6031;node_6185;node_6241
Nomex,meta-Aramid,C21H17N3O3,positive,1,359.12699141991,0.6859999999999999,0.516,26,1,26,recombination,node_1830,node_0003 + node_0035 | single_dehydrogenative_recombination | protonation,node_1830;node_1994;node_2070;node_2102;node_2238;node_2602;node_4239;node_4329;node_4353;node_4379;node_4425;node_4437;node_4687;node_4753;node_4839;node_4873;node_4955;node_5087;node_5205;node_5305;node_5817;node_5897;node_6149;node_6173;node_6225;node_6237
Nomex,meta-Aramid,C21H18N4O3,positive,1,374.13789045657,0.6859999999999999,0.516,10,1,10,recombination,node_2258,node_0008 + node_0047 | single_dehydrogenative_recombination | protonation,node_2258;node_2610;node_4297;node_4409;node_5367;node_5483;node_5785;node_5881;node_6117;node_6209
Nomex,meta-Aramid,C22H15NO4,positive,1,357.10010796616,0.6859999999999999,0.516,4,1,4,recombination,node_1998,node_0005 + node_0041 | single_dehydrogenative_recombination | protonation,node_1998;node_2322;node_4695;node_4843
Nomex,meta-Aramid,C22H16N2O4,positive,1,372.11100700282,0.6859999999999999,0.516,12,1,12,recombination,node_1834,node_0003 + node_0041 | single_dehydrogenative_recombination | protonation,node_1834;node_1990;node_2162;node_2314;node_2346;node_2614;node_4247;node_4383;node_4679;node_4835;node_5555;node_5675
Nomex,meta-Aramid,C22H17N3O4,positive,1,387.12190603948,0.6859999999999999,0.516,8,1,8,recombination,node_2002,node_0005 + node_0043 | single_dehydrogenative_recombination | protonation,node_2002;node_2182;node_2414;node_2606;node_4703;node_4847;node_5171;node_5287
Nomex,meta-Aramid,C22H18N4O4,positive,1,402.13280507614,0.6859999999999999,0.516,8,1,8,recombination,node_1838,node_0003 + node_0043 | single_dehydrogenative_recombination | protonation,node_1838;node_2406;node_2438;node_2618;node_4255;node_4387;node_5743;node_5859
Nomex,meta-Aramid,C28H21N3O4,positive,1,463.1532061684,0.6859999999999999,0.516,8,1,8,recombination,node_1826,node_0003 + node_0033 | single_dehydrogenative_recombination | protonation,node_1826;node_1978;node_2010;node_2598;node_4231;node_4375;node_4719;node_4855
Nomex,meta-Aramid,C28H22N4O4,positive,1,478.16410520505997,0.6859999999999999,0.516,4,1,4,recombination,node_1846,node_0003 + node_0047 | single_dehydrogenative_recombination | protonation,node_1846;node_2590;node_4271;node_4395
Nomex,meta-Aramid,C9H9N3O3,positive,1,207.06439116207,0.6859999999999999,0.516,6,1,6,recombination,node_1914,node_0004 + node_0043 | single_dehydrogenative_recombination | protonation,node_1914;node_2410;node_4475;node_4607;node_5825;node_5901
Nomex,meta-Aramid,C2HNO2,negative,-1,71.0007282758,0.6759999999999999,0.506,17,1,17,recombination,node_1735,node_0002 + node_0031 | single_dehydrogenative_recombination | deprotonation,node_1735;node_1805;node_1899;node_1927;node_2687;node_2753;node_3489;node_3533;node_3680;node_3958;node_4106;node_4214;node_4496;node_4578;node_6317;node_6381;node_7155
Nomex,meta-Aramid,C2O2,negative,-1,55.98982923914,0.6759999999999999,0.506,7,1,7,recombination,node_1771,node_0002 + node_0049 | single_dehydrogenative_recombination | deprotonation,node_1771;node_2679;node_3673;node_3716;node_4030;node_4118;node_6329
Nomex,meta-Aramid,C9H4O3,negative,-1,160.01604398763,0.6759999999999999,0.506,8,1,8,recombination,node_1755,node_0002 + node_0041 | single_dehydrogenative_recombination | deprotonation,node_1755;node_2311;node_2351;node_2707;node_3700;node_3998;node_5560;node_5650
Nomex,meta-Aramid,C9H5NO3,negative,-1,175.02694302429,0.6759999999999999,0.506,15,1,15,recombination,node_1747,node_0002 + node_0037 | single_dehydrogenative_recombination | deprotonation,node_1747;node_1911;node_2159;node_2187;node_2319;node_2385;node_2699;node_3517;node_3692;node_3982;node_4464;node_5176;node_5258;node_5638;node_5718
Nomex,meta-Aramid,C9H6N2O3,negative,-1,190.03784206095,0.6759999999999999,0.506,12,1,12,recombination,node_1759,node_0002 + node_0043 | single_dehydrogenative_recombination | deprotonation,node_1759;node_2217;node_2403;node_2443;node_2711;node_3509;node_3704;node_4006;node_5246;node_5326;node_5748;node_5838
Nomex,meta-Aramid,C15H12N2O3,negative,-1,268.08479225433,0.6680000000000001,0.448,17,2,17,parent;recombination,node_3954,node_0027 + node_0030 | h_transfer_recombination | electron_gain,node_1528;node_3954;node_4026;node_4136;node_4172;node_4280;node_4400;node_4452;node_4596;node_4916;node_5068;node_5344;node_5472;node_5736;node_5856;node_6092;node_6196
Nomex,meta-Aramid,C2H3NO2,negative,-1,73.01637834026,0.6679999999999999,0.498,4,1,4,recombination,node_3962,node_0027 + node_0032 | h_transfer_recombination | electron_gain,node_3962;node_4140;node_4500;node_4620
Nomex,meta-Aramid,C9H6O3,negative,-1,162.03169405209002,0.6679999999999999,0.498,4,1,4,recombination,node_4002,node_0027 + node_0042 | h_transfer_recombination | electron_gain,node_4002;node_4160;node_5564;node_5680
Nomex,meta-Aramid,C9H7NO3,negative,-1,177.04259308875,0.6679999999999999,0.498,6,1,6,recombination,node_3986,node_0027 + node_0038 | h_transfer_recombination | electron_gain,node_3986;node_4152;node_4468;node_4604;node_5180;node_5292
Nomex,meta-Aramid,C9H8N2O3,negative,-1,192.05349212541,0.6679999999999999,0.498,4,1,4,recombination,node_4010,node_0027 + node_0044 | h_transfer_recombination | electron_gain,node_4010;node_4164;node_5752;node_5864
Nomex,meta-Aramid,C2H,negative,-1,25.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1494,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H,node_1494
Nomex,meta-Aramid,C2H3,positive,1,27.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1476,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H3,node_1476
Nomex,meta-Aramid,C2H5,positive,1,29.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1477,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H5,node_1477
Nomex,meta-Aramid,C3,negative,-1,36.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1495,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3,node_1495
Nomex,meta-Aramid,C3H,negative,-1,37.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1496,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H,node_1496
Nomex,meta-Aramid,C3H3,positive,1,39.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1478,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H3,node_1478
Nomex,meta-Aramid,C3H5,positive,1,41.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1479,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H5,node_1479
Nomex,meta-Aramid,C3H7,positive,1,43.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1480,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H7,node_1480
Nomex,meta-Aramid,C4,negative,-1,48.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1497,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4,node_1497
Nomex,meta-Aramid,C4H,negative,-1,49.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1498,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H,node_1498
Nomex,meta-Aramid,C4H3,positive,1,51.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1481,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H3,node_1481
Nomex,meta-Aramid,C4H5,positive,1,53.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1482,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H5,node_1482
Nomex,meta-Aramid,C4H7,positive,1,55.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1483,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H7,node_1483
Nomex,meta-Aramid,C4H9,positive,1,57.07042529007,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1484,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H9,node_1484
Nomex,meta-Aramid,C5,negative,-1,60.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1499,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5,node_1499
Nomex,meta-Aramid,C5H,negative,-1,61.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1500,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H,node_1500
Nomex,meta-Aramid,C5H11,positive,1,71.08607535453,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1488,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H11,node_1488
Nomex,meta-Aramid,C5H5,positive,1,65.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1485,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H5,node_1485
Nomex,meta-Aramid,C5H7,positive,1,67.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1486,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H7,node_1486
Nomex,meta-Aramid,C5H9,positive,1,69.07042529007,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1487,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H9,node_1487
Nomex,meta-Aramid,C6,negative,-1,72.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1501,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6,node_1501
Nomex,meta-Aramid,C6H,negative,-1,73.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1502,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H,node_1502
Nomex,meta-Aramid,C6H11,positive,1,83.08607535453,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1492,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H11,node_1492
Nomex,meta-Aramid,C6H7,positive,1,79.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1490,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H7,node_1490
Nomex,meta-Aramid,C6H9,positive,1,81.07042529007,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_1491,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H9,node_1491
Nomex,meta-Aramid,C13H10O,positive,1,182.07316494187,0.6579999999999999,0.488,4,1,4,recombination,node_5969,node_0045 + node_0060 | h_transfer_recombination | protonation,node_5969;node_6029;node_6057;node_6085
Nomex,meta-Aramid,C13H11NO,positive,1,197.08406397853,0.6579999999999999,0.488,8,1,8,recombination,node_5005,node_0035 + node_0060 | h_transfer_recombination | protonation,node_5005;node_5065;node_5113;node_5141;node_5937;node_5977;node_6041;node_6061
Nomex,meta-Aramid,C13H8O,positive,1,180.05751487741,0.6579999999999999,0.488,14,1,14,recombination,node_5965,node_0045 + node_0059 | dehydrogenative_coupling | protonation,node_2552;node_2580;node_3156;node_3206;node_3831;node_3855;node_3893;node_3947;node_5965;node_6025;node_6914;node_6946;node_7226;node_7230
Nomex,meta-Aramid,C13H8O,negative,-1,180.05751487741,0.6579999999999999,0.488,12,1,12,recombination,node_5970,node_0045 + node_0060 | h_transfer_recombination | deprotonation,node_2553;node_2581;node_3157;node_3894;node_5970;node_6030;node_6058;node_6086;node_6915;node_6947;node_7227;node_7231
Nomex,meta-Aramid,C2H2N2O2,negative,-1,86.01162731245999,0.6579999999999999,0.488,4,1,4,recombination,node_4566,node_0031 + node_0068 | h_transfer_recombination | deprotonation,node_1957;node_3497;node_4566;node_4654
Nomex,meta-Aramid,C2HNO2,positive,1,71.0007282758,0.6579999999999999,0.488,11,1,11,recombination,node_4102,node_0027 + node_0067 | dehydrogenative_coupling | protonation,node_1804;node_2752;node_3488;node_3532;node_3679;node_3752;node_3957;node_4102;node_4495;node_6313;node_7154
Nomex,meta-Aramid,C8H7N3O2,positive,1,177.05382647804,0.6579999999999999,0.488,10,1,10,recombination,node_4513,node_0031 + node_0055 | dehydrogenative_coupling | protonation,node_1932;node_2292;node_2944;node_3014;node_3512;node_3546;node_4513;node_5437;node_6698;node_6750
Nomex,meta-Aramid,C8H7N3O2,negative,-1,177.05382647804,0.6579999999999999,0.488,10,1,10,recombination,node_4518,node_0031 + node_0056 | h_transfer_recombination | deprotonation,node_1933;node_2293;node_2945;node_3513;node_4518;node_4630;node_5442;node_5522;node_6699;node_6751
Nomex,meta-Aramid,C8H9N3O2,positive,1,179.0694765425,0.6579999999999999,0.488,4,1,4,recombination,node_4517,node_0031 + node_0056 | h_transfer_recombination | protonation,node_4517;node_4629;node_5441;node_5521
Nomex,meta-Aramid,C9H5NO3,positive,1,175.02694302429,0.6579999999999999,0.488,7,1,7,recombination,node_5633,node_0041 + node_0067 | dehydrogenative_coupling | protonation,node_2384;node_3516;node_3691;node_3981;node_4463;node_5175;node_5633
Nomex,meta-Aramid,C9H6N2O3,positive,1,190.03784206095,0.6579999999999999,0.488,6,1,6,recombination,node_5241,node_0037 + node_0067 | dehydrogenative_coupling | protonation,node_2216;node_3508;node_3703;node_4005;node_5241;node_5747
Nomex,meta-Aramid,C14H12N3O2,positive,1,254.09295163919,0.6559999999999999,0.48599999999999993,33,1,33,recombination,node_4921,node_0035 + node_0039 | dehydrogenative_coupling | protonation,node_1938;node_2084;node_2118;node_2240;node_2286;node_2298;node_2446;node_2466;node_2802;node_2954;node_3038;node_3246;node_3330;node_3606;node_4523;node_4631;node_4921;node_4987;node_5103;node_5423;node_5447;node_5511;node_5523;node_5759;node_5799;node_5867;node_5887;node_6684;node_6708;node_6744;node_6756;node_6804;node_6852
Nomex,meta-Aramid,C14H12N3O2,negative,-1,254.09295163919,0.6559999999999999,0.48599999999999993,16,1,16,recombination,node_4926,node_0035 + node_0040 | h_transfer_recombination | deprotonation,node_2085;node_2241;node_4524;node_4632;node_4926;node_4988;node_5074;node_5104;node_5424;node_5448;node_5512;node_5524;node_5760;node_5800;node_5868;node_5888
Nomex,meta-Aramid,C15H10NO3,positive,1,252.06606818544,0.6559999999999999,0.48599999999999993,26,1,26,recombination,node_3967,node_0027 + node_0033 | dehydrogenative_coupling | protonation,node_1736;node_1972;node_2012;node_2088;node_2176;node_2226;node_2324;node_2378;node_2390;node_2512;node_2688;node_3334;node_3610;node_3685;node_3787;node_3967;node_4725;node_4811;node_4929;node_5161;node_5263;node_5331;node_5619;node_5643;node_5707;node_5719
Nomex,meta-Aramid,C15H10NO3,negative,-1,252.06606818544,0.6559999999999999,0.48599999999999993,23,1,23,recombination,node_3972,node_0027 + node_0034 | h_transfer_recombination | deprotonation,node_1737;node_1973;node_2013;node_2089;node_2177;node_2325;node_2513;node_2689;node_3972;node_4146;node_4730;node_4812;node_4862;node_4934;node_5078;node_5166;node_5264;node_5286;node_5332;node_5620;node_5644;node_5708;node_5720
Nomex,meta-Aramid,C15H11N2O3,positive,1,267.0769672221,0.6559999999999999,0.48599999999999993,48,1,48,recombination,node_3951,node_0027 + node_0029 | dehydrogenative_coupling | protonation,node_1728;node_1764;node_1820;node_1848;node_1900;node_1980;node_2050;node_2080;node_2164;node_2210;node_2222;node_2244;node_2332;node_2362;node_2432;node_2486;node_2524;node_2584;node_2624;node_2680;node_2716;node_2966;node_3326;node_3502;node_3602;node_3677;node_3713;node_3799;node_3951;node_4023;node_4277;node_4355;node_4449;node_4799;node_4895;node_4913;node_5227;node_5251;node_5315;node_5327;node_5341;node_5587;node_5691;node_5733;node_5843;node_5907;node_6089;node_6175
Nomex,meta-Aramid,C15H12N3O3,positive,1,282.08786625876,0.6559999999999999,0.48599999999999993,26,1,26,recombination,node_4489,node_0031 + node_0047 | dehydrogenative_coupling | protonation,node_1882;node_1920;node_2092;node_2194;node_2416;node_2470;node_2482;node_2592;node_2662;node_2958;node_3338;node_3494;node_3530;node_3614;node_4343;node_4431;node_4489;node_4937;node_5195;node_5299;node_5807;node_5831;node_5891;node_5903;node_6163;node_6231
Nomex,meta-Aramid,C15H12N3O3,negative,-1,282.08786625876,0.6559999999999999,0.48599999999999993,18,1,18,recombination,node_4494,node_0031 + node_0048 | h_transfer_recombination | deprotonation,node_1921;node_2093;node_2417;node_2593;node_4344;node_4432;node_4494;node_4618;node_4942;node_5082;node_5196;node_5300;node_5808;node_5832;node_5892;node_5904;node_6164;node_6232
Nomex,meta-Aramid,C15H12NO3,positive,1,254.0817182499,0.6559999999999999,0.48599999999999993,8,1,8,recombination,node_3971,node_0027 + node_0034 | h_transfer_recombination | protonation,node_3971;node_4145;node_4729;node_4861;node_4933;node_5077;node_5165;node_5285
Nomex,meta-Aramid,C15H13N4O3,positive,1,297.09876529542,0.6559999999999999,0.48599999999999993,7,1,7,recombination,node_5349,node_0039 + node_0043 | dehydrogenative_coupling | protonation,node_2248;node_2424;node_2454;node_2970;node_5349;node_5775;node_5875
Nomex,meta-Aramid,C15H13N4O3,negative,-1,297.09876529542,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_5354,node_0039 + node_0044 | h_transfer_recombination | deprotonation,node_2249;node_2425;node_5354;node_5478;node_5776;node_5876
Nomex,meta-Aramid,C15H14N3O3,positive,1,284.10351632322,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_4493,node_0031 + node_0048 | h_transfer_recombination | protonation,node_4493;node_4617;node_4941;node_5081
Nomex,meta-Aramid,C15H9O3,positive,1,237.05516914878,0.6559999999999999,0.48599999999999993,7,1,7,recombination,node_5545,node_0041 + node_0045 | dehydrogenative_coupling | protonation,node_2340;node_2394;node_2520;node_3795;node_5545;node_5655;node_5723
Nomex,meta-Aramid,C15H9O3,negative,-1,237.05516914878,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_5550,node_0041 + node_0046 | h_transfer_recombination | deprotonation,node_2341;node_2521;node_5550;node_5656;node_5674;node_5724
Nomex,meta-Aramid,C16H10NO4,negative,-1,280.06098280501,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_5150,node_0037 + node_0042 | h_transfer_recombination | deprotonation,node_2169;node_2329;node_5150;node_5278
Nomex,meta-Aramid,C16H11N2O4,negative,-1,295.07188184167,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_5542,node_0041 + node_0044 | h_transfer_recombination | deprotonation,node_2337;node_2429;node_5542;node_5670
Nomex,meta-Aramid,C16H12N3O4,negative,-1,310.08278087833,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_5158,node_0037 + node_0044 | h_transfer_recombination | deprotonation,node_2173;node_2421;node_5158;node_5282
Nomex,meta-Aramid,C21H14NO3,positive,1,328.09736831436,0.6559999999999999,0.48599999999999993,11,1,11,recombination,node_4709,node_0033 + node_0045 | dehydrogenative_coupling | protonation,node_2004;node_2058;node_2382;node_2504;node_3426;node_3779;node_4709;node_4819;node_4903;node_5627;node_5711
Nomex,meta-Aramid,C21H14NO3,negative,-1,328.09736831436,0.6559999999999999,0.48599999999999993,8,1,8,recombination,node_4714,node_0033 + node_0046 | h_transfer_recombination | deprotonation,node_2005;node_2505;node_4714;node_4820;node_4854;node_4904;node_5628;node_5712
Nomex,meta-Aramid,C21H15N2O3,positive,1,343.10826735102,0.6559999999999999,0.48599999999999993,33,1,33,recombination,node_4261,node_0029 + node_0045 | dehydrogenative_coupling | protonation,node_1840;node_1890;node_1984;node_2042;node_2054;node_2076;node_2214;node_2366;node_2496;node_2528;node_2620;node_2670;node_3058;node_3318;node_3418;node_3594;node_3771;node_3807;node_4261;node_4363;node_4439;node_4669;node_4783;node_4807;node_4887;node_4899;node_5235;node_5319;node_5595;node_5695;node_5917;node_6183;node_6239
Nomex,meta-Aramid,C21H15N2O3,negative,-1,343.10826735102,0.6559999999999999,0.48599999999999993,24,1,24,recombination,node_4266,node_0029 + node_0046 | h_transfer_recombination | deprotonation,node_1841;node_1985;node_2077;node_2497;node_2529;node_2621;node_4266;node_4364;node_4394;node_4440;node_4674;node_4784;node_4808;node_4834;node_4888;node_4900;node_5236;node_5320;node_5596;node_5696;node_5922;node_6034;node_6184;node_6240
Nomex,meta-Aramid,C21H16N3O3,positive,1,358.11916638768,0.6559999999999999,0.48599999999999993,37,1,37,recombination,node_4237,node_0029 + node_0035 | dehydrogenative_coupling | protonation,node_1828;node_1874;node_1886;node_1992;node_2026;node_2068;node_2100;node_2198;node_2236;node_2474;node_2600;node_2654;node_2666;node_2950;node_3050;node_3310;node_3346;node_3430;node_3586;node_3622;node_4237;node_4327;node_4351;node_4423;node_4435;node_4685;node_4751;node_4871;node_4953;node_5203;node_5303;node_5815;node_5895;node_6147;node_6171;node_6223;node_6235
Nomex,meta-Aramid,C21H16N3O3,negative,-1,358.11916638768,0.6559999999999999,0.48599999999999993,26,1,26,recombination,node_4242,node_0029 + node_0036 | h_transfer_recombination | deprotonation,node_1829;node_1993;node_2069;node_2101;node_2237;node_2601;node_4242;node_4328;node_4352;node_4382;node_4424;node_4436;node_4690;node_4752;node_4842;node_4872;node_4958;node_5090;node_5204;node_5304;node_5816;node_5896;node_6148;node_6172;node_6224;node_6236
Nomex,meta-Aramid,C21H17N2O3,positive,1,345.12391741548,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_4265,node_0029 + node_0046 | h_transfer_recombination | protonation,node_4265;node_4393;node_4673;node_4833;node_5921;node_6033
Nomex,meta-Aramid,C21H17N4O3,positive,1,373.13006542434,0.6559999999999999,0.48599999999999993,15,1,15,recombination,node_5365,node_0039 + node_0047 | dehydrogenative_coupling | protonation,node_1858;node_2256;node_2458;node_2608;node_2638;node_2942;node_2978;node_3062;node_4295;node_4407;node_5365;node_5783;node_5879;node_6115;node_6207
Nomex,meta-Aramid,C21H17N4O3,negative,-1,373.13006542434,0.6559999999999999,0.48599999999999993,10,1,10,recombination,node_5370,node_0039 + node_0048 | h_transfer_recombination | deprotonation,node_2257;node_2609;node_4296;node_4408;node_5370;node_5486;node_5784;node_5880;node_6116;node_6208
Nomex,meta-Aramid,C21H18N3O3,positive,1,360.13481645214,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_4241,node_0029 + node_0036 | h_transfer_recombination | protonation,node_4241;node_4381;node_4689;node_4841;node_4957;node_5089
Nomex,meta-Aramid,C22H14NO4,negative,-1,356.09228293393,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_4698,node_0033 + node_0042 | h_transfer_recombination | deprotonation,node_1997;node_2321;node_4698;node_4846
Nomex,meta-Aramid,C22H15N2O4,positive,1,371.10318197059,0.6559999999999999,0.48599999999999993,9,1,9,recombination,node_4245,node_0029 + node_0041 | dehydrogenative_coupling | protonation,node_1832;node_1988;node_2160;node_2312;node_2344;node_2612;node_4245;node_4677;node_5553
Nomex,meta-Aramid,C22H15N2O4,negative,-1,371.10318197059,0.6559999999999999,0.48599999999999993,12,1,12,recombination,node_4250,node_0029 + node_0042 | h_transfer_recombination | deprotonation,node_1833;node_1989;node_2161;node_2313;node_2345;node_2613;node_4250;node_4386;node_4682;node_4838;node_5558;node_5678
Nomex,meta-Aramid,C22H16N3O4,positive,1,386.11408100725,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_4701,node_0033 + node_0043 | dehydrogenative_coupling | protonation,node_2000;node_2180;node_2412;node_2604;node_4701;node_5169
Nomex,meta-Aramid,C22H16N3O4,negative,-1,386.11408100725,0.6559999999999999,0.48599999999999993,8,1,8,recombination,node_4706,node_0033 + node_0044 | h_transfer_recombination | deprotonation,node_2001;node_2181;node_2413;node_2605;node_4706;node_4850;node_5174;node_5290
Nomex,meta-Aramid,C22H17N2O4,positive,1,373.11883203505,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_4249,node_0029 + node_0042 | h_transfer_recombination | protonation,node_4249;node_4385;node_4681;node_4837;node_5557;node_5677
Nomex,meta-Aramid,C22H17N4O4,positive,1,401.12498004391,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_4253,node_0029 + node_0043 | dehydrogenative_coupling | protonation,node_1836;node_2404;node_2436;node_2616;node_4253;node_5741
Nomex,meta-Aramid,C22H17N4O4,negative,-1,401.12498004391,0.6559999999999999,0.48599999999999993,8,1,8,recombination,node_4258,node_0029 + node_0044 | h_transfer_recombination | deprotonation,node_1837;node_2405;node_2437;node_2617;node_4258;node_4390;node_5746;node_5862
Nomex,meta-Aramid,C22H18N3O4,positive,1,388.12973107171,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_4705,node_0033 + node_0044 | h_transfer_recombination | protonation,node_4705;node_4849;node_5173;node_5289
Nomex,meta-Aramid,C22H19N4O4,positive,1,403.14063010837,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_4257,node_0029 + node_0044 | h_transfer_recombination | protonation,node_4257;node_4389;node_5745;node_5861
Nomex,meta-Aramid,C28H20N3O4,positive,1,462.14538113617,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_4229,node_0029 + node_0033 | dehydrogenative_coupling | protonation,node_1824;node_1976;node_2008;node_2596;node_4229;node_4717
Nomex,meta-Aramid,C28H20N3O4,negative,-1,462.14538113617,0.6559999999999999,0.48599999999999993,8,1,8,recombination,node_4234,node_0029 + node_0034 | h_transfer_recombination | deprotonation,node_1825;node_1977;node_2009;node_2597;node_4234;node_4378;node_4722;node_4858
Nomex,meta-Aramid,C28H21N4O4,negative,-1,477.15628017283,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_4274,node_0029 + node_0048 | h_transfer_recombination | deprotonation,node_1845;node_2589;node_4274;node_4398
Nomex,meta-Aramid,C28H22N3O4,positive,1,464.16103120063,0.6559999999999999,0.48599999999999993,4,1,4,recombination,node_4233,node_0029 + node_0034 | h_transfer_recombination | protonation,node_4233;node_4377;node_4721;node_4857
Nomex,meta-Aramid,C9H8N3O3,positive,1,206.05656612984,0.6559999999999999,0.48599999999999993,7,1,7,recombination,node_4473,node_0031 + node_0043 | dehydrogenative_coupling | protonation,node_1912;node_2408;node_2478;node_3522;node_4473;node_5823;node_5899
Nomex,meta-Aramid,C9H8N3O3,negative,-1,206.05656612984,0.6559999999999999,0.48599999999999993,6,1,6,recombination,node_4478,node_0031 + node_0044 | h_transfer_recombination | deprotonation,node_1913;node_2409;node_4478;node_4610;node_5824;node_5900
Nomex,meta-Aramid,C2NO2,negative,-1,69.99290324357,0.6459999999999999,0.476,11,1,11,recombination,node_3960,node_0027 + node_0031 | dehydrogenative_coupling | deprotonation,node_1807;node_2755;node_3491;node_3535;node_3682;node_3751;node_3960;node_4101;node_4498;node_6312;node_7157
