compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,formula_score_original
PEI,Polyetherimide (Ultem),C37H18O11,positive,1,638.08491139541,0.3317,0.410383017720918,4,1,4,recombination,node_14763,node_0059 + node_0076 | h_transfer_recombination | protonation,node_14763;node_15007;node_16947;node_17167,structural_candidate_only,0.5803830177209179
PEI,Polyetherimide (Ultem),C39H26O9,positive,1,638.15768241411,0.3317,0.410368463517178,60,1,60,recombination,node_11843,node_0045 + node_0109 | dehydrogenative_coupling | protonation,node_4913;node_4929;node_5077;node_5093;node_5185;node_5197;node_5209;node_5221;node_5805;node_5817;node_5829;node_5841;node_6137;node_6149;node_6161;node_6173;node_6757;node_6769;node_6781;node_6793;node_7213;node_7237;node_7525;node_7549;node_7705;node_7729;node_8017;node_8041;node_8197;node_8221;node_8509;node_8533;node_8689;node_8713;node_9001;node_9025;node_9813;node_9817;node_10469;node_10473;node_11843;node_11875;node_12327;node_12359;node_12687;node_12711;node_12735;node_12759;node_14375;node_14399;node_14423;node_14447;node_15183;node_15207;node_15231;node_15255;node_16623;node_16647;node_16671;node_16695,structural_candidate_only,0.580368463517178
PEI,Polyetherimide (Ultem),C39H26O9,negative,-1,638.15768241411,0.3317,0.410368463517178,80,1,80,recombination,node_11848,node_0045 + node_0110 | h_transfer_recombination | deprotonation,node_4914;node_4930;node_5078;node_5094;node_5186;node_5198;node_5210;node_5222;node_5806;node_5818;node_5830;node_5842;node_6138;node_6150;node_6162;node_6174;node_6758;node_6770;node_6782;node_6794;node_7214;node_7238;node_7526;node_7550;node_7706;node_7730;node_8018;node_8042;node_8198;node_8222;node_8510;node_8534;node_8690;node_8714;node_9002;node_9026;node_9814;node_9818;node_10470;node_10474;node_11848;node_11880;node_12052;node_12068;node_12332;node_12364;node_12532;node_12548;node_12692;node_12716;node_12740;node_12764;node_12944;node_12956;node_12968;node_12980;node_14380;node_14404;node_14428;node_14452;node_14608;node_14620;node_14632;node_14644;node_15188;node_15212;node_15236;node_15260;node_15416;node_15428;node_15440;node_15452;node_16628;node_16652;node_16676;node_16700;node_16840;node_16852;node_16864;node_16876,structural_candidate_only,0.580368463517178
PEI,Polyetherimide (Ultem),C46H32O9,negative,-1,728.20463260749,0.3317,0.410359073478502,18,1,18,recombination,node_5472,node_0006 + node_0057 | single_dehydrogenative_recombination | deprotonation,node_5472;node_5496;node_5780;node_5796;node_6428;node_6448;node_6732;node_6748;node_10932;node_10944;node_11096;node_11588;node_13506;node_13554;node_14350;node_15906;node_21694;node_21718,structural_candidate_only,0.580359073478502
PEI,Polyetherimide (Ultem),C53H35O13,positive,1,879.20776618246,0.3316,0.4101584467635079,8,1,8,recombination,node_11647,node_0045 + node_0058 | h_transfer_recombination | protonation,node_11647;node_11695;node_11951;node_11975;node_12131;node_12179;node_12431;node_12455,structural_candidate_only,0.5801584467635079
PEI,Polyetherimide (Ultem),C39H28O9,positive,1,640.17333247857,0.3315,0.409965333504286,40,1,40,recombination,node_11847,node_0045 + node_0110 | h_transfer_recombination | protonation,node_11847;node_11879;node_12051;node_12067;node_12331;node_12363;node_12531;node_12547;node_12691;node_12715;node_12739;node_12763;node_12943;node_12955;node_12967;node_12979;node_14379;node_14403;node_14427;node_14451;node_14607;node_14619;node_14631;node_14643;node_15187;node_15211;node_15235;node_15259;node_15415;node_15427;node_15439;node_15451;node_16627;node_16651;node_16675;node_16699;node_16839;node_16851;node_16863;node_16875,structural_candidate_only,0.579965333504286
PEI,Polyetherimide (Ultem),C18H18O,negative,-1,250.13576519971,0.3315,0.36,18,1,18,recombination,node_9620,node_0032 + node_0115 | single_dehydrogenative_recombination | deprotonation,node_9620;node_9628;node_9772;node_9788;node_9936;node_9940;node_10104;node_10116;node_10424;node_10592;node_10600;node_10752;node_20910;node_20926;node_21022;node_21054;node_21154;node_21290,structural_candidate_only,0.53
PEI,Polyetherimide (Ultem),C18H18O2,negative,-1,266.13067981928,0.3315,0.36,6,1,6,recombination,node_9632,node_0032 + node_0121 | single_dehydrogenative_recombination | deprotonation,node_9632;node_9952;node_10596;node_10900;node_20934;node_21178,structural_candidate_only,0.53
PEI,Polyetherimide (Ultem),C21H16O,negative,-1,284.12011513525,0.3315,0.36,18,1,18,recombination,node_9292,node_0030 + node_0115 | single_dehydrogenative_recombination | deprotonation,node_9292;node_9300;node_9452;node_10256;node_10300;node_10416;node_10460;node_10744;node_10788;node_11248;node_11256;node_11408;node_20602;node_20618;node_20754;node_21430;node_21510;node_21650,structural_candidate_only,0.53
PEI,Polyetherimide (Ultem),C37H28O5,positive,1,552.19367400029,0.3312,0.4095612651999419,48,1,48,recombination,node_7487,node_0019 + node_0115 | single_dehydrogenative_recombination | protonation,node_7487;node_7495;node_7647;node_7979;node_7987;node_8139;node_8471;node_8479;node_8631;node_8963;node_8971;node_9123;node_10211;node_10223;node_10235;node_10247;node_10371;node_10383;node_10395;node_10407;node_10699;node_10711;node_10723;node_10735;node_18053;node_18069;node_18181;node_18189;node_18337;node_18465;node_18893;node_18909;node_19009;node_19017;node_19141;node_19257;node_19625;node_19641;node_19729;node_19737;node_19837;node_19941;node_20249;node_20265;node_20341;node_20349;node_20425;node_20517,structural_candidate_only,0.579561265199942
