compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,formula_score_original
PEEK,Polyether Ether Ketone,C31H18O4,negative,-1,454.12050905842,0.3003,0.378,3,1,3,recombination,node_4166,node_0028 + node_0069 | dehydrogenative_coupling | deprotonation,node_4166;node_5198;node_5726,structural_candidate_only,0.528
PEEK,Polyether Ether Ketone,C38H26O6,negative,-1,578.1729385554,0.2969,0.43236541228892,2,1,2,recombination,node_5176,node_0038 + node_0045 | h_transfer_recombination | electron_gain,node_5176;node_5296,structural_candidate_only,0.52236541228892
PEEK,Polyether Ether Ketone,C25H16O2,negative,-1,348.11502975482,0.2967,0.352,8,1,8,recombination,node_5956,node_0046 + node_0070 | h_transfer_recombination | electron_gain,node_5956;node_6008;node_6184;node_6248;node_6704;node_6728;node_6848;node_6852,structural_candidate_only,0.522
PEEK,Polyether Ether Ketone,C31H19O5,negative,-1,471.12324871022,0.2931,0.426,2,1,2,recombination,node_4042,node_0028 + node_0038 | dehydrogenative_coupling | deprotonation,node_4042;node_4066,structural_candidate_only,0.516
PEEK,Polyether Ether Ketone,C19H10O2,positive,1,270.06807956144,0.2907,0.292,10,1,10,recombination,node_5935,node_0046 + node_0065 | dehydrogenative_coupling | electron_loss,node_5935;node_5943;node_6051;node_6155;node_6171;node_6431;node_6683;node_6691;node_6799;node_6827,structural_candidate_only,0.462
PEEK,Polyether Ether Ketone,C19H10O3,positive,1,286.06299418101,0.2907,0.292,5,1,5,recombination,node_6075,node_0048 + node_0065 | dehydrogenative_coupling | electron_loss,node_6075;node_6083;node_6195;node_6455;node_6463,structural_candidate_only,0.462
PEEK,Polyether Ether Ketone,C20H10O3,positive,1,298.06299418101,0.2907,0.292,5,1,5,recombination,node_6355,node_0053 + node_0065 | dehydrogenative_coupling | electron_loss,node_6355;node_6363;node_6543;node_6551;node_6611,structural_candidate_only,0.462
PEEK,Polyether Ether Ketone,C19H11O4,positive,1,303.06573383281,0.2895,0.34,7,1,7,recombination,node_4139,node_0028 + node_0063 | dehydrogenative_coupling | electron_loss,node_4139;node_4623;node_4631;node_4775;node_4803;node_5375;node_5403,structural_candidate_only,0.51
PEEK,Polyether Ether Ketone,C25H15O4,positive,1,379.09703396173,0.2895,0.34,9,1,9,recombination,node_4147,node_0028 + node_0065 | dehydrogenative_coupling | electron_loss,node_4147;node_4155;node_4639;node_4783;node_5187;node_5215;node_5383;node_5715;node_5743,structural_candidate_only,0.51
PEEK,Polyether Ether Ketone,C26H15O5,positive,1,407.0919485813,0.2895,0.34,6,1,6,recombination,node_4843,node_0034 + node_0065 | dehydrogenative_coupling | electron_loss,node_4843;node_4851;node_5247;node_5443;node_5451;node_5775,structural_candidate_only,0.51
PEEK,Polyether Ether Ketone,C31H18O3,negative,-1,438.12559443885,0.2895,0.36,3,1,3,recombination,node_2762,node_0014 + node_0069 | single_dehydrogenative_recombination | deprotonation,node_2762;node_3614;node_6220,structural_candidate_only,0.51
PEEK,Polyether Ether Ketone,C32H18O3,negative,-1,450.12559443885,0.2895,0.36,3,1,3,recombination,node_3206,node_0019 + node_0069 | single_dehydrogenative_recombination | deprotonation,node_3206;node_3630;node_6636,structural_candidate_only,0.51
PEEK,Polyether Ether Ketone,C32H19O5,positive,1,483.12324871022,0.2895,0.34,6,1,6,recombination,node_4859,node_0034 + node_0069 | dehydrogenative_coupling | electron_loss,node_4859;node_5255;node_5263;node_5459;node_5783;node_5791,structural_candidate_only,0.51
PEEK,Polyether Ether Ketone,C12H6O2,positive,1,182.03677943252,0.2887,0.342,1,1,1,recombination,node_6035,node_0048 + node_0055 | dehydrogenative_coupling | electron_loss,node_6035,structural_candidate_only,0.342
PEEK,Polyether Ether Ketone,C25H13O2,negative,-1,345.09155465813,0.2835,0.33,4,1,4,recombination,node_5954,node_0046 + node_0069 | dehydrogenative_coupling | deprotonation,node_5954;node_6182;node_6702;node_6846,structural_candidate_only,0.5
PEEK,Polyether Ether Ketone,C25H13O3,negative,-1,361.0864692777,0.2835,0.33,4,1,4,recombination,node_6094,node_0048 + node_0069 | dehydrogenative_coupling | deprotonation,node_6094;node_6206;node_6214;node_6474,structural_candidate_only,0.5
PEEK,Polyether Ether Ketone,C26H13O3,negative,-1,373.0864692777,0.2835,0.33,4,1,4,recombination,node_6374,node_0053 + node_0069 | dehydrogenative_coupling | deprotonation,node_6374;node_6562;node_6622;node_6630,structural_candidate_only,0.5
PEEK,Polyether Ether Ketone,C13H6O3,positive,1,210.03169405209,0.2827,0.292,2,1,2,recombination,node_6067,node_0048 + node_0063 | dehydrogenative_coupling | electron_loss,node_6067;node_6447,structural_candidate_only,0.382
PEEK,Polyether Ether Ketone,C14H6O3,positive,1,222.03169405209,0.2827,0.292,2,1,2,recombination,node_6347,node_0053 + node_0063 | dehydrogenative_coupling | electron_loss,node_6347;node_6535,structural_candidate_only,0.382
PEEK,Polyether Ether Ketone,C13H6O4,negative,-1,226.02660867166,0.2803,0.378,1,1,1,recombination,node_4618,node_0032 + node_0063 | dehydrogenative_coupling | deprotonation,node_4618,structural_candidate_only,0.378
PEEK,Polyether Ether Ketone,C14H6O4,negative,-1,238.02660867166,0.2803,0.378,1,1,1,recombination,node_3882,node_0026 + node_0063 | dehydrogenative_coupling | deprotonation,node_3882,structural_candidate_only,0.378
PEEK,Polyether Ether Ketone,C18H10O,positive,1,242.07316494187,0.2787,0.292,3,1,3,recombination,node_5875,node_0046 + node_0050 | dehydrogenative_coupling | electron_loss,node_5875;node_6187;node_6227,structural_candidate_only,0.442
PEEK,Polyether Ether Ketone,C19H10O,positive,1,254.07316494187,0.2787,0.292,3,1,3,recombination,node_5911,node_0046 + node_0059 | dehydrogenative_coupling | electron_loss,node_5911;node_6603;node_6643,structural_candidate_only,0.442
PEEK,Polyether Ether Ketone,C31H19O4,positive,1,455.12833409065,0.2775,0.34,3,1,3,recombination,node_4163,node_0028 + node_0069 | dehydrogenative_coupling | electron_loss,node_4163;node_5195;node_5723,structural_candidate_only,0.49
PEEK,Polyether Ether Ketone,C24H17O3,negative,-1,353.11776940662,0.2775,0.4,2,1,2,recombination,node_4092,node_0028 + node_0051 | h_transfer_recombination | electron_gain,node_4092;node_4220,structural_candidate_only,0.49
PEEK,Polyether Ether Ketone,C26H17O3,negative,-1,377.11776940662,0.2775,0.4,2,1,2,recombination,node_4376,node_0030 + node_0060 | h_transfer_recombination | electron_gain,node_4376;node_4480,structural_candidate_only,0.49
PEEK,Polyether Ether Ketone,C31H21O3,positive,1,441.14906953554,0.2715,0.3899999999999999,2,1,2,recombination,node_6225,node_0050 + node_0070 | h_transfer_recombination | protonation,node_6225;node_6269,structural_candidate_only,0.4799999999999999
PEEK,Polyether Ether Ketone,C32H21O3,positive,1,453.14906953554,0.2715,0.3899999999999999,2,1,2,recombination,node_6641,node_0059 + node_0070 | h_transfer_recombination | protonation,node_6641;node_6669,structural_candidate_only,0.4799999999999999
PEEK,Polyether Ether Ketone,C31H20O5,positive,1,472.13107374245,0.2703,0.388,2,1,2,recombination,node_4039,node_0028 + node_0038 | dehydrogenative_coupling | electron_loss,node_4039;node_4063,structural_candidate_only,0.478
PEEK,Polyether Ether Ketone,C18H11O4,negative,-1,291.06573383281,0.2691,0.426,1,1,1,recombination,node_4018,node_0028 + node_0032 | dehydrogenative_coupling | deprotonation,node_4018,structural_candidate_only,0.426
PEEK,Polyether Ether Ketone,C18H9O2,negative,-1,257.06025452921,0.2655,0.33,2,1,2,recombination,node_6018,node_0048 + node_0050 | dehydrogenative_coupling | deprotonation,node_6018;node_6166,structural_candidate_only,0.42
PEEK,Polyether Ether Ketone,C20H9O2,negative,-1,281.06025452921,0.2655,0.33,2,1,2,recombination,node_6334,node_0053 + node_0059 | dehydrogenative_coupling | deprotonation,node_6334;node_6522,structural_candidate_only,0.42
PEEK,Polyether Ether Ketone,C20H10O5,negative,-1,330.05282342015,0.2643,0.378,2,1,2,recombination,node_4838,node_0034 + node_0063 | dehydrogenative_coupling | deprotonation,node_4838;node_5438,structural_candidate_only,0.468
PEEK,Polyether Ether Ketone,C25H14O2,positive,1,346.09937969036,0.2607,0.292,4,1,4,recombination,node_5951,node_0046 + node_0069 | dehydrogenative_coupling | electron_loss,node_5951;node_6179;node_6699;node_6843,structural_candidate_only,0.462
PEEK,Polyether Ether Ketone,C25H14O3,positive,1,362.09429430993,0.2607,0.292,4,1,4,recombination,node_6091,node_0048 + node_0069 | dehydrogenative_coupling | electron_loss,node_6091;node_6203;node_6211;node_6471,structural_candidate_only,0.462
PEEK,Polyether Ether Ketone,C26H14O3,positive,1,374.09429430993,0.2607,0.292,4,1,4,recombination,node_6371,node_0053 + node_0069 | dehydrogenative_coupling | electron_loss,node_6371;node_6559;node_6619;node_6627,structural_candidate_only,0.462
PEEK,Polyether Ether Ketone,C13H7O4,positive,1,227.03443370389,0.2575,0.34,1,1,1,recombination,node_4615,node_0032 + node_0063 | dehydrogenative_coupling | electron_loss,node_4615,structural_candidate_only,0.34
PEEK,Polyether Ether Ketone,C14H7O4,positive,1,239.03443370389,0.2575,0.34,1,1,1,recombination,node_3879,node_0026 + node_0063 | dehydrogenative_coupling | electron_loss,node_3879,structural_candidate_only,0.34
PEEK,Polyether Ether Ketone,C38H22O5,negative,-1,558.14672380691,0.2573,0.366370655238618,2,1,2,recombination,node_5274,node_0038 + node_0069 | dehydrogenative_coupling | deprotonation,node_5274;node_5802,structural_candidate_only,0.456370655238618
PEEK,Polyether Ether Ketone,C14H5O2,negative,-1,205.02895440029,0.2515,0.33,1,1,1,recombination,node_6326,node_0053 + node_0057 | dehydrogenative_coupling | deprotonation,node_6326,structural_candidate_only,0.33
PEEK,Polyether Ether Ketone,C31H20O3,negative,-1,440.14124450331,0.2487,0.352,2,1,2,recombination,node_6224,node_0050 + node_0070 | h_transfer_recombination | electron_gain,node_6224;node_6268,structural_candidate_only,0.442
PEEK,Polyether Ether Ketone,C32H20O3,negative,-1,452.14124450331,0.2487,0.352,2,1,2,recombination,node_6640,node_0059 + node_0070 | h_transfer_recombination | electron_gain,node_6640;node_6668,structural_candidate_only,0.442
PEEK,Polyether Ether Ketone,C18H12O4,positive,1,292.07355886504,0.2463,0.388,1,1,1,recombination,node_4015,node_0028 + node_0032 | dehydrogenative_coupling | electron_loss,node_4015,structural_candidate_only,0.388
PEEK,Polyether Ether Ketone,C18H10O2,positive,1,258.06807956144,0.2427,0.292,2,1,2,recombination,node_6015,node_0048 + node_0050 | dehydrogenative_coupling | electron_loss,node_6015;node_6163,structural_candidate_only,0.382
PEEK,Polyether Ether Ketone,C20H10O2,positive,1,282.06807956144,0.2427,0.292,2,1,2,recombination,node_6331,node_0053 + node_0059 | dehydrogenative_coupling | electron_loss,node_6331;node_6519,structural_candidate_only,0.382
PEEK,Polyether Ether Ketone,C20H11O5,positive,1,331.06064845238,0.2415,0.34,2,1,2,recombination,node_4835,node_0034 + node_0063 | dehydrogenative_coupling | electron_loss,node_4835;node_5435,structural_candidate_only,0.43
PEEK,Polyether Ether Ketone,C19H11O5,negative,-1,319.06064845238,0.2391,0.426,1,1,1,recombination,node_4526,node_0032 + node_0040 | dehydrogenative_coupling | deprotonation,node_4526,structural_candidate_only,0.426
