compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids
ETFE,Ethylene-TFE copolymer,C6H5F6,positive,1,191.02954413753,0.6099999999999999,0.43999999999999995,40,1,40,recombination,node_7971,node_0057 + node_0059 | dehydrogenative_coupling | protonation,node_3342;node_3350;node_3354;node_3450;node_3458;node_3462;node_3666;node_3670;node_3678;node_3774;node_3778;node_3786;node_6225;node_6241;node_6249;node_6265;node_6273;node_6295;node_6483;node_6491;node_6503;node_6511;node_6767;node_6775;node_6787;node_6795;node_7541;node_7549;node_7561;node_7569;node_7777;node_7785;node_7797;node_7805;node_7971;node_7987;node_7995;node_8199;node_8207;node_8595
ETFE,Ethylene-TFE copolymer,C6H6F5,positive,1,173.03896600703,0.6099999999999999,0.43999999999999995,82,1,82,recombination,node_8976,node_0067 + node_0076 | dehydrogenative_coupling | protonation,node_3914;node_3922;node_3926;node_3934;node_3938;node_3950;node_4022;node_4030;node_4034;node_4042;node_4046;node_4058;node_4234;node_4242;node_4246;node_4254;node_4258;node_4270;node_4342;node_4350;node_4354;node_4362;node_4366;node_4378;node_4438;node_4442;node_4446;node_4450;node_4654;node_4658;node_4662;node_4666;node_4762;node_4766;node_4770;node_4774;node_4978;node_4982;node_4986;node_4990;node_5086;node_5090;node_5094;node_5098;node_5410;node_5414;node_5418;node_5422;node_5610;node_5634;node_6459;node_6743;node_6999;node_7007;node_7023;node_7031;node_7517;node_7753;node_8976;node_8992;node_9000;node_9016;node_9024;node_9046;node_9124;node_9140;node_9148;node_9164;node_9172;node_9194;node_9305;node_9321;node_9329;node_9345;node_9353;node_9375;node_9427;node_9443;node_9451;node_9467;node_9475;node_9497
ETFE,Ethylene-TFE copolymer,C6H7F4,positive,1,155.04838787653,0.6099999999999999,0.43999999999999995,42,1,42,recombination,node_8047,node_0057 + node_0078 | dehydrogenative_coupling | protonation,node_3378;node_3390;node_3486;node_3498;node_3590;node_3598;node_3602;node_3610;node_3614;node_3626;node_3702;node_3714;node_3810;node_3822;node_4426;node_4526;node_4530;node_4538;node_4542;node_4642;node_4750;node_4850;node_4854;node_4862;node_4866;node_4966;node_5074;node_5398;node_8047;node_8071;node_8259;node_8283;node_8451;node_8467;node_8475;node_8491;node_8499;node_8523;node_8647;node_8671;node_8823;node_8847
ETFE,Ethylene-TFE copolymer,C6H7F4,negative,-1,155.04838787653,0.6099999999999999,0.43999999999999995,56,1,56,recombination,node_8052,node_0057 + node_0079 | h_transfer_recombination | deprotonation,node_3379;node_3391;node_3487;node_3499;node_3591;node_3599;node_3603;node_3611;node_3615;node_3627;node_3703;node_3715;node_3811;node_3823;node_4427;node_4527;node_4531;node_4539;node_4543;node_4643;node_4751;node_4851;node_4855;node_4863;node_4867;node_4967;node_5075;node_5399;node_8052;node_8076;node_8156;node_8168;node_8264;node_8288;node_8364;node_8376;node_8456;node_8472;node_8480;node_8496;node_8504;node_8528;node_8556;node_8564;node_8568;node_8576;node_8580;node_8592;node_8652;node_8676;node_8744;node_8756;node_8828;node_8852;node_8916;node_8928
ETFE,Ethylene-TFE copolymer,C6H9F2,positive,1,119.06723161553,0.6099999999999999,0.43999999999999995,9,1,9,recombination,node_9669,node_0078 + node_0084 | dehydrogenative_coupling | protonation,node_4574;node_4890;node_5922;node_5938;node_5946;node_5962;node_5970;node_5994;node_9669
ETFE,Ethylene-TFE copolymer,C6H9F4,positive,1,157.06403794099,0.6099999999999999,0.43999999999999995,28,1,28,recombination,node_8051,node_0057 + node_0079 | h_transfer_recombination | protonation,node_8051;node_8075;node_8155;node_8167;node_8263;node_8287;node_8363;node_8375;node_8455;node_8471;node_8479;node_8495;node_8503;node_8527;node_8555;node_8563;node_8567;node_8575;node_8579;node_8591;node_8651;node_8675;node_8743;node_8755;node_8827;node_8851;node_8915;node_8927
ETFE,Ethylene-TFE copolymer,C7H10F3,positive,1,151.07345981049,0.6099999999999999,0.43999999999999995,36,1,36,recombination,node_9545,node_0076 + node_0078 | dehydrogenative_coupling | protonation,node_4454;node_4466;node_4562;node_4566;node_4570;node_4578;node_4582;node_4594;node_4674;node_4682;node_4782;node_4790;node_4886;node_4894;node_4898;node_4902;node_4906;node_4918;node_4998;node_5010;node_5106;node_5118;node_5430;node_5442;node_9545;node_9569;node_9653;node_9661;node_9677;node_9685;node_9709;node_9757;node_9833;node_9905;node_9913;node_9937
ETFE,Ethylene-TFE copolymer,C7H10F3,negative,-1,151.07345981049,0.6099999999999999,0.43999999999999995,48,1,48,recombination,node_9550,node_0076 + node_0079 | h_transfer_recombination | deprotonation,node_4455;node_4467;node_4563;node_4567;node_4571;node_4579;node_4583;node_4595;node_4675;node_4683;node_4783;node_4791;node_4887;node_4895;node_4899;node_4903;node_4907;node_4919;node_4999;node_5011;node_5107;node_5119;node_5431;node_5443;node_9550;node_9574;node_9618;node_9630;node_9658;node_9666;node_9682;node_9690;node_9714;node_9718;node_9722;node_9730;node_9734;node_9746;node_9762;node_9810;node_9838;node_9882;node_9910;node_9918;node_9942;node_9946;node_9950;node_9962
ETFE,Ethylene-TFE copolymer,C7H12F3,positive,1,153.08910987495,0.6099999999999999,0.43999999999999995,24,1,24,recombination,node_9549,node_0076 + node_0079 | h_transfer_recombination | protonation,node_9549;node_9573;node_9617;node_9629;node_9657;node_9665;node_9681;node_9689;node_9713;node_9717;node_9721;node_9729;node_9733;node_9745;node_9761;node_9809;node_9837;node_9881;node_9909;node_9917;node_9941;node_9945;node_9949;node_9961
ETFE,Ethylene-TFE copolymer,C7H8F5,positive,1,187.05461607149,0.6099999999999999,0.43999999999999995,72,1,72,recombination,node_8039,node_0057 + node_0076 | dehydrogenative_coupling | protonation,node_3374;node_3382;node_3386;node_3394;node_3398;node_3410;node_3482;node_3490;node_3494;node_3502;node_3506;node_3518;node_3698;node_3706;node_3710;node_3718;node_3722;node_3734;node_3806;node_3814;node_3818;node_3826;node_3830;node_3842;node_4418;node_4422;node_4430;node_4434;node_4634;node_4638;node_4646;node_4650;node_4742;node_4746;node_4754;node_4758;node_4958;node_4962;node_4970;node_4974;node_5066;node_5070;node_5078;node_5082;node_5390;node_5394;node_5402;node_5406;node_8039;node_8055;node_8063;node_8079;node_8087;node_8111;node_8251;node_8267;node_8275;node_8291;node_8299;node_8323;node_8639;node_8655;node_8663;node_8679;node_8687;node_8711;node_8815;node_8831;node_8839;node_8855;node_8863;node_8887
ETFE,Ethylene-TFE copolymer,C8H11F4,positive,1,183.07968800545,0.6099999999999999,0.43999999999999995,45,1,45,recombination,node_9553,node_0076 + node_0080 | dehydrogenative_coupling | protonation,node_4458;node_4462;node_4470;node_4474;node_4486;node_4670;node_4678;node_4686;node_4690;node_4702;node_4778;node_4786;node_4794;node_4798;node_4810;node_4994;node_5002;node_5006;node_5014;node_5026;node_5102;node_5110;node_5114;node_5122;node_5134;node_5426;node_5434;node_5438;node_5446;node_5450;node_9553;node_9561;node_9577;node_9585;node_9609;node_9749;node_9765;node_9773;node_9797;node_9841;node_9849;node_9873;node_9965;node_9989;node_10029
ETFE,Ethylene-TFE copolymer,C8H11F4,negative,-1,183.07968800545,0.6099999999999999,0.43999999999999995,60,1,60,recombination,node_9558,node_0076 + node_0081 | h_transfer_recombination | deprotonation,node_4459;node_4463;node_4471;node_4475;node_4487;node_4671;node_4679;node_4687;node_4691;node_4703;node_4779;node_4787;node_4795;node_4799;node_4811;node_4995;node_5003;node_5007;node_5015;node_5027;node_5103;node_5111;node_5115;node_5123;node_5135;node_5427;node_5435;node_5439;node_5447;node_5451;node_9558;node_9566;node_9582;node_9590;node_9614;node_9622;node_9626;node_9634;node_9638;node_9650;node_9754;node_9770;node_9778;node_9802;node_9806;node_9814;node_9818;node_9830;node_9846;node_9854;node_9878;node_9886;node_9890;node_9902;node_9970;node_9994;node_9998;node_10010;node_10034;node_10046
ETFE,Ethylene-TFE copolymer,C8H13F4,positive,1,185.09533806990999,0.6099999999999999,0.43999999999999995,30,1,30,recombination,node_9557,node_0076 + node_0081 | h_transfer_recombination | protonation,node_9557;node_9565;node_9581;node_9589;node_9613;node_9621;node_9625;node_9633;node_9637;node_9649;node_9753;node_9769;node_9777;node_9801;node_9805;node_9813;node_9817;node_9829;node_9845;node_9853;node_9877;node_9885;node_9889;node_9901;node_9969;node_9993;node_9997;node_10009;node_10033;node_10045
ETFE,Ethylene-TFE copolymer,C2,negative,-1,24.0,0.6080000000000001,0.6080000000000001,1,1,1,feature_rule,node_2075,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2,node_2075
ETFE,Ethylene-TFE copolymer,C6H5F7,positive,1,210.02794730026,0.6080000000000001,0.438,16,1,16,recombination,node_5528,node_0035 + node_0057 | dehydrogenative_coupling | protonation,node_2366;node_2370;node_2378;node_2382;node_3306;node_3414;node_3630;node_3738;node_5528;node_5536;node_5552;node_5560;node_6106;node_6114;node_6137;node_6145
ETFE,Ethylene-TFE copolymer,C7H10F6,positive,1,208.06866929868,0.6080000000000001,0.438,44,1,44,recombination,node_5608,node_0035 + node_0077 | h_transfer_recombination | protonation,node_5608;node_5624;node_5632;node_5648;node_5656;node_5680;node_5752;node_5760;node_5764;node_5772;node_5776;node_5788;node_6449;node_6457;node_6473;node_6481;node_6621;node_6625;node_6633;node_6637;node_6733;node_6741;node_6757;node_6765;node_6901;node_6905;node_6913;node_6917;node_7507;node_7515;node_7531;node_7539;node_7663;node_7667;node_7675;node_7679;node_7743;node_7751;node_7767;node_7775;node_7895;node_7899;node_7907;node_7911
ETFE,Ethylene-TFE copolymer,C7H8F6,positive,1,206.05301923422,0.6080000000000001,0.438,66,1,66,recombination,node_5604,node_0035 + node_0076 | dehydrogenative_coupling | protonation,node_2402;node_2410;node_2414;node_2422;node_2426;node_2438;node_2690;node_2694;node_2702;node_2706;node_2798;node_2802;node_2810;node_2814;node_3122;node_3126;node_3134;node_3138;node_3230;node_3234;node_3242;node_3246;node_3318;node_3322;node_3334;node_3338;node_3426;node_3430;node_3442;node_3446;node_3642;node_3646;node_3658;node_3662;node_3750;node_3754;node_3766;node_3770;node_4382;node_4598;node_4706;node_4922;node_5030;node_5354;node_5604;node_5620;node_5628;node_5644;node_5652;node_5676;node_6445;node_6453;node_6469;node_6477;node_6729;node_6737;node_6753;node_6761;node_7503;node_7511;node_7527;node_7535;node_7739;node_7747;node_7763;node_7771
ETFE,Ethylene-TFE copolymer,C7H8F6,negative,-1,206.05301923422,0.6080000000000001,0.438,88,1,88,recombination,node_5609,node_0035 + node_0077 | h_transfer_recombination | deprotonation,node_2403;node_2411;node_2415;node_2423;node_2427;node_2439;node_2691;node_2695;node_2703;node_2707;node_2799;node_2803;node_2811;node_2815;node_3123;node_3127;node_3135;node_3139;node_3231;node_3235;node_3243;node_3247;node_3319;node_3323;node_3335;node_3339;node_3427;node_3431;node_3443;node_3447;node_3643;node_3647;node_3659;node_3663;node_3751;node_3755;node_3767;node_3771;node_4383;node_4599;node_4707;node_4923;node_5031;node_5355;node_5609;node_5625;node_5633;node_5649;node_5657;node_5681;node_5753;node_5761;node_5765;node_5773;node_5777;node_5789;node_6450;node_6458;node_6474;node_6482;node_6622;node_6626;node_6634;node_6638;node_6734;node_6742;node_6758;node_6766;node_6902;node_6906;node_6914;node_6918;node_7508;node_7516;node_7532;node_7540;node_7664;node_7668;node_7676;node_7680;node_7744;node_7752;node_7768;node_7776;node_7896;node_7900;node_7908;node_7912
ETFE,Ethylene-TFE copolymer,C8H11F5,positive,1,202.07809116818,0.6080000000000001,0.438,72,1,72,recombination,node_6521,node_0041 + node_0076 | dehydrogenative_coupling | protonation,node_2726;node_2734;node_2738;node_2746;node_2750;node_2762;node_2834;node_2842;node_2846;node_2854;node_2858;node_2870;node_3158;node_3166;node_3170;node_3178;node_3182;node_3194;node_3266;node_3274;node_3278;node_3286;node_3290;node_3302;node_4394;node_4398;node_4410;node_4414;node_4610;node_4614;node_4626;node_4630;node_4718;node_4722;node_4734;node_4738;node_4934;node_4938;node_4950;node_4954;node_5042;node_5046;node_5058;node_5062;node_5366;node_5370;node_5382;node_5386;node_6521;node_6537;node_6545;node_6561;node_6569;node_6593;node_6805;node_6821;node_6829;node_6845;node_6853;node_6877;node_7579;node_7595;node_7603;node_7619;node_7627;node_7651;node_7815;node_7831;node_7839;node_7855;node_7863;node_7887
ETFE,Ethylene-TFE copolymer,C8H11F5,negative,-1,202.07809116818,0.6080000000000001,0.438,96,1,96,recombination,node_6526,node_0041 + node_0077 | h_transfer_recombination | deprotonation,node_2727;node_2735;node_2739;node_2747;node_2751;node_2763;node_2835;node_2843;node_2847;node_2855;node_2859;node_2871;node_3159;node_3167;node_3171;node_3179;node_3183;node_3195;node_3267;node_3275;node_3279;node_3287;node_3291;node_3303;node_4395;node_4399;node_4411;node_4415;node_4611;node_4615;node_4627;node_4631;node_4719;node_4723;node_4735;node_4739;node_4935;node_4939;node_4951;node_4955;node_5043;node_5047;node_5059;node_5063;node_5367;node_5371;node_5383;node_5387;node_6526;node_6542;node_6550;node_6566;node_6574;node_6598;node_6658;node_6666;node_6670;node_6678;node_6682;node_6694;node_6810;node_6826;node_6834;node_6850;node_6858;node_6882;node_6938;node_6946;node_6950;node_6958;node_6962;node_6974;node_7584;node_7600;node_7608;node_7624;node_7632;node_7656;node_7700;node_7708;node_7712;node_7720;node_7724;node_7736;node_7820;node_7836;node_7844;node_7860;node_7868;node_7892;node_7932;node_7940;node_7944;node_7952;node_7956;node_7968
ETFE,Ethylene-TFE copolymer,C8H13F5,positive,1,204.09374123264,0.6080000000000001,0.438,48,1,48,recombination,node_6525,node_0041 + node_0077 | h_transfer_recombination | protonation,node_6525;node_6541;node_6549;node_6565;node_6573;node_6597;node_6657;node_6665;node_6669;node_6677;node_6681;node_6693;node_6809;node_6825;node_6833;node_6849;node_6857;node_6881;node_6937;node_6945;node_6949;node_6957;node_6961;node_6973;node_7583;node_7599;node_7607;node_7623;node_7631;node_7655;node_7699;node_7707;node_7711;node_7719;node_7723;node_7735;node_7819;node_7835;node_7843;node_7859;node_7867;node_7891;node_7931;node_7939;node_7943;node_7951;node_7955;node_7967
ETFE,Ethylene-TFE copolymer,C5H2F8,negative,-1,214.0028753663,0.6060000000000001,0.456,3,1,3,recombination,node_2341,node_0002 + node_0039 | single_dehydrogenative_recombination | deprotonation,node_2341;node_2553;node_5471
ETFE,Ethylene-TFE copolymer,C2H2F4,negative,-1,102.00926271538,0.6000000000000001,0.6000000000000001,1,1,1,fragment_h_shift,node_2223,"M | fragment C,F,H from C-C bond break(s) | h_shift_+1 | electron_gain",node_2223
ETFE,Ethylene-TFE copolymer,C2H4,positive,1,28.03130012892,0.6000000000000001,0.6000000000000001,1,1,1,fragment_h_shift,node_2216,"M | fragment C,H from C-C bond break(s) | h_shift_-1 | electron_loss",node_2216
ETFE,Ethylene-TFE copolymer,C2H6,negative,-1,30.04695019338,0.6000000000000001,0.6000000000000001,1,1,1,fragment_h_shift,node_2219,"M | fragment C,H from C-C bond break(s) | h_shift_+1 | electron_gain",node_2219
ETFE,Ethylene-TFE copolymer,C3H4F4,negative,-1,116.02491277984,0.6000000000000001,0.6000000000000001,1,1,1,fragment_h_shift,node_2215,"M | fragment C,F,H from C-C bond break(s) | h_shift_+1 | electron_gain",node_2215
ETFE,Ethylene-TFE copolymer,CH2F2,negative,-1,52.01245638992,0.6000000000000001,0.6000000000000001,1,1,1,fragment_h_shift,node_2243,"M | fragment C,F,H from C-C bond break(s) | h_shift_+1 | electron_gain",node_2243
ETFE,Ethylene-TFE copolymer,C3F4,negative,-1,111.99361265092,0.5980000000000001,0.42800000000000005,26,1,26,recombination,node_7278,node_0049 + node_0061 | dehydrogenative_coupling | deprotonation,node_3945;node_3949;node_4053;node_4057;node_4107;node_4265;node_4269;node_4373;node_4377;node_5197;node_5201;node_5205;node_5209;node_5305;node_5309;node_5313;node_5317;node_7278;node_9031;node_9038;node_9179;node_9186;node_9360;node_9367;node_9482;node_9489
ETFE,Ethylene-TFE copolymer,C4F6,negative,-1,161.99041897638,0.5980000000000001,0.42800000000000005,19,1,19,recombination,node_6172,node_0039 + node_0061 | dehydrogenative_coupling | deprotonation,node_3905;node_3909;node_3913;node_4013;node_4017;node_4021;node_4225;node_4229;node_4233;node_4333;node_4337;node_4341;node_6172;node_8950;node_8961;node_8968;node_9109;node_9116;node_9297
ETFE,Ethylene-TFE copolymer,C4H3F3,negative,-1,108.01868458488,0.5980000000000001,0.42800000000000005,10,1,10,recombination,node_5889,node_0037 + node_0067 | dehydrogenative_coupling | deprotonation,node_4135;node_4147;node_5889;node_5897;node_5909;node_5917;node_7134;node_7142;node_7342;node_7366
ETFE,Ethylene-TFE copolymer,C4H4F2,negative,-1,90.02810645438,0.5980000000000001,0.42800000000000005,13,1,13,recombination,node_5865,node_0037 + node_0061 | dehydrogenative_coupling | deprotonation,node_4589;node_4593;node_4913;node_4917;node_5217;node_5229;node_5325;node_5337;node_5865;node_9692;node_9700;node_9920;node_9928
ETFE,Ethylene-TFE copolymer,C4HF5,negative,-1,143.99984084588,0.5980000000000001,0.42800000000000005,22,1,22,recombination,node_5661,node_0035 + node_0090 | dehydrogenative_coupling | deprotonation,node_3577;node_3581;node_3585;node_3589;node_3893;node_4001;node_4099;node_4103;node_4111;node_4115;node_4213;node_4321;node_5661;node_5669;node_7262;node_7270;node_7286;node_7294;node_8414;node_8422;node_8434;node_8442
ETFE,Ethylene-TFE copolymer,C5H2F6,negative,-1,176.00606904084,0.5980000000000001,0.42800000000000005,49,1,49,recombination,node_5545,node_0035 + node_0061 | dehydrogenative_coupling | deprotonation,node_3361;node_3365;node_3369;node_3373;node_3469;node_3473;node_3477;node_3481;node_3685;node_3689;node_3693;node_3697;node_3793;node_3797;node_3801;node_3805;node_3885;node_3889;node_3897;node_3901;node_3993;node_3997;node_4005;node_4009;node_4205;node_4209;node_4217;node_4221;node_4313;node_4317;node_4325;node_4329;node_5545;node_8002;node_8010;node_8022;node_8030;node_8214;node_8222;node_8234;node_8242;node_8602;node_8610;node_8622;node_8630;node_8778;node_8786;node_8798;node_8806
ETFE,Ethylene-TFE copolymer,C5H3F5,negative,-1,158.01549091034,0.5980000000000001,0.42800000000000005,18,1,18,recombination,node_6236,node_0039 + node_0078 | dehydrogenative_coupling | deprotonation,node_3349;node_3457;node_3561;node_3565;node_3569;node_3573;node_3677;node_3785;node_6236;node_6260;node_7042;node_7050;node_7062;node_7070;node_7978;node_8190;node_8398;node_8406
ETFE,Ethylene-TFE copolymer,C5H4F4,negative,-1,140.02491277984,0.5980000000000001,0.42800000000000005,45,1,45,recombination,node_6578,node_0041 + node_0090 | dehydrogenative_coupling | deprotonation,node_3921;node_3933;node_4029;node_4041;node_4131;node_4139;node_4143;node_4151;node_4155;node_4165;node_4241;node_4253;node_4349;node_4361;node_4549;node_4553;node_4557;node_4561;node_4873;node_4877;node_4881;node_4885;node_6578;node_6586;node_6862;node_6870;node_7018;node_7334;node_7350;node_7358;node_7374;node_7382;node_7404;node_7636;node_7644;node_7872;node_7880;node_8983;node_9007;node_9131;node_9155;node_9312;node_9336;node_9434;node_9458
ETFE,Ethylene-TFE copolymer,C5H5F3,negative,-1,122.03433464934,0.5980000000000001,0.42800000000000005,46,1,46,recombination,node_5849,node_0037 + node_0057 | dehydrogenative_coupling | deprotonation,node_3597;node_3609;node_4481;node_4485;node_4537;node_4697;node_4701;node_4805;node_4809;node_4861;node_5021;node_5025;node_5129;node_5133;node_5213;node_5221;node_5225;node_5233;node_5237;node_5245;node_5321;node_5329;node_5333;node_5341;node_5345;node_5353;node_5457;node_5461;node_5849;node_5857;node_5873;node_5881;node_8458;node_8482;node_9592;node_9600;node_9780;node_9788;node_9856;node_9864;node_9972;node_9980;node_10012;node_10020;node_10055;node_10071
ETFE,Ethylene-TFE copolymer,C5HF7,negative,-1,193.99664717134,0.5980000000000001,0.42800000000000005,8,1,8,recombination,node_5569,node_0035 + node_0067 | dehydrogenative_coupling | deprotonation,node_5569;node_5577;node_5589;node_5597;node_6156;node_6164;node_6180;node_6188
ETFE,Ethylene-TFE copolymer,C6H4F6,negative,-1,190.0217191053,0.5980000000000001,0.42800000000000005,40,1,40,recombination,node_6228,node_0039 + node_0076 | dehydrogenative_coupling | deprotonation,node_3345;node_3353;node_3357;node_3453;node_3461;node_3465;node_3669;node_3673;node_3681;node_3777;node_3781;node_3789;node_6228;node_6244;node_6252;node_6268;node_6276;node_6298;node_6486;node_6494;node_6506;node_6514;node_6770;node_6778;node_6790;node_6798;node_7544;node_7552;node_7564;node_7572;node_7780;node_7788;node_7800;node_7808;node_7970;node_7986;node_7994;node_8198;node_8206;node_8594
ETFE,Ethylene-TFE copolymer,C6H5F5,negative,-1,172.0311409748,0.5980000000000001,0.42800000000000005,82,1,82,recombination,node_5613,node_0035 + node_0078 | dehydrogenative_coupling | deprotonation,node_3917;node_3925;node_3929;node_3937;node_3941;node_3953;node_4025;node_4033;node_4037;node_4045;node_4049;node_4061;node_4237;node_4245;node_4249;node_4257;node_4261;node_4273;node_4345;node_4353;node_4357;node_4365;node_4369;node_4381;node_4441;node_4445;node_4449;node_4453;node_4657;node_4661;node_4665;node_4669;node_4765;node_4769;node_4773;node_4777;node_4981;node_4985;node_4989;node_4993;node_5089;node_5093;node_5097;node_5101;node_5413;node_5417;node_5421;node_5425;node_5613;node_5637;node_6462;node_6746;node_7002;node_7010;node_7026;node_7034;node_7520;node_7756;node_8975;node_8991;node_8999;node_9015;node_9023;node_9045;node_9123;node_9139;node_9147;node_9163;node_9171;node_9193;node_9304;node_9320;node_9328;node_9344;node_9352;node_9374;node_9426;node_9442;node_9450;node_9466;node_9474;node_9496
ETFE,Ethylene-TFE copolymer,C6H8F2,negative,-1,118.0594065833,0.5980000000000001,0.42800000000000005,9,1,9,recombination,node_5925,node_0037 + node_0076 | dehydrogenative_coupling | deprotonation,node_4577;node_4893;node_5925;node_5941;node_5949;node_5965;node_5973;node_5997;node_9668
ETFE,Ethylene-TFE copolymer,C7H8F4,negative,-1,168.05621290876,0.5980000000000001,0.42800000000000005,14,1,14,recombination,node_6530,node_0041 + node_0078 | dehydrogenative_coupling | deprotonation,node_6530;node_6554;node_6814;node_6838;node_7078;node_7094;node_7102;node_7118;node_7126;node_7150;node_7588;node_7612;node_7824;node_7848
ETFE,Ethylene-TFE copolymer,C6H4F7,negative,-1,209.02012226803,0.5960000000000001,0.426,16,1,16,recombination,node_6109,node_0039 + node_0041 | dehydrogenative_coupling | deprotonation,node_2369;node_2373;node_2381;node_2385;node_3309;node_3417;node_3633;node_3741;node_5527;node_5535;node_5551;node_5559;node_6109;node_6117;node_6140;node_6148
ETFE,Ethylene-TFE copolymer,C7H6F7,negative,-1,223.03577233249,0.5960000000000001,0.426,4,1,4,recombination,node_5481,node_0035 + node_0041 | dehydrogenative_coupling | deprotonation,node_5481;node_5489;node_5513;node_5521
ETFE,Ethylene-TFE copolymer,C8H9F6,negative,-1,219.06084426645,0.5960000000000001,0.426,6,1,6,recombination,node_6406,node_0041 + node_0044 | dehydrogenative_coupling | deprotonation,node_6406;node_6430;node_6438;node_6714;node_6722;node_7496
ETFE,Ethylene-TFE copolymer,C3H2F6,negative,-1,152.00606904084,0.5880000000000001,0.498,2,1,2,recombination,node_6134,node_0039 + node_0050 | h_transfer_recombination | electron_gain,node_6134;node_6316
ETFE,Ethylene-TFE copolymer,C4H4F6,negative,-1,166.0217191053,0.5880000000000001,0.498,2,1,2,recombination,node_5507,node_0035 + node_0050 | h_transfer_recombination | electron_gain,node_5507;node_5703
ETFE,Ethylene-TFE copolymer,C5H10F2,negative,-1,108.07505664776,0.5880000000000001,0.498,2,1,2,recombination,node_5819,node_0037 + node_0048 | h_transfer_recombination | electron_gain,node_5819;node_6015
ETFE,Ethylene-TFE copolymer,C5H6F6,negative,-1,180.03736916976,0.5880000000000001,0.498,2,1,2,recombination,node_6127,node_0039 + node_0048 | h_transfer_recombination | electron_gain,node_6127;node_6312
ETFE,Ethylene-TFE copolymer,C5H8F4,negative,-1,144.05621290876,0.5880000000000001,0.498,2,1,2,recombination,node_5467,node_0035 + node_0038 | h_transfer_recombination | electron_gain,node_5467;node_5683
ETFE,Ethylene-TFE copolymer,C6H8F6,negative,-1,194.05301923422,0.5880000000000001,0.498,2,1,2,recombination,node_5499,node_0035 + node_0048 | h_transfer_recombination | electron_gain,node_5499;node_5699
ETFE,Ethylene-TFE copolymer,C3HF3,negative,-1,94.00303452042,0.5800000000000001,0.41,6,1,6,recombination,node_3621,node_0017 + node_0090 | single_dehydrogenative_recombination | deprotonation,node_3621;node_3625;node_5185;node_5293;node_8506;node_8514
ETFE,Ethylene-TFE copolymer,C4H2F4,negative,-1,126.00926271538,0.5800000000000001,0.41,24,1,24,recombination,node_3405,node_0015 + node_0090 | single_dehydrogenative_recombination | deprotonation,node_3405;node_3409;node_3513;node_3517;node_3729;node_3733;node_3837;node_3841;node_5177;node_5181;node_5189;node_5193;node_5285;node_5289;node_5297;node_5301;node_8094;node_8102;node_8306;node_8314;node_8694;node_8702;node_8870;node_8878
ETFE,Ethylene-TFE copolymer,C6H6F4,negative,-1,154.0405628443,0.5800000000000001,0.41,42,1,42,recombination,node_3381,node_0015 + node_0078 | single_dehydrogenative_recombination | deprotonation,node_3381;node_3393;node_3489;node_3501;node_3593;node_3601;node_3605;node_3613;node_3617;node_3629;node_3705;node_3717;node_3813;node_3825;node_4429;node_4529;node_4533;node_4541;node_4545;node_4645;node_4753;node_4853;node_4857;node_4865;node_4869;node_4969;node_5077;node_5401;node_8046;node_8070;node_8258;node_8282;node_8450;node_8466;node_8474;node_8490;node_8498;node_8522;node_8646;node_8670;node_8822;node_8846
ETFE,Ethylene-TFE copolymer,C7H7F5,negative,-1,186.04679103926,0.5800000000000001,0.41,72,1,72,recombination,node_3377,node_0015 + node_0076 | single_dehydrogenative_recombination | deprotonation,node_3377;node_3385;node_3389;node_3397;node_3401;node_3413;node_3485;node_3493;node_3497;node_3505;node_3509;node_3521;node_3701;node_3709;node_3713;node_3721;node_3725;node_3737;node_3809;node_3817;node_3821;node_3829;node_3833;node_3845;node_4421;node_4425;node_4433;node_4437;node_4637;node_4641;node_4649;node_4653;node_4745;node_4749;node_4757;node_4761;node_4961;node_4965;node_4973;node_4977;node_5069;node_5073;node_5081;node_5085;node_5393;node_5397;node_5405;node_5409;node_8038;node_8054;node_8062;node_8078;node_8086;node_8110;node_8250;node_8266;node_8274;node_8290;node_8298;node_8322;node_8638;node_8654;node_8662;node_8678;node_8686;node_8710;node_8814;node_8830;node_8838;node_8854;node_8862;node_8886
ETFE,Ethylene-TFE copolymer,C7H9F3,negative,-1,150.06563477826,0.5800000000000001,0.41,36,1,36,recombination,node_4457,node_0025 + node_0078 | single_dehydrogenative_recombination | deprotonation,node_4457;node_4469;node_4565;node_4569;node_4573;node_4581;node_4585;node_4597;node_4677;node_4685;node_4785;node_4793;node_4889;node_4897;node_4901;node_4905;node_4909;node_4921;node_5001;node_5013;node_5109;node_5121;node_5433;node_5445;node_9544;node_9568;node_9652;node_9660;node_9676;node_9684;node_9708;node_9756;node_9832;node_9904;node_9912;node_9936
