formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C31H20O8,"{'C': 31, 'H': 20, 'O': 8}",520.11581760116,neutral,0,PEI,Polyetherimide (Ultem),parent,M,0,0,,,,1.0
C31H19O8,"{'C': 31, 'H': 19, 'O': 8}",519.1079925689301,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | -H,0,0,-H,,,0.75
C31H21O8,"{'C': 31, 'H': 21, 'O': 8}",521.12364263339,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H,0,0,H,,,0.75
C31H18O8,"{'C': 31, 'H': 18, 'O': 8}",518.1001675367,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift -1 | -H,0,-1,-H,,,0.7
C31H19O8,"{'C': 31, 'H': 19, 'O': 8}",519.1079925689301,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M | H shift -1,0,-1,,,,0.7
C31H20O8,"{'C': 31, 'H': 20, 'O': 8}",520.11581760116,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift -1 | H,0,-1,H,,,0.7
C31H20O8,"{'C': 31, 'H': 20, 'O': 8}",520.11581760116,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift +1 | -H,0,1,-H,,,0.7
C31H21O8,"{'C': 31, 'H': 21, 'O': 8}",521.12364263339,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M | H shift +1,0,1,,,,0.7
C31H22O8,"{'C': 31, 'H': 22, 'O': 8}",522.13146766562,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift +1 | H,0,1,H,,,0.7
C68H43N2O14,"{'C': 68, 'H': 43, 'O': 14, 'N': 2}",1111.27142906873,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | -H,0,0,-H,,,0.67
C68H44N2O14,"{'C': 68, 'H': 44, 'O': 14, 'N': 2}",1112.27925410096,neutral,0,PEI,Polyetherimide (Ultem),oligomer,M + 1×repeat,0,0,,,,0.67
C68H45N2O14,"{'C': 68, 'H': 45, 'O': 14, 'N': 2}",1113.28707913319,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H,0,0,H,,,0.67
C30H17O8,"{'C': 30, 'H': 17, 'O': 8}",505.09234250447,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | -CH3 | ; | break 1 bond(s) | H shift +2 | -H2 | ; | break 1 bond(s) | H shift +2 | -H2,0,0,,CH3,,0.65
C30H20O6,"{'C': 30, 'H': 20, 'O': 6}",476.12598836202,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | -CO2,0,0,,CO2,,0.65
C30H20O7,"{'C': 30, 'H': 20, 'O': 7}",492.12090298159,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | -CO,0,0,,CO,,0.65
C31H17O8,"{'C': 31, 'H': 17, 'O': 8}",517.09234250447,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift -2 | -H,0,-2,-H,,,0.65
C31H18O7,"{'C': 31, 'H': 18, 'O': 7}",502.10525291713003,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | -H2O,0,0,,H2O,,0.65
C31H18O8,"{'C': 31, 'H': 18, 'O': 8}",518.1001675367,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M | H shift -2,0,-2,,,,0.65
C31H18O8,"{'C': 31, 'H': 18, 'O': 8}",518.1001675367,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | -H2,0,0,,H2,,0.65
C31H19O7,"{'C': 31, 'H': 19, 'O': 7}",503.11307794936,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | -OH | ; | M | H shift +1 | -H2O,0,0,,OH,,0.65
C31H19O8,"{'C': 31, 'H': 19, 'O': 8}",519.1079925689301,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift -2 | H,0,-2,H,,,0.65
C31H21O8,"{'C': 31, 'H': 21, 'O': 8}",521.12364263339,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift +2 | -H,0,2,-H,,,0.65
C31H22O8,"{'C': 31, 'H': 22, 'O': 8}",522.13146766562,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M | H shift +2,0,2,,,,0.65
C31H23O8,"{'C': 31, 'H': 23, 'O': 8}",523.13929269785,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift +2 | H,0,2,H,,,0.65
C31H20ClO8,"{'C': 31, 'H': 20, 'O': 8, 'Cl': 1}",555.08467028316,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | Cl,0,0,Cl,,,0.63
C31H20KO8,"{'C': 31, 'H': 20, 'O': 8, 'K': 1}",559.07952408756,positive,1,PEI,Polyetherimide (Ultem),adduct,M | K,0,0,K,,,0.63
C31H20NaO8,"{'C': 31, 'H': 20, 'O': 8, 'Na': 1}",543.10558688316,positive,1,PEI,Polyetherimide (Ultem),adduct,M | Na,0,0,Na,,,0.63
C31H20O9,"{'C': 31, 'H': 20, 'O': 9}",536.11073222073,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | O,0,0,O,,,0.63
C31H21O9,"{'C': 31, 'H': 21, 'O': 9}",537.11855725296,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | OH | ; | M | H shift +1 | O,0,0,OH,,,0.63
C68H42N2O14,"{'C': 68, 'H': 42, 'O': 14, 'N': 2}",1110.2636040365,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift -1 | -H,0,-1,-H,,,0.62
C68H43N2O14,"{'C': 68, 'H': 43, 'O': 14, 'N': 2}",1111.27142906873,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M + 1×repeat | H shift -1,0,-1,,,,0.62
C68H44N2O14,"{'C': 68, 'H': 44, 'O': 14, 'N': 2}",1112.27925410096,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift -1 | H,0,-1,H,,,0.62
C68H44N2O14,"{'C': 68, 'H': 44, 'O': 14, 'N': 2}",1112.27925410096,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift +1 | -H,0,1,-H,,,0.62
C68H45N2O14,"{'C': 68, 'H': 45, 'O': 14, 'N': 2}",1113.28707913319,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M + 1×repeat | H shift +1,0,1,,,,0.62
C68H46N2O14,"{'C': 68, 'H': 46, 'O': 14, 'N': 2}",1114.2949041654201,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift +1 | H,0,1,H,,,0.62
C14H6O4,"{'C': 14, 'O': 4, 'H': 6}",238.02660867166,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H,1,0,-H,,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 45, 46, 47, 48, 49, 50, 51]",0.6
C14H7O4,"{'C': 14, 'O': 4, 'H': 7}",239.03443370389,neutral,0,PEI,Polyetherimide (Ultem),fragment,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),1,0,,,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 45, 46, 47, 48, 49, 50, 51]",0.6
C14H8O4,"{'C': 14, 'O': 4, 'H': 8}",240.04225873612,positive,1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H | ; | break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,1,0,H,,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 45, 46, 47, 48, 49, 50, 51]",0.6
C17H12O4,"{'C': 17, 'O': 4, 'H': 12}",280.07355886504,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H,1,0,-H,,"[0, 1, 2, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 52, 53, 54, 55, 56, 57, 58]",0.6
C17H13O4,"{'C': 17, 'O': 4, 'H': 13}",281.08138389727003,neutral,0,PEI,Polyetherimide (Ultem),fragment,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),1,0,,,"[0, 1, 2, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 52, 53, 54, 55, 56, 57, 58]",0.6
C17H14O4,"{'C': 17, 'O': 4, 'H': 14}",282.0892089295,positive,1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H | ; | break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,1,0,H,,"[0, 1, 2, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 52, 53, 54, 55, 56, 57, 58]",0.6
C23H16O4,"{'C': 23, 'O': 4, 'H': 16}",356.10485899396,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H,1,0,-H,,"[0, 1, 2, 3, 4, 5, 6, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C23H16O5,"{'C': 23, 'O': 5, 'H': 16}",372.09977361353,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | -H | ; | break 1 bond(s) | H shift -2 | OH | ; | break 1 bond(s) | H shift -1 | O,1,0,-H,,"[0, 1, 2, 3, 4, 5, 6, 7, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C23H17O4,"{'C': 23, 'O': 4, 'H': 17}",357.11268402619,neutral,0,PEI,Polyetherimide (Ultem),fragment,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),1,0,,,"[0, 1, 2, 3, 4, 5, 6, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C23H17O5,"{'C': 23, 'O': 5, 'H': 17}",373.10759864576,neutral,0,PEI,Polyetherimide (Ultem),fragment,break 1 bond(s) | ; | break 1 bond(s),1,0,,,"[0, 1, 2, 3, 4, 5, 6, 7, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C23H18O4,"{'C': 23, 'O': 4, 'H': 18}",358.12050905842,positive,1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H | ; | break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,1,0,H,,"[0, 1, 2, 3, 4, 5, 6, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C23H18O5,"{'C': 23, 'O': 5, 'H': 18}",374.11542367799,positive,1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H | ; | break 1 bond(s) | H,1,0,H,,"[0, 1, 2, 3, 4, 5, 6, 7, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C30H16O8,"{'C': 30, 'H': 16, 'O': 8}",504.08451747224,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -1 | -CH3 | ; | break 1 bond(s) | H shift +1 | -H2 | ; | break 1 bond(s) | H shift +1 | -H2,0,-1,,CH3,,0.6
C30H16O8,"{'C': 30, 'O': 8, 'H': 16}",504.08451747224,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | -H | ; | break 1 bond(s) | -H,1,0,-H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C30H17O8,"{'C': 30, 'O': 8, 'H': 17}",505.09234250447,neutral,0,PEI,Polyetherimide (Ultem),fragment,break 1 bond(s) | ; | break 1 bond(s),1,0,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C30H18O8,"{'C': 30, 'H': 18, 'O': 8}",506.1001675367,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +1 | -CH3,0,1,,CH3,,0.6
C30H18O8,"{'C': 30, 'O': 8, 'H': 18}",506.1001675367,positive,1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H | ; | break 1 bond(s) | H,1,0,H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58]",0.6
C30H19O6,"{'C': 30, 'H': 19, 'O': 6}",475.11816332979004,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -1 | -CO2,0,-1,,CO2,,0.6
C30H19O7,"{'C': 30, 'H': 19, 'O': 7}",491.11307794936,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -1 | -CO,0,-1,,CO,,0.6
C30H21O6,"{'C': 30, 'H': 21, 'O': 6}",477.13381339425,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +1 | -CO2,0,1,,CO2,,0.6
C30H21O7,"{'C': 30, 'H': 21, 'O': 7}",493.12872801382,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +1 | -CO,0,1,,CO,,0.6
C31H17O7,"{'C': 31, 'H': 17, 'O': 7}",501.0974278849,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -1 | -H2O,0,-1,,H2O,,0.6
C31H17O8,"{'C': 31, 'H': 17, 'O': 8}",517.09234250447,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -1 | -H2,0,-1,,H2,,0.6
C31H19O8,"{'C': 31, 'H': 19, 'O': 8}",519.1079925689301,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +1 | -H2,0,1,,H2,,0.6
C31H20O7,"{'C': 31, 'H': 20, 'O': 7}",504.12090298159,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +1 | -OH | ; | M | H shift +2 | -H2O,0,1,,OH,,0.6
C8H2O3,"{'C': 8, 'O': 3, 'H': 2}",146.00039392317,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H,1,0,-H,,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 47, 48, 49]",0.6
C8H2O4,"{'O': 4, 'C': 8, 'H': 2}",161.99530854274,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | -H | ; | break 1 bond(s) | H shift -2 | OH | ; | break 1 bond(s) | H shift -1 | O,1,0,-H,,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 47, 48, 49]",0.6
C8H3O3,"{'C': 8, 'O': 3, 'H': 3}",147.0082189554,neutral,0,PEI,Polyetherimide (Ultem),fragment,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),1,0,,,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 47, 48, 49]",0.6
C8H3O4,"{'O': 4, 'C': 8, 'H': 3}",163.00313357497,neutral,0,PEI,Polyetherimide (Ultem),fragment,break 1 bond(s) | ; | break 1 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s) | ; | break 2 bond(s),1,0,,,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 47, 48, 49]",0.6
C8H4O3,"{'C': 8, 'O': 3, 'H': 4}",148.01604398763,positive,1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H | ; | break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,1,0,H,,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 47, 48, 49]",0.6
C8H4O4,"{'O': 4, 'C': 8, 'H': 4}",164.0109586072,positive,1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H | ; | break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,1,0,H,,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 47, 48, 49]",0.6
C105H67N4O20,"{'C': 105, 'H': 67, 'O': 20, 'N': 4}",1703.43486556853,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 2×repeat | -H,0,0,-H,,,0.59
C105H68N4O20,"{'C': 105, 'H': 68, 'O': 20, 'N': 4}",1704.44269060076,neutral,0,PEI,Polyetherimide (Ultem),oligomer,M + 2×repeat,0,0,,,,0.59
C105H69N4O20,"{'C': 105, 'H': 69, 'O': 20, 'N': 4}",1705.45051563299,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 2×repeat | H,0,0,H,,,0.59
C31H19ClO8,"{'C': 31, 'H': 19, 'O': 8, 'Cl': 1}",554.07684525093,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift -1 | Cl,0,-1,Cl,,,0.58
C31H19KO8,"{'C': 31, 'H': 19, 'O': 8, 'K': 1}",558.07169905533,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift -1 | K,0,-1,K,,,0.58
C31H19NaO8,"{'C': 31, 'H': 19, 'O': 8, 'Na': 1}",542.09776185093,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift -1 | Na,0,-1,Na,,,0.58
C31H19O9,"{'C': 31, 'H': 19, 'O': 9}",535.1029071885,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift -1 | O,0,-1,O,,,0.58
C31H21ClO8,"{'C': 31, 'H': 21, 'O': 8, 'Cl': 1}",556.09249531539,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift +1 | Cl,0,1,Cl,,,0.58
C31H21KO8,"{'C': 31, 'H': 21, 'O': 8, 'K': 1}",560.08734911979,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift +1 | K,0,1,K,,,0.58
C31H21NaO8,"{'C': 31, 'H': 21, 'O': 8, 'Na': 1}",544.11341191539,positive,1,PEI,Polyetherimide (Ultem),adduct,M | H shift +1 | Na,0,1,Na,,,0.58
C31H22O9,"{'C': 31, 'H': 22, 'O': 9}",538.1263822851901,negative,-1,PEI,Polyetherimide (Ultem),adduct,M | H shift +1 | OH | ; | M | H shift +2 | O,0,1,OH,,,0.58
C67H41N2O14,"{'C': 67, 'H': 41, 'O': 14, 'N': 2}",1097.25577900427,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M + 1×repeat | -CH3 | ; | break 1 bond(s) + 1×repeat | H shift +2 | -H2 | ; | break 1 bond(s) + 1×repeat | H shift +2 | -H2,0,0,,CH3,,0.5700000000000001
C67H44N2O12,"{'C': 67, 'H': 44, 'O': 12, 'N': 2}",1068.28942486182,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M + 1×repeat | -CO2,0,0,,CO2,,0.5700000000000001
C67H44N2O13,"{'C': 67, 'H': 44, 'O': 13, 'N': 2}",1084.28433948139,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M + 1×repeat | -CO,0,0,,CO,,0.5700000000000001
C68H41N2O14,"{'C': 68, 'H': 41, 'O': 14, 'N': 2}",1109.25577900427,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift -2 | -H,0,-2,-H,,,0.5700000000000001
C68H41NO14,"{'C': 68, 'H': 41, 'O': 14, 'N': 1}",1095.25270499984,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M + 1×repeat | -NH3,0,0,,NH3,,0.5700000000000001
C68H42N2O13,"{'C': 68, 'H': 42, 'O': 13, 'N': 2}",1094.26868941693,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M + 1×repeat | -H2O,0,0,,H2O,,0.5700000000000001
C68H42N2O14,"{'C': 68, 'H': 42, 'O': 14, 'N': 2}",1110.2636040365,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M + 1×repeat | H shift -2,0,-2,,,,0.5700000000000001
C68H42N2O14,"{'C': 68, 'H': 42, 'O': 14, 'N': 2}",1110.2636040365,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M + 1×repeat | -H2,0,0,,H2,,0.5700000000000001
C68H43N2O13,"{'C': 68, 'H': 43, 'O': 13, 'N': 2}",1095.27651444916,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M + 1×repeat | -OH | ; | M + 1×repeat | H shift +1 | -H2O,0,0,,OH,,0.5700000000000001
C68H43N2O14,"{'C': 68, 'H': 43, 'O': 14, 'N': 2}",1111.27142906873,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift -2 | H,0,-2,H,,,0.5700000000000001
C68H45N2O14,"{'C': 68, 'H': 45, 'O': 14, 'N': 2}",1113.28707913319,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift +2 | -H,0,2,-H,,,0.5700000000000001
C68H46N2O14,"{'C': 68, 'H': 46, 'O': 14, 'N': 2}",1114.2949041654201,neutral,0,PEI,Polyetherimide (Ultem),h_shift,M + 1×repeat | H shift +2,0,2,,,,0.5700000000000001
C68H47N2O14,"{'C': 68, 'H': 47, 'O': 14, 'N': 2}",1115.30272919765,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | H shift +2 | H,0,2,H,,,0.5700000000000001
C30H15O8,"{'C': 30, 'H': 15, 'O': 8}",503.07669244001,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -2 | -CH3 | ; | break 1 bond(s) | -H2 | ; | break 1 bond(s) | -H2,0,-2,,CH3,,0.55
C30H18O6,"{'C': 30, 'H': 18, 'O': 6}",474.11033829756,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -2 | -CO2,0,-2,,CO2,,0.55
C30H18O7,"{'C': 30, 'H': 18, 'O': 7}",490.10525291713003,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -2 | -CO | ; | break 1 bond(s) | H shift +2 | -OH | ; | break 1 bond(s) | H shift +2 | -OH,0,-2,,CO,,0.55
C30H19O8,"{'C': 30, 'H': 19, 'O': 8}",507.10799256893,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +2 | -CH3,0,2,,CH3,,0.55
C30H22O6,"{'C': 30, 'H': 22, 'O': 6}",478.14163842648003,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +2 | -CO2,0,2,,CO2,,0.55
C30H22O7,"{'C': 30, 'H': 22, 'O': 7}",494.13655304605,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +2 | -CO,0,2,,CO,,0.55
C31H16O7,"{'C': 31, 'H': 16, 'O': 7}",500.08960285267,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -2 | -H2O,0,-2,,H2O,,0.55
C31H16O8,"{'C': 31, 'H': 16, 'O': 8}",516.08451747224,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift -2 | -H2,0,-2,,H2,,0.55
C31H20O8,"{'C': 31, 'H': 20, 'O': 8}",520.11581760116,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +2 | -H2,0,2,,H2,,0.55
C31H21O7,"{'C': 31, 'H': 21, 'O': 7}",505.12872801382,neutral,0,PEI,Polyetherimide (Ultem),neutral_loss,M | H shift +2 | -OH,0,2,,OH,,0.55
C62H39O16,"{'C': 62, 'H': 39, 'O': 16}",1039.22381017009,negative,-1,PEI,Polyetherimide (Ultem),dimer,2M | -H,0,0,-H,,,0.55
C62H41O16,"{'C': 62, 'H': 41, 'O': 16}",1041.23946023455,positive,1,PEI,Polyetherimide (Ultem),dimer,2M | H,0,0,H,,,0.55
C68H44ClN2O14,"{'C': 68, 'H': 44, 'O': 14, 'N': 2, 'Cl': 1}",1147.24810678296,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | Cl,0,0,Cl,,,0.55
C68H44KN2O14,"{'C': 68, 'H': 44, 'O': 14, 'N': 2, 'K': 1}",1151.24296058736,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | K,0,0,K,,,0.55
C68H44N2NaO14,"{'C': 68, 'H': 44, 'O': 14, 'N': 2, 'Na': 1}",1135.26902338296,positive,1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | Na,0,0,Na,,,0.55
C68H44N2O15,"{'C': 68, 'H': 44, 'O': 15, 'N': 2}",1128.27416872053,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | O,0,0,O,,,0.55
C68H45N2O15,"{'C': 68, 'H': 45, 'O': 15, 'N': 2}",1129.28199375276,negative,-1,PEI,Polyetherimide (Ultem),adduct,M + 1×repeat | OH | ; | M + 1×repeat | H shift +1 | O,0,0,OH,,,0.55
C14H5O4,"{'C': 14, 'O': 4, 'H': 5}",237.01878363943,negative,-1,PEI,Polyetherimide (Ultem),adduct,break 1 bond(s) | H shift -1 | -H | ; | break 1 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H,1,-1,-H,,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
C14H6O4,"{'C': 14, 'O': 4, 'H': 6}",238.02660867166,neutral,0,PEI,Polyetherimide (Ultem),h_shift,break 1 bond(s) | H shift -1 | ; | break 1 bond(s) | H shift -1 | ; | break 2 bond(s) | H shift -1 | ; | break 2 bond(s) | H shift -1,1,-1,,,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 45, 46, 47, 48, 49, 50, 51]",0.5499999999999999
