formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C27H22NaO9,"{'O': 9, 'C': 27, 'H': 22, 'Na': 1}",513.1161515671901,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Na | ; | break 2 bond(s) + 2×repeat | H shift +2 | Na,2,2,Na,,"[0, 1, 6, 7, 8, 9, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C27H23O10,"{'O': 10, 'C': 27, 'H': 23}",507.12912193699,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | OH | ; | break 2 bond(s) + 2×repeat | H shift +2 | OH,2,2,OH,,"[0, 1, 6, 7, 8, 9, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C27H23O11,"{'O': 11, 'C': 27, 'H': 23}",523.12403655656,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | OH | ; | break 2 bond(s) + 2×repeat | H shift +2 | OH,2,2,OH,,"[0, 1, 2, 6, 7, 8, 9, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18ClO10,"{'O': 10, 'C': 28, 'H': 18, 'Cl': 1}",549.05884945784,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 6, 7, 8, 9, 10, 11, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18ClO11,"{'O': 11, 'C': 28, 'H': 18, 'Cl': 1}",565.05376407741,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18ClO12,"{'O': 12, 'C': 28, 'H': 18, 'Cl': 1}",581.04867869698,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18KO10,"{'O': 10, 'C': 28, 'H': 18, 'K': 1}",553.05370326224,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 6, 7, 8, 9, 10, 11, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18KO11,"{'O': 11, 'C': 28, 'H': 18, 'K': 1}",569.0486178818101,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K | ; | break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18KO12,"{'O': 12, 'C': 28, 'H': 18, 'K': 1}",585.04353250138,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18NaO10,"{'O': 10, 'C': 28, 'H': 18, 'Na': 1}",537.07976605784,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 6, 7, 8, 9, 10, 11, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18NaO11,"{'O': 11, 'C': 28, 'H': 18, 'Na': 1}",553.07468067741,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na | ; | break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18NaO12,"{'O': 12, 'C': 28, 'H': 18, 'Na': 1}",569.06959529698,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H18O13,"{'O': 13, 'C': 28, 'H': 18}",562.07474063455,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | O,2,-2,O,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H22ClO11,"{'O': 11, 'C': 28, 'H': 22, 'Cl': 1}",569.08506420633,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift +2 | Cl,2,2,Cl,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H22ClO12,"{'O': 12, 'C': 28, 'H': 22, 'Cl': 1}",585.0799788259001,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Cl,2,2,Cl,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
C28H22KO11,"{'O': 11, 'C': 28, 'H': 22, 'K': 1}",573.07991801073,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | K | ; | break 2 bond(s) + 2×repeat | H shift +2 | K,2,2,K,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 16, 17, 23, 24, 30, 31]",0.06999999999999998
