formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C3HF7,"{'C': 3, 'F': 7, 'H': 1}",169.99664717134,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1,1,1,,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
C4F9,"{'C': 4, 'F': 9}",218.98562846457,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H,1,1,-H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
C4H2F9,"{'C': 4, 'F': 9, 'H': 2}",221.00127852903,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H,1,1,H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
C4HF9,"{'C': 4, 'F': 9, 'H': 1}",219.9934534968,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1,1,1,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
CF3,"{'F': 3, 'C': 1}",68.99520948819,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H,1,1,-H,,"[0, 1, 2, 3]",0.5499999999999999
CH2F3,"{'F': 3, 'C': 1, 'H': 2}",71.01085955265,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H,1,1,H,,"[0, 1, 2, 3]",0.5499999999999999
CHF3,"{'F': 3, 'C': 1, 'H': 1}",70.00303452042,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1,1,1,,,"[0, 1, 2, 3]",0.5499999999999999
C14F30,"{'C': 14, 'F': 30}",737.9520948818999,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | H shift +1 | -H,0,1,-H,,,0.5399999999999999
C14H2F30,"{'C': 14, 'F': 30, 'H': 2}",739.96774494636,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | H shift +1 | H,0,1,H,,,0.5399999999999999
C14HF30,"{'C': 14, 'F': 30, 'H': 1}",738.95991991413,neutral,0,PFA,Perfluoroalkoxy Alkane,h_shift,M + 2×repeat | H shift +1,0,1,,,,0.5399999999999999
C4H2ClF10,"{'C': 4, 'F': 10, 'H': 2, 'Cl': 1}",274.96853437376,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M | H shift +2 | Cl,0,2,Cl,,,0.53
C4H2F10K,"{'C': 4, 'F': 10, 'H': 2, 'K': 1}",278.96338817816,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M | H shift +2 | K,0,2,K,,,0.53
C4H2F10Na,"{'C': 4, 'F': 10, 'H': 2, 'Na': 1}",262.98945097376,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M | H shift +2 | Na,0,2,Na,,,0.53
C4H3F10O,"{'C': 4, 'F': 10, 'H': 3, 'O': 1}",257.00242134356,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M | H shift +2 | OH,0,2,OH,,,0.53
C6F13,"{'F': 13, 'C': 6}",318.97924111549,neutral,0,PFA,Perfluoroalkoxy Alkane,fragment,break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat | ; | break 2 bond(s) + 1×repeat | ; | break 2 bond(s) + 1×repeat,1,0,,,"[0, 1, 2, 3]",0.52
C6HF13,"{'F': 13, 'C': 6, 'H': 1}",319.98706614772,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) + 1×repeat | H | ; | break 1 bond(s) + 1×repeat | H | ; | break 1 bond(s) + 1×repeat | H | ; | break 2 bond(s) + 1×repeat | H,1,0,H,,"[0, 1, 2, 3]",0.52
C8F17,"{'C': 8, 'F': 17}",418.97285376641,neutral,0,PFA,Perfluoroalkoxy Alkane,fragment,break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat | ; | break 2 bond(s) + 1×repeat | ; | break 2 bond(s) + 1×repeat,1,0,,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.52
C8HF17,"{'C': 8, 'F': 17, 'H': 1}",419.98067879864004,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) + 1×repeat | H | ; | break 1 bond(s) + 1×repeat | H | ; | break 1 bond(s) + 1×repeat | H | ; | break 2 bond(s) + 1×repeat | H,1,0,H,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.52
C9F19,"{'C': 9, 'F': 19}",468.96966009186997,neutral,0,PFA,Perfluoroalkoxy Alkane,neutral_loss,M + 1×repeat | H shift +1 | -HF | ; | break 1 bond(s) + 1×repeat | H shift +2 | -H2 | ; | break 1 bond(s) + 1×repeat | H shift +2 | -H2,0,1,,HF,,0.52
C9F19,"{'C': 9, 'F': 19}",468.96966009186997,neutral,0,PFA,Perfluoroalkoxy Alkane,fragment,break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat | ; | break 1 bond(s) + 1×repeat,1,0,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.52
C9HF19,"{'C': 9, 'F': 19, 'H': 1}",469.9774851241,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) + 1×repeat | H | ; | break 1 bond(s) + 1×repeat | H | ; | break 1 bond(s) + 1×repeat | H | ; | break 1 bond(s) + 1×repeat | H,1,0,H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.52
