formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C12H27O12,"{'C': 12, 'H': 27, 'O': 12}",363.15025130505,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift +2 | -CH3 | ; | break 1 bond(s) + 12×repeat | -CO | ; | break 1 bond(s) + 12×repeat | -CO,0,2,,CH3,,0.0
C12H27O12,"{'O': 12, 'C': 12, 'H': 27}",363.15025130505,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 11×repeat | H shift +1 | H | ; | break 1 bond(s) + 11×repeat | H shift +1 | H,1,1,H,,"[1, 2, 6, 7, 8]",0.0
C12H27O12,"{'O': 12, 'C': 12, 'H': 27}",363.15025130505,neutral,0,POMC,Polyoxymethylene Copolymer,h_shift,break 1 bond(s) + 11×repeat | H shift +2 | ; | break 1 bond(s) + 11×repeat | H shift +2,1,2,,,"[1, 2, 6, 7, 8]",0.0
C12H27O13,"{'O': 13, 'C': 12, 'H': 27}",379.14516592462,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 11×repeat | H shift +1 | OH | ; | break 1 bond(s) + 11×repeat | H shift +2 | O | ; | break 1 bond(s) + 11×repeat | H shift +1 | OH,1,1,OH,,"[1, 2, 6, 7, 8]",0.0
C12H28ClO11,"{'C': 12, 'H': 28, 'O': 11, 'Cl': 1}",383.13201439971,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 10×repeat | H shift +2 | Cl,0,2,Cl,,,0.0
C12H28KO11,"{'C': 12, 'H': 28, 'O': 11, 'K': 1}",387.12686820411,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 10×repeat | H shift +2 | K,0,2,K,,,0.0
C12H28NaO11,"{'C': 12, 'H': 28, 'O': 11, 'Na': 1}",371.15293099971,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 10×repeat | H shift +2 | Na,0,2,Na,,,0.0
C12H28O10,"{'C': 12, 'H': 28, 'O': 10}",332.16824709814,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | -CO2,0,0,,CO2,,0.0
C12H28O11,"{'C': 12, 'H': 28, 'O': 11}",348.16316171771,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 10×repeat | H shift +1 | H,0,1,H,,,0.0
C12H28O11,"{'C': 12, 'H': 28, 'O': 11}",348.16316171771,neutral,0,POMC,Polyoxymethylene Copolymer,h_shift,M + 10×repeat | H shift +2,0,2,,,,0.0
C12H28O11,"{'C': 12, 'H': 28, 'O': 11}",348.16316171771,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | -CO | ; | break 1 bond(s) + 12×repeat | H shift +1 | -CO2 | ; | break 1 bond(s) + 12×repeat | H shift +1 | -CO2,0,0,,CO,,0.0
C12H28O12,"{'C': 12, 'H': 28, 'O': 12}",364.15807633728,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 10×repeat | H shift +1 | OH | ; | M + 10×repeat | H shift +2 | O,0,1,OH,,,0.0
C12H28O12,"{'O': 12, 'C': 12, 'H': 28}",364.15807633728,positive,1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 11×repeat | H shift +2 | H | ; | break 1 bond(s) + 11×repeat | H shift +2 | H,1,2,H,,"[1, 2, 6, 7, 8]",0.0
C12H28O12,"{'O': 12, 'C': 12, 'H': 28}",364.15807633728,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,break 1 bond(s) + 12×repeat | H shift +1 | -CO | ; | break 1 bond(s) + 12×repeat | H shift +1 | -CO,1,1,,CO,"[1, 2, 6, 7, 8]",0.0
C12H28O13,"{'O': 13, 'C': 12, 'H': 28}",380.15299095685,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 11×repeat | H shift +2 | OH | ; | break 1 bond(s) + 11×repeat | H shift +2 | OH,1,2,OH,,"[1, 2, 6, 7, 8]",0.0
C12H29O10,"{'C': 12, 'H': 29, 'O': 10}",333.17607213037,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift +1 | -CO2,0,1,,CO2,,0.0
C12H29O11,"{'C': 12, 'H': 29, 'O': 11}",349.17098674994,positive,1,POMC,Polyoxymethylene Copolymer,adduct,M + 10×repeat | H shift +2 | H,0,2,H,,,0.0
C12H29O11,"{'C': 12, 'H': 29, 'O': 11}",349.17098674994,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift +1 | -CO | ; | break 1 bond(s) + 12×repeat | H shift +2 | -CO2 | ; | break 1 bond(s) + 12×repeat | H shift +2 | -CO2,0,1,,CO,,0.0
C12H29O12,"{'C': 12, 'H': 29, 'O': 12}",365.16590136951004,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,M + 10×repeat | H shift +2 | OH,0,2,OH,,,0.0
C12H29O12,"{'O': 12, 'C': 12, 'H': 29}",365.16590136951004,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,break 1 bond(s) + 12×repeat | H shift +2 | -CO | ; | break 1 bond(s) + 12×repeat | H shift +2 | -CO,1,2,,CO,"[1, 2, 6, 7, 8]",0.0
C12H30O10,"{'C': 12, 'H': 30, 'O': 10}",334.1838971626,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift +2 | -CO2,0,2,,CO2,,0.0
C12H30O11,"{'C': 12, 'H': 30, 'O': 11}",350.17881178217,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift +2 | -CO,0,2,,CO,,0.0
C13H23O12,"{'O': 12, 'C': 13, 'H': 23}",371.11895117613,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,break 1 bond(s) + 12×repeat | H shift -2 | -H2O | ; | break 1 bond(s) + 12×repeat | H shift -2 | -H2O,1,-2,,H2O,"[1, 2, 6, 7, 8]",0.0
C13H23O13,"{'O': 13, 'C': 13, 'H': 23}",387.1138657957,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,break 1 bond(s) + 12×repeat | H shift -2 | -H2 | ; | break 1 bond(s) + 12×repeat | H shift -2 | -H2,1,-2,,H2,"[1, 2, 6, 7, 8]",0.0
C13H24O11,"{'C': 13, 'H': 24, 'O': 11}",356.13186158879,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift -2 | -H2O,0,-2,,H2O,,0.0
C13H24O12,"{'C': 13, 'H': 24, 'O': 12}",372.12677620836,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,M + 11×repeat | H shift -2 | -H2 | ; | break 1 bond(s) + 12×repeat | H shift -2 | -OH | ; | break 1 bond(s) + 12×repeat | H shift -1 | -H2O,0,-2,,H2,,0.0
C13H24O13,"{'O': 13, 'C': 13, 'H': 24}",388.12169082793,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -2 | -H | ; | break 1 bond(s) + 12×repeat | H shift -2 | -H,1,-2,-H,,"[1, 2, 6, 7, 8]",0.0
C13H24O13,"{'O': 13, 'C': 13, 'H': 24}",388.12169082793,neutral,0,POMC,Polyoxymethylene Copolymer,neutral_loss,break 1 bond(s) + 12×repeat | H shift -1 | -H2 | ; | break 1 bond(s) + 12×repeat | H shift -1 | -H2,1,-1,,H2,"[1, 2, 6, 7, 8]",0.0
C13H25ClO13,"{'O': 13, 'C': 13, 'H': 25, 'Cl': 1}",424.09836854216,negative,-1,POMC,Polyoxymethylene Copolymer,adduct,break 1 bond(s) + 12×repeat | H shift -2 | Cl | ; | break 1 bond(s) + 12×repeat | H shift -2 | Cl,1,-2,Cl,,"[1, 2, 6, 7, 8]",0.0
