formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C30H15N3O7,"{'O': 7, 'C': 30, 'N': 3, 'H': 15}",529.09099983373,negative,-1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | -H,1,0,-H,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]",0.6
C30H16N3O7,"{'O': 7, 'C': 30, 'N': 3, 'H': 16}",530.09882486596,neutral,0,PI,Polyimide (Kapton),fragment,break 1 bond(s),1,0,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]",0.6
C30H17N3O7,"{'C': 30, 'H': 17, 'N': 3, 'O': 7}",531.10664989819,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +1 | -CH3,0,1,,CH3,,0.6
C30H17N3O7,"{'O': 7, 'C': 30, 'N': 3, 'H': 17}",531.10664989819,positive,1,PI,Polyimide (Kapton),adduct,break 1 bond(s) | H,1,0,H,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]",0.6
C30H18N3O5,"{'C': 30, 'H': 18, 'N': 3, 'O': 5}",500.12464569128,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -1 | -CO2,0,-1,,CO2,,0.6
C30H18N3O6,"{'C': 30, 'H': 18, 'N': 3, 'O': 6}",516.11956031085,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -1 | -CO,0,-1,,CO,,0.6
C30H20N3O5,"{'C': 30, 'H': 20, 'N': 3, 'O': 5}",502.14029575574,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +1 | -CO2,0,1,,CO2,,0.6
C30H20N3O6,"{'C': 30, 'H': 20, 'N': 3, 'O': 6}",518.13521037531,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift +1 | -CO,0,1,,CO,,0.6
C31H15N2O7,"{'C': 31, 'H': 15, 'N': 2, 'O': 7}",527.0879258293,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -1 | -NH3,0,-1,,NH3,,0.6
C31H16N3O6,"{'C': 31, 'H': 16, 'N': 3, 'O': 6}",526.10391024639,neutral,0,PI,Polyimide (Kapton),neutral_loss,M | H shift -1 | -H2O,0,-1,,H2O,,0.6
