formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C5H,"{'C': 5, 'H': 1}",61.00782503223,neutral,0,STD001,Toluene,neutral_loss,break 1 bond(s) | H shift -1 | -CH3,1,-1,,CH3,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.44999999999999996
C5H3,"{'C': 5, 'H': 3}",63.02347509669,neutral,0,STD001,Toluene,neutral_loss,break 1 bond(s) | H shift +1 | -CH3,1,1,,CH3,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.44999999999999996
C6H2,"{'C': 6, 'H': 2}",74.01565006446,neutral,0,STD001,Toluene,neutral_loss,break 1 bond(s) | H shift -1 | -H2,1,-1,,H2,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.44999999999999996
C14H16Cl,"{'C': 14, 'H': 16, 'Cl': 1}",219.09405319768,negative,-1,STD001,Toluene,dimer,2M | Cl,0,0,Cl,,,0.43
C14H16Na,"{'C': 14, 'H': 16, 'Na': 1}",207.11496979768,positive,1,STD001,Toluene,dimer,2M | Na,0,0,Na,,,0.43
C6H4Cl,"{'C': 6, 'H': 4, 'Cl': 1}",111.00015281092,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift -1 | Cl,1,-1,Cl,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C6H4K,"{'C': 6, 'H': 4, 'K': 1}",114.99500661532,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift -1 | K,1,-1,K,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C6H4Na,"{'C': 6, 'H': 4, 'Na': 1}",99.02106941092,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift -1 | Na,1,-1,Na,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C6H4O,"{'C': 6, 'H': 4, 'O': 1}",92.02621474849,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift -1 | O,1,-1,O,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C6H6Cl,"{'C': 6, 'H': 6, 'Cl': 1}",113.01580287538,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift +1 | Cl,1,1,Cl,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C6H6K,"{'C': 6, 'H': 6, 'K': 1}",117.01065667978,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift +1 | K,1,1,K,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C6H6Na,"{'C': 6, 'H': 6, 'Na': 1}",101.03671947538,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift +1 | Na,1,1,Na,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C6H7O,"{'C': 6, 'H': 7, 'O': 1}",95.04968984518,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift +1 | OH | ; | break 1 bond(s) | H shift +2 | O,1,1,OH,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.42999999999999994
C5,{'C': 5},60.0,neutral,0,STD001,Toluene,neutral_loss,break 1 bond(s) | H shift -2 | -CH3,1,-2,,CH3,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.4
C5H4,"{'C': 5, 'H': 4}",64.03130012892,neutral,0,STD001,Toluene,neutral_loss,break 1 bond(s) | H shift +2 | -CH3,1,2,,CH3,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.4
C6H,"{'C': 6, 'H': 1}",73.00782503223,neutral,0,STD001,Toluene,neutral_loss,break 1 bond(s) | H shift -2 | -H2,1,-2,,H2,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.4
C6H3Cl,"{'C': 6, 'H': 3, 'Cl': 1}",109.99232777869,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift -2 | Cl,1,-2,Cl,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
C6H3K,"{'C': 6, 'H': 3, 'K': 1}",113.98718158309,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift -2 | K,1,-2,K,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
C6H3Na,"{'C': 6, 'H': 3, 'Na': 1}",98.01324437869,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift -2 | Na,1,-2,Na,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
C6H3O,"{'C': 6, 'H': 3, 'O': 1}",91.01838971626,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift -2 | O,1,-2,O,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
C6H7Cl,"{'C': 6, 'H': 7, 'Cl': 1}",114.02362790760999,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift +2 | Cl,1,2,Cl,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
C6H7K,"{'C': 6, 'H': 7, 'K': 1}",118.01848171201,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift +2 | K,1,2,K,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
C6H7Na,"{'C': 6, 'H': 7, 'Na': 1}",102.04454450761,positive,1,STD001,Toluene,adduct,break 1 bond(s) | H shift +2 | Na,1,2,Na,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
C6H8O,"{'C': 6, 'H': 8, 'O': 1}",96.05751487741,negative,-1,STD001,Toluene,adduct,break 1 bond(s) | H shift +2 | OH,1,2,OH,,"[1, 2, 3, 4, 5, 6, 10, 11, 12, 13, 14]",0.38
