formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
CH5O,"{'C': 1, 'H': 5, 'O': 1}",33.03403978072,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,M | H shift +2 | -CH3,0,2,,CH3,,0.55
CH8,"{'C': 1, 'H': 8}",20.06260025784,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,M | H shift +2 | -CO,0,2,,CO,,0.55
CHO,"{'C': 1, 'H': 1, 'O': 1}",29.0027396518,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,M | H shift -2 | -CH3 | ; | break 1 bond(s) | -H2 | ; | break 1 bond(s) | -H2,0,-2,,CH3,,0.55
CH2O,"{'O': 1, 'C': 1, 'H': 2}",30.01056468403,neutral,0,POMH,Polyoxymethylene Homopolymer,h_shift,break 1 bond(s) | H shift -1 | ; | break 1 bond(s) | H shift -1,1,-1,,,"[1, 2, 6, 7, 8]",0.5499999999999999
CH3O,"{'O': 1, 'C': 1, 'H': 3}",31.01838971626,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -1 | H | ; | break 1 bond(s) | H shift -1 | H,1,-1,H,,"[1, 2, 6, 7, 8]",0.5499999999999999
CH3O,"{'O': 1, 'C': 1, 'H': 3}",31.01838971626,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H,1,1,-H,,"[1, 2, 6, 7, 8]",0.5499999999999999
CH4O,"{'O': 1, 'C': 1, 'H': 4}",32.02621474849,neutral,0,POMH,Polyoxymethylene Homopolymer,h_shift,break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1,1,1,,,"[1, 2, 6, 7, 8]",0.5499999999999999
CH5O,"{'O': 1, 'C': 1, 'H': 5}",33.03403978072,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H,1,1,H,,"[1, 2, 6, 7, 8]",0.5499999999999999
CHO,"{'O': 1, 'C': 1, 'H': 1}",29.0027396518,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -1 | -H | ; | break 1 bond(s) | H shift -1 | -H,1,-1,-H,,"[1, 2, 6, 7, 8]",0.5499999999999999
C2H4ClO,"{'C': 2, 'H': 4, 'O': 1, 'Cl': 1}",78.99506743049,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift -2 | Cl,0,-2,Cl,,,0.53
C2H4KO,"{'C': 2, 'H': 4, 'O': 1, 'K': 1}",82.98992123489,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift -2 | K,0,-2,K,,,0.53
C2H4NaO,"{'C': 2, 'H': 4, 'O': 1, 'Na': 1}",67.01598403049,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift -2 | Na,0,-2,Na,,,0.53
C2H4O2,"{'C': 2, 'H': 4, 'O': 2}",60.02112936806,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift -2 | O,0,-2,O,,,0.53
C2H8ClO,"{'C': 2, 'H': 8, 'O': 1, 'Cl': 1}",83.02636755941,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift +2 | Cl,0,2,Cl,,,0.53
C2H8KO,"{'C': 2, 'H': 8, 'O': 1, 'K': 1}",87.02122136381,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,M | H shift +2 | K,0,2,K,,,0.53
