formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C3H2F7,"{'C': 3, 'F': 7, 'H': 2}",171.00447220357,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H,1,1,H,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
C3HF7,"{'C': 3, 'F': 7, 'H': 1}",169.99664717134,neutral,0,FEP,Fluorinated Ethylene Propylene,h_shift,break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1,1,1,,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
C4F9,"{'C': 4, 'F': 9}",218.98562846457,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H,1,1,-H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
C4H2F9,"{'C': 4, 'F': 9, 'H': 2}",221.00127852903,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H,1,1,H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
C4HF9,"{'C': 4, 'F': 9, 'H': 1}",219.9934534968,neutral,0,FEP,Fluorinated Ethylene Propylene,h_shift,break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1,1,1,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5499999999999999
CF3,"{'F': 3, 'C': 1}",68.99520948819,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H,1,1,-H,,"[0, 1, 2, 3]",0.5499999999999999
CH2F3,"{'F': 3, 'C': 1, 'H': 2}",71.01085955265,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H | ; | break 1 bond(s) | H shift +1 | H,1,1,H,,"[0, 1, 2, 3]",0.5499999999999999
CHF3,"{'F': 3, 'C': 1, 'H': 1}",70.00303452042,neutral,0,FEP,Fluorinated Ethylene Propylene,h_shift,break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 1 bond(s) | H shift +1 | ; | break 2 bond(s) | H shift +1,1,1,,,"[0, 1, 2, 3]",0.5499999999999999
C5H2ClF10,"{'C': 5, 'F': 10, 'H': 2, 'Cl': 1}",286.96853437376,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,M | H shift +2 | Cl,0,2,Cl,,,0.53
C5H2F10K,"{'C': 5, 'F': 10, 'H': 2, 'K': 1}",290.96338817816,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,M | H shift +2 | K,0,2,K,,,0.53
C5H2F10Na,"{'C': 5, 'F': 10, 'H': 2, 'Na': 1}",274.98945097376,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,M | H shift +2 | Na,0,2,Na,,,0.53
C5H3F10O,"{'C': 5, 'F': 10, 'H': 3, 'O': 1}",269.00242134356,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,M | H shift +2 | OH,0,2,OH,,,0.53
C3H2F7,"{'C': 3, 'F': 7, 'H': 2}",171.00447220357,neutral,0,FEP,Fluorinated Ethylene Propylene,h_shift,break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 2 bond(s) | H shift +2,1,2,,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C3H3F7,"{'C': 3, 'F': 7, 'H': 3}",172.0122972358,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H,1,2,H,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C3HF7,"{'C': 3, 'F': 7, 'H': 1}",169.99664717134,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,1,2,-H,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C4H2F9,"{'C': 4, 'F': 9, 'H': 2}",221.00127852903,neutral,0,FEP,Fluorinated Ethylene Propylene,h_shift,break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2,1,2,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C4H3F9,"{'C': 4, 'F': 9, 'H': 3}",222.00910356126,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H,1,2,H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
C4HF9,"{'C': 4, 'F': 9, 'H': 1}",219.9934534968,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,1,2,-H,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.5
CH2F3,"{'F': 3, 'C': 1, 'H': 2}",71.01085955265,neutral,0,FEP,Fluorinated Ethylene Propylene,h_shift,break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 1 bond(s) | H shift +2 | ; | break 2 bond(s) | H shift +2,1,2,,,"[0, 1, 2, 3]",0.5
CH3F3,"{'F': 3, 'C': 1, 'H': 3}",72.01868458488,positive,1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H | ; | break 1 bond(s) | H shift +2 | H,1,2,H,,"[0, 1, 2, 3]",0.5
CHF3,"{'F': 3, 'C': 1, 'H': 1}",70.00303452042,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,1,2,-H,,"[0, 1, 2, 3]",0.5
C3ClF7,"{'C': 3, 'F': 7, 'Cl': 1}",203.95767482111,negative,-1,FEP,Fluorinated Ethylene Propylene,adduct,break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 2 bond(s) | Cl,1,0,Cl,,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
