spectrum_id,material,source_file,ion_mode,mz,intensity,centroid_peak_count,peak_category,category_label,included_in_main_eval,matched,matched_formula,matched_mass_error_da,matched_mass_error_ppm,matched_formula_score
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,25.0090603802807,1313.3002109579859,43,structural_candidate,,True,True,C2H,0.0012353480507023562,49.39846024635265,0.6580000000000001
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,36.000495,5.709272293527336,1,structural_candidate,,True,True,C3,0.0004950000000008004,13.750000000022231,0.6580000000000001
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,48.00045008333741,121.04690364937599,16,structural_candidate,,True,True,C4,0.00045008333741236584,9.376736196090954,0.6580000000000001
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,49.009198359953935,601.8954673606593,35,structural_candidate,,True,True,C4H,0.0013733277239325048,28.022621347291697,0.6580000000000001
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,71.999333,5.688373651939039,1,structural_candidate,,True,True,C3H4O2,-0.021796368060009286,-302.6385208238009,0.8260000000000001
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,73.00860581023595,353.97527651268706,29,structural_candidate,,True,True,C3H5O2,-0.02034859005405565,-278.6372914846887,0.772
PEN_-PEN-1,PEN,data/PEN/-PEN-1.txt,negative,97.00789726174627,151.3388931606238,20,structural_candidate,,True,False,,,,
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,11.999146267386283,267.08875846384785,20,low_mass_background,below_min_main_mz,False,False,,,,
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,30.998189134044583,1164.1084532177117,26,low_mass_feature,CF+,True,True,CF,-0.00021402868541642306,-6.904506799684251,0.79
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,49.995925559200586,221.09181221371097,18,structural_candidate,,True,True,CF2,-0.00088076625941369,-17.61645041245715,1.0
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,68.99453422014844,1211.7302005553445,24,structural_candidate,,True,True,CF3,-0.0006752680415615941,-9.787172856938431,1.0
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,73.99656274586184,313.7254459827727,24,structural_candidate,,True,False,,,,
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,92.9985883523723,1127.9237722186072,36,structural_candidate,,True,True,C3F3,0.0033788641822951604,36.33374451104669,0.79
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,99.99668586646628,1123.9751576804385,36,structural_candidate,,True,True,C2F4,0.0030732155462800392,30.73411855823937,1.0
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,116.99357937369753,27.019243778145714,3,structural_candidate,,True,False,,,,
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,118.99827207640867,1049.1415355078952,42,structural_candidate,,True,True,C2F5,0.00625626275866864,52.577164239879714,0.79
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,130.99380784775542,1216.3723513229695,31,structural_candidate,,True,True,C3F5,0.0017920341054207256,13.68048345763366,0.79
PFA_+PFA-1,PFA,data/PFA/+PFA-1.txt,positive,168.99767062666209,1077.9366572391266,40,structural_candidate,,True,True,C3F7,0.008848487552086226,52.361377753152425,1.0
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,18.999252495882036,1395.8417660638706,32,low_mass_feature,F-,True,True,F,0.0008493331520362801,44.705502076219446,0.96
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,23.999732464209256,7.413716814159292,5,low_mass_background,below_min_main_mz,False,False,,,,
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,37.99774930767995,310.7660638707195,40,structural_candidate,,True,False,,,,
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,39.00537738175476,7.472681800692574,5,structural_candidate,,True,False,,,,
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,42.998453114664635,75.82964601769912,26,structural_candidate,,True,False,,,,
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,54.99766718442648,12.307425933051173,8,structural_candidate,,True,False,,,,
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,68.99576074048096,227.79655636783377,39,structural_candidate,,True,True,CF3,0.0005512522909612017,7.989718344946256,1.0
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,92.99380947396673,17.722681800692573,11,structural_candidate,,True,False,,,,
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,118.9928182445147,276.3898614851866,49,structural_candidate,,True,True,C2F5,0.000802430864695225,6.74356896307975,0.79
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,184.99236506217187,1007.6014813389766,81,structural_candidate,,True,False,,,,
PFA_-PFA-1,PFA,data/PFA/-PFA-1.txt,negative,185.02364127107543,6.225471335128896,4,structural_candidate,,True,False,,,,
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,27.02252900665894,52.896622817277546,22,low_mass_feature,C2H3+,True,True,CHN,0.01162996999893906,430.56582393479454,0.79
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,29.038690248716478,49.26995412099566,22,low_mass_feature,C2H5+,True,True,C2H5,-0.00043491243352278275,-14.976774648315867,0.6580000000000001
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,39.02214929497348,33.54136889338588,18,structural_candidate,,True,True,C3H3,-0.0013258017165185265,-33.97446570900043,0.6580000000000001
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,41.03874071221733,95.54103982709469,31,structural_candidate,,True,True,C3H5,-0.00038444893266387226,-9.36786374354329,0.6580000000000001
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,43.0550049338733,69.69019639885073,28,structural_candidate,,True,True,C3H7,0.00022970826329782312,5.335256358769403,0.6580000000000001
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,55.05447483283126,39.30976666513699,21,structural_candidate,,True,True,C4H7,-0.00030039277874038817,-5.456252931910137,0.6580000000000001
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,57.07084729365906,8.915793726921988,6,structural_candidate,,True,True,C4H9,0.00042200358905830626,7.394435680361629,0.6580000000000001
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,132.90907429614165,1803.6037235977467,43,contaminant,Cs+,False,False,,,,
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,291.8136632982651,251.25196292519786,63,structural_candidate,,True,False,,,,
PI_+PI-1,PI,data/PI/+PI-1.txt,positive,307.80755109163243,109.73789981834197,46,structural_candidate,,True,False,,,,
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,1.0084162413311877,1854.8076710755847,38,low_mass_background,below_min_main_mz,False,False,,,,
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,13.007475125568092,104.21864994369245,11,low_mass_background,below_min_main_mz,False,False,,,,
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,15.994681723987178,252.79219201978492,19,contaminant,O-,False,False,,,,
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,17.002176256940626,92.34217325060172,10,contaminant,OH-,False,False,,,,
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,23.99939611617686,61.80029589065295,7,low_mass_background,below_min_main_mz,False,False,,,,
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,25.00800037805852,527.9351690330559,28,structural_candidate,,True,True,C2H,0.0001753458285200793,7.011638488916737,0.6580000000000001
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,26.0063247517604,1977.7794952193785,64,low_mass_feature,CN-,True,True,CN,0.003250747330397985,125.01396295853993,0.6220000000000001
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,42.000692893235595,1193.8216265153355,47,structural_candidate,,True,True,CNO,0.002704269235593415,64.39044640457006,0.94
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,49.00797249941126,239.57040651842692,20,structural_candidate,,True,True,C4H,0.0001474671812573547,3.009053781929169,0.6580000000000001
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,50.00390936015647,432.5275465365337,28,structural_candidate,,True,True,C3N,0.0008353557264726419,16.70608743771701,0.6220000000000001
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,73.00731778114783,160.40254377635966,16,structural_candidate,,True,True,C6H,-0.0005072510821690912,-6.947900200357433,0.6580000000000001
PI_-PI-1,PI,data/PI/-PI-1.txt,negative,74.00273657119838,110.31256210391503,12,structural_candidate,,True,False,,,,
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,22.991107230720136,570.4707491640645,25,contaminant,Na+,False,False,,,,
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,29.002206896790387,153.3195622737447,10,structural_candidate,,True,True,CHO,-0.0005327550096119182,-18.369127055169557,0.6220000000000001
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,31.02012637336563,2323.7688949070107,38,low_mass_feature,CF+,True,True,CH3O,0.0017366571056314228,55.98798395137379,1.0
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,41.03781480943403,235.99151629038053,14,structural_candidate,,True,False,,,,
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,44.02615079258,1297.9343410617073,34,structural_candidate,,True,True,C2H4O,-6.395591000085687e-05,-1.4526779185133198,0.79
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,45.03518256211262,2324.3132893027882,39,structural_candidate,,True,True,C2H5O,0.0011427813926161434,25.37594668789611,0.8800000000000001
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,55.05208026663376,198.73711553872937,13,structural_candidate,,True,False,,,,
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,61.02845713357599,1714.6647967502142,40,structural_candidate,,True,True,C2H5O2,-0.0004972667140066278,-8.148045774224586,0.79
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,73.02604980909979,793.2420482493714,31,structural_candidate,,True,True,C3H5O2,-0.0029045911902159105,-39.773144967886545,0.79
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,75.03992388541933,359.1669660375273,20,structural_candidate,,True,True,C3H7O2,-0.004680579330667456,-62.370630960764416,0.79
POMC_+POMC-1-All,POMC,data/POMC/+POMC-1-All.TXT,positive,89.01983236466995,991.0610163871004,36,structural_candidate,,True,True,C3H5O3,-0.004036655190049032,-45.34351555927669,0.79
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,1.0087221579036623,1296.4508657156068,39,low_mass_background,below_min_main_mz,False,False,,,,
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,13.008148322057632,80.56785292253943,17,low_mass_background,below_min_main_mz,False,False,,,,
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,15.99537835540125,200.241689643952,27,contaminant,O-,False,False,,,,
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,17.00322952345689,216.75365210392013,27,contaminant,OH-,False,False,,,,
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,25.008924366141176,328.67522392149476,32,structural_candidate,,True,True,C2H,0.00109933391117778,43.959597036566045,0.6580000000000001
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,26.003809806028123,40.342261649911805,11,low_mass_feature,CN-,True,False,,,,
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,31.019011540595486,40.86053501395763,11,structural_candidate,,True,True,CH3O,0.0006218243354858544,20.046957342853,0.7440000000000002
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,41.00427918563513,288.95570378996763,33,structural_candidate,,True,True,C2HO,0.0015395338351282817,37.54709680870549,0.6220000000000001
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,43.019059249948036,69.00785223750235,16,structural_candidate,,True,True,C2H3O,0.0006695336880326863,15.563894707560786,0.6220000000000001
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,44.99939202247897,1359.2899590690345,31,structural_candidate,,True,True,CHO2,0.001737751108969121,38.61870439932631,0.79
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,58.005577913356205,12.97631484304088,4,structural_candidate,,True,False,,,,
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,59.01330363136904,69.56358856673117,17,structural_candidate,,True,True,C2H3O2,-7.044609589001993e-07,-0.011937324419105355,0.79
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,61.028464997249316,42.8820366152318,12,structural_candidate,,True,True,C2H5O2,-0.0004894030406816796,-8.019194257723576,0.79
POMC_-POMC-1-All,POMC,data/POMC/-POMC-1-All.TXT,negative,75.00803645892316,110.6855080406227,23,structural_candidate,,True,False,,,,
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,15.024296991057255,208.79113160196934,14,low_mass_background,below_min_main_mz,False,False,,,,
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,29.002196079971604,293.25355521356823,18,structural_candidate,,True,True,CHO,-0.0005435718283948177,-18.74208557263251,0.6220000000000001
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,31.019229818205112,1737.027860613917,29,low_mass_feature,CF+,True,True,CH3O,0.0008401019451120817,27.08399606803882,1.0
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,43.01624816407683,178.26706087445163,13,structural_candidate,,True,True,C2H3O,-0.002141552183175577,-49.78224887776582,0.8800000000000001
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,44.026570237809835,1534.958908308376,37,structural_candidate,,True,True,C2H4O,0.00035548931983697685,8.074492024076845,0.79
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,45.03400161161924,1770.3264985536491,32,structural_candidate,,True,True,C2H5O,-3.816910076182012e-05,-0.8475611103883488,0.8800000000000001
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,61.02782565565149,1605.5389173760066,37,structural_candidate,,True,True,C2H5O2,-0.0011287446385068733,-18.495231478216343,0.79
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,73.0266081948181,983.7944840709829,37,structural_candidate,,True,True,C3H5O2,-0.002346205471909002,-32.1270582493741,0.79
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,75.03962229441767,438.19579696170524,24,structural_candidate,,True,True,C3H7O2,-0.0049821703323260635,-66.38945421674242,0.79
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,89.01946712778847,1023.8708565079405,37,structural_candidate,,True,True,C3H5O3,-0.0044018920715274135,-49.446200440304516,0.79
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,91.03171315529254,23.738673443975454,2,structural_candidate,,True,True,C3H7O3,-0.00780592902746946,-85.74220411071896,0.79
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,105.04620172630632,166.5698175618291,13,structural_candidate,,True,False,,,,
POMH_+POMH-1-All,POMH,data/POMH/+POMH-1-All.TXT,positive,119.0228482563905,84.61057081372405,7,structural_candidate,,True,False,,,,
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,1.0087356561162437,1034.9461548612583,39,low_mass_background,below_min_main_mz,False,False,,,,
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,13.00803387504469,28.522327837516844,8,low_mass_background,below_min_main_mz,False,False,,,,
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,15.995193950611416,183.80147079406083,26,contaminant,O-,False,False,,,,
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,17.00338835699452,184.56645965713463,26,contaminant,OH-,False,False,,,,
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,25.00882858432823,207.23280374616607,28,structural_candidate,,True,True,C2H,0.001003552098232774,40.12952333677157,0.6580000000000001
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,31.01924047656872,68.54328205415305,16,structural_candidate,,True,True,CH3O,0.0008507603087188897,27.427610411152866,0.7440000000000002
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,41.00448607574196,264.8131115812036,32,structural_candidate,,True,True,C2HO,0.0017464239419595629,42.592859813524576,0.6220000000000001
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,43.01931500368366,72.62515545709384,17,structural_candidate,,True,True,C2H3O,0.0009252874236551634,21.50911342237957,0.6220000000000001
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,44.9987452545174,1135.4942035998065,33,structural_candidate,,True,True,CHO2,0.0010909831473995268,24.245333786069615,0.79
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,58.00638,3.371269529609828,1,structural_candidate,,True,False,,,,
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,59.01418412337638,126.87258316704589,25,structural_candidate,,True,True,C2H3O2,0.0008797875463812943,14.908291550234889,0.79
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,61.02938966155419,89.97716630210061,20,structural_candidate,,True,True,C2H5O2,0.00043526126419379807,7.132045247554328,0.79
POMH_-POMH-1-All,POMH,data/POMH/-POMH-1-All.TXT,negative,75.00939244997518,161.07154425378596,29,structural_candidate,,True,False,,,,
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,22.989362447634807,202.68046556963478,40,contaminant,Na+,False,False,,,,
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,27.022413895380577,40.43202798004702,19,low_mass_feature,C2H3+,True,True,C2H3,-0.0010612013094224437,-39.26960931654664,0.6580000000000001
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,29.038374141631124,9.186208741853488,6,low_mass_feature,C2H5+,True,True,C2H5,-0.0007510195188764612,-25.86233279097584,0.6580000000000001
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,38.96343919484119,255.6457007434589,45,contaminant,K+,False,False,,,,
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,39.02208223471282,48.64065516121018,22,structural_candidate,,True,True,C3H3,-0.0013928619771803596,-35.69292518744707,0.6580000000000001
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,41.03835277364751,59.75670355293084,25,structural_candidate,,True,True,C3H5,-0.0007723875024865379,-18.820759444885155,0.6580000000000001
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,44.978563160888534,12.045372016130575,8,structural_candidate,,True,True,CHS,-0.0013330457414681973,-29.63647882477122,0.6220000000000001
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,68.9776515486963,12.112742006383426,8,structural_candidate,,True,False,,,,
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,132.9064221880835,3139.112818454599,94,contaminant,Cs+,False,False,,,,
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,132.93750567516017,6.56307933413604,4,contaminant,Cs+,False,False,,,,
PPS_+PPS-1,PPS,data/PPS/+PPS-1.txt,positive,300.7684247305694,56.82778128165434,29,structural_candidate,,True,False,,,,
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,1.008528880981582,1822.0565831131423,37,low_mass_background,below_min_main_mz,False,False,,,,
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,13.007653388080277,166.20545597371992,14,low_mass_background,below_min_main_mz,False,False,,,,
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,23.999609205431163,179.1086433859411,15,low_mass_background,below_min_main_mz,False,False,,,,
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,25.00851957480343,1032.903068390107,35,structural_candidate,,True,True,C2H,0.000694542573430823,27.773009949313824,0.6580000000000001
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,31.97175669991248,401.8799542955081,25,structural_candidate,,True,True,S,-0.000314474487520755,-9.835912281233577,1.0
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,32.9804696406377,281.8294889190412,21,structural_candidate,,True,True,HS,0.0005734340076983813,17.38738060622225,1.0
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,49.00827122837634,435.8750505843986,26,structural_candidate,,True,True,C4H,0.00044619614633489846,9.10458984950786,0.6580000000000001
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,56.980483085043325,436.3297150610583,26,structural_candidate,,True,False,,,,
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,73.00750524542548,204.70018329405605,17,structural_candidate,,True,True,C6H,-0.0003197868045248242,-4.380171637542294,0.6580000000000001
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,80.97970398047396,325.04582351400893,23,structural_candidate,,True,False,,,,
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,104.97837083230901,150.27970196862577,14,structural_candidate,,True,False,,,,
PPS_-PPS-1,PPS,data/PPS/-PPS-1.txt,negative,139.978602766942,967.5468352019806,47,structural_candidate,,True,True,C6H4S2,0.003160289221995072,22.577454773883623,0.6759999999999999
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,11.999604911211698,873.0517043447545,25,low_mass_background,below_min_main_mz,False,False,,,,
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,31.000745162141353,2997.26134758036,48,low_mass_feature,CF+,True,True,CF,0.0023419994113531573,75.55225987153396,0.99
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,69.0022063739925,2929.9960261391734,59,structural_candidate,,True,True,CF3,0.00699688580249358,101.41118281105075,0.9300000000000002
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,92.99796708219728,1445.0978011303428,44,structural_candidate,,True,True,C3F3,0.0027575940072779304,29.65307592137994,0.79
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,99.99462342331643,583.7480130695867,25,structural_candidate,,True,True,C2F4,0.0010107723964267734,10.108369621121732,1.0
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,130.99692432070253,1911.7935358530556,54,structural_candidate,,True,True,C3F5,0.0049085070525336505,37.47180331598623,1.0
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,132.90782517948637,1309.0504680324973,45,contaminant,Cs+,False,False,,,,
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,1.0085817040566833,329.382337090236,43,low_mass_background,below_min_main_mz,False,False,,,,
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,19.001356092702867,4273.501417625419,110,low_mass_feature,F-,True,True,F,0.0029529299728672243,155.4304299984599,0.96
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,23.999628992731488,33.97825526630269,18,low_mass_background,below_min_main_mz,False,False,,,,
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,37.99699413819487,227.2971389741547,57,structural_candidate,,True,False,,,,
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,42.99769141029003,64.33371605314338,29,structural_candidate,,True,False,,,,
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,68.99419623371259,110.16074232021933,43,structural_candidate,,True,True,CF3,-0.0010132544774137386,-14.685867104833978,0.9300000000000002
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,30.99742238308698,141.1360025421036,5,low_mass_feature,CF+,True,True,CF,-0.000980779643018792,-31.639682788499343,0.99
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,39.02375227906765,1101.3965681601526,26,structural_candidate,,True,False,,,,
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,51.01923210518069,776.7588179218303,22,structural_candidate,,True,True,CHF2,0.014600747490689514,286.2631706578965,0.9300000000000002
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,57.0126953120633,917.7311725452812,23,structural_candidate,,True,False,,,,
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,59.027783005490605,228.60184302510328,8,structural_candidate,,True,True,C3H4F,-0.0019202861593967668,-32.53084552888815,0.6099999999999999
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,64.01015617918557,786.6507785192247,21,structural_candidate,,True,True,C2H2F2,-0.0023002107344325395,-35.933798890972604,1.0
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,65.01793449557786,142.81696854146807,5,structural_candidate,,True,True,C2H3F2,-0.0023469265721445254,-36.095300125000904,0.5299999999999999
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,68.99908154154852,1842.9567842389577,50,structural_candidate,,True,True,CF3,0.0038720533585205885,56.12061166628349,0.79
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,77.01957592929492,1061.620591039085,28,structural_candidate,,True,True,C3H3F2,-0.0007054928550900286,-9.159832216441865,1.0
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,95.01023279404275,1405.8452494439148,35,structural_candidate,,True,True,C3H2F3,-0.0006267586072539189,-6.596704947255027,0.79
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,113.00178136072243,2924.95074674293,40,structural_candidate,,True,False,,,,
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,133.00643508673906,1990.3447727994915,37,structural_candidate,,True,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,1.0084391425955037,586.8279359183846,33,low_mass_background,below_min_main_mz,False,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,19.00074703331161,2099.139287673876,43,low_mass_feature,F-,True,True,F,0.0023438705816118954,123.37197824130656,0.94
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,24.00019177660086,33.24339316615516,8,low_mass_background,below_min_main_mz,False,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,25.008326413604678,142.06576987778186,21,structural_candidate,,True,True,C2H,0.000501381374679255,20.04897963069865,0.6580000000000001
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,34.97069521996512,114.95710004763312,20,contaminant,Cl-,False,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,39.009231482380045,1359.32975984468,59,structural_candidate,,True,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,42.9990168732454,59.02044606303248,13,structural_candidate,,True,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,48.000936658216084,89.88941881568395,17,structural_candidate,,True,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,49.008810132236455,114.06171804812753,19,structural_candidate,,True,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,54.998847493235026,7.687321752657507,2,structural_candidate,,True,False,,,,
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,59.01254821730873,57.94116405689444,13,structural_candidate,,True,True,C3H4F,-0.017155074341268062,-290.6176616966787,0.6099999999999999
